"SitRecID","kba","ovl","year","random","nPAs","DOMAIN","range_countries","RangeName","COUNTRY","multiple_ranges","all_gmba_intersec","in_gmba","note","percPA"
24812,1661842408.10673,9.4310989677906,1997,FALSE,1,"19826","AUS","Amamoor Range","AUS",TRUE,"14412;14413;19826",TRUE,"",5.67508623067039e-09
24812,1661842408.10673,5993.34752232581,2002,FALSE,1,"19826","AUS","Amamoor Range","AUS",TRUE,"14412;14413;19826",TRUE,"",3.60644757474556e-06
24812,1661842408.10673,14408086.5460356,2006,FALSE,3,"19826","AUS","Amamoor Range","AUS",TRUE,"14412;14413;19826",TRUE,"",0.00866994756888544
24812,1661842408.10673,17791.778527379,2008,FALSE,1,"19826","AUS","Amamoor Range","AUS",TRUE,"14412;14413;19826",TRUE,"",1.07060563869281e-05
24812,1661842408.10673,25165.7949542701,2009,FALSE,1,"19826","AUS","Amamoor Range","AUS",TRUE,"14412;14413;19826",TRUE,"",1.51433101186415e-05
24812,1661842408.10673,73708166.5701781,2010,FALSE,3,"19826","AUS","Amamoor Range","AUS",TRUE,"14412;14413;19826",TRUE,"",0.0443532829651104
24812,1661842408.10673,237547363.958115,2011,FALSE,2,"19826","AUS","Amamoor Range","AUS",TRUE,"14412;14413;19826",TRUE,"",0.14294217237406
24812,1661842408.10673,2270.75994879007,2013,FALSE,1,"19826","AUS","Amamoor Range","AUS",TRUE,"14412;14413;19826",TRUE,"",1.36641112160392e-06
24812,1661842408.10673,43530617.1075423,2016,FALSE,5,"19826","AUS","Amamoor Range","AUS",TRUE,"14412;14413;19826",TRUE,"",0.0261941907940207
24812,1661842408.10673,357232006.239193,2018,FALSE,1,"19826","AUS","Amamoor Range","AUS",TRUE,"14412;14413;19826",TRUE,"",0.21496142142995
