"SitRecID","kba","ovl","year","random","nPAs","DOMAIN","range_countries","RangeName","COUNTRY","multiple_ranges","all_gmba_intersec","in_gmba","note","percPA"
29614,210901269.694803,111679.272497818,1961,TRUE,1,"16036","USA","Jersey Highlands","USA",TRUE,"16036;16038;16040",TRUE,"",0.000529533428885611
29614,210901269.694803,6365658.15955089,1979,TRUE,1,"16036","USA","Jersey Highlands","USA",TRUE,"16036;16038;16040",TRUE,"",0.0301831191854022
29614,210901269.694803,13982.399769865,1986,TRUE,1,"16036","USA","Jersey Highlands","USA",TRUE,"16036;16038;16040",TRUE,"",6.62983195411722e-05
29614,210901269.694803,7286.19559061527,1994,TRUE,1,"16036","USA","Jersey Highlands","USA",TRUE,"16036;16038;16040",TRUE,"",3.45478981760479e-05
29614,210901269.694803,4174.03859508038,1996,TRUE,1,"16036","USA","Jersey Highlands","USA",TRUE,"16036;16038;16040",TRUE,"",1.97914341678486e-05
29614,210901269.694803,1320659.71032229,1997,TRUE,2,"16036","USA","Jersey Highlands","USA",TRUE,"16036;16038;16040",TRUE,"",0.00626198084171533
29614,210901269.694803,403048.45026245,1999,TRUE,1,"16036","USA","Jersey Highlands","USA",TRUE,"16036;16038;16040",TRUE,"",0.00191107645224566
29614,210901269.694803,3197968.60515097,2000,TRUE,1,"16036","USA","Jersey Highlands","USA",TRUE,"16036;16038;16040",TRUE,"",0.015163344487109
29614,210901269.694803,402495.156046867,2004,TRUE,1,"16036","USA","Jersey Highlands","USA",TRUE,"16036;16038;16040",TRUE,"",0.00190845297721214
29614,210901269.694803,9190.16588330269,2005,TRUE,1,"16036","USA","Jersey Highlands","USA",TRUE,"16036;16038;16040",TRUE,"",4.35756783095799e-05
