"SitRecID","kba","ovl","year","random","nPAs","DOMAIN","range_countries","RangeName","COUNTRY","multiple_ranges","all_gmba_intersec","in_gmba","note","percPA"
2879,286606416.669879,861720.485131655,1988,FALSE,1,"18576","ITA","Pollino","ITA",FALSE,"18576",TRUE,"",0.00300663360975692
2879,286606416.669879,282627877.281581,2005,FALSE,2,"18576","ITA","Pollino","ITA",FALSE,"18576",TRUE,"",0.986118456681727
24288,1831619546.98988,2253965.8578016,1972,FALSE,1,"18576","ITA","Pollino","ITA",TRUE,"18576;18577;19479",TRUE,"",0.00123058626531138
24288,1831619546.98988,109827601.748022,1987,FALSE,3,"18576","ITA","Pollino","ITA",TRUE,"18576;18577;19479",TRUE,"",0.059962016636323
24288,1831619546.98988,1709776828.48896,1988,FALSE,1,"18576","ITA","Pollino","ITA",TRUE,"18576;18577;19479",TRUE,"",0.933478151234429
