"SitRecID","kba","ovl","year","random","nPAs","percPA","DOMAIN","range_countries","RangeName","COUNTRY","multiple_ranges","all_gmba_intersec","in_gmba","note"
8296,NA,0,0,FALSE,0,0,"14630","SYR","Sinjar Mountains","YEM",NA,NA,NA,"no PAs in this range"
