"SitRecID","kba","ovl","year","random","nPAs","DOMAIN","range_countries","RangeName","COUNTRY","percPA"
6663,27238937.4056081,27224905.9911534,1948,FALSE,3,"18512","MWI;TZA;ZMB;MOZ","Southern Rift Mountains","MWI",0.999484876585099
6665,6103183.84564047,6098336.20119263,1948,FALSE,1,"18512","MWI;TZA;ZMB;MOZ","Southern Rift Mountains","MWI",0.999205718757546
6667,8040928.87790796,6316533.28440681,1935,FALSE,1,"18512","MWI;TZA;ZMB;MOZ","Southern Rift Mountains","MWI",0.785547712250156
6667,8040928.87790796,3217.02013992987,1948,FALSE,1,"18512","MWI;TZA;ZMB;MOZ","Southern Rift Mountains","MWI",0.000400080660925689
6667,8040928.87790796,1720163.17902751,1956,FALSE,1,"18512","MWI;TZA;ZMB;MOZ","Southern Rift Mountains","MWI",0.21392592885053
6668,1550438435.15444,5468.48435770018,1935,FALSE,3,"18512","MWI;TZA;ZMB;MOZ","Southern Rift Mountains","MWI",3.52705675614617e-06
6668,1550438435.15444,1550385933.76878,1948,FALSE,1,"18512","MWI;TZA;ZMB;MOZ","Southern Rift Mountains","MWI",0.999966137716612
6669,225777683.860137,225739526.506291,1935,FALSE,2,"18512","MWI;TZA;ZMB;MOZ","Southern Rift Mountains","MWI",0.999830995901835
6670,2340652965.46115,2298287967.91249,1970,FALSE,1,"18512","MWI;TZA;ZMB;MOZ","Southern Rift Mountains","MWI",0.981900350810735
6674,1047948329.39621,0,0,FALSE,0,"18512","MWI;TZA;ZMB;MOZ","Southern Rift Mountains","MWI",0
6965,4025994930.89723,169302.69797466,1951,FALSE,1,"18512","MWI;TZA;ZMB;MOZ","Southern Rift Mountains","TZA",4.20523872683885e-05
6965,4025994930.89723,606103.635063343,1952,FALSE,1,"18512","MWI;TZA;ZMB;MOZ","Southern Rift Mountains","TZA",0.00015054754053758
6965,4025994930.89723,3365704.48839705,1956,FALSE,1,"18512","MWI;TZA;ZMB;MOZ","Southern Rift Mountains","TZA",0.000835993225566971
6965,4025994930.89723,24468558.9040165,1957,FALSE,1,"18512","MWI;TZA;ZMB;MOZ","Southern Rift Mountains","TZA",0.0060776427501769
6965,4025994930.89723,3881094395.12276,1974,FALSE,2,"18512","MWI;TZA;ZMB;MOZ","Southern Rift Mountains","TZA",0.964008763482923
6965,4025994930.89723,NA,1975,FALSE,1,"18512","MWI;TZA;ZMB;MOZ","Southern Rift Mountains","TZA",NA
6965,4025994930.89723,76021.6924325302,1979,FALSE,1,"18512","MWI;TZA;ZMB;MOZ","Southern Rift Mountains","TZA",1.88827094264592e-05
6965,4025994930.89723,4145698.7297936,1983,FALSE,1,"18512","MWI;TZA;ZMB;MOZ","Southern Rift Mountains","TZA",0.00102973272469315
6970,11660289842.9527,10809971806.2136,1964,FALSE,1,"18512","MWI;TZA;ZMB;MOZ","Southern Rift Mountains","TZA",0.927075737550979
6970,11660289842.9527,5941649.21819303,1968,FALSE,1,"18512","MWI;TZA;ZMB;MOZ","Southern Rift Mountains","TZA",0.000509562737995236
6970,11660289842.9527,476444789.565035,2007,FALSE,1,"18512","MWI;TZA;ZMB;MOZ","Southern Rift Mountains","TZA",0.040860458529081
6996,6696959099.19967,109931466.46841,1958,FALSE,1,"18512","MWI;TZA;ZMB;MOZ","Southern Rift Mountains","TZA",0.0164151318292428
6996,6696959099.19967,223560802.860047,1974,FALSE,1,"18512","MWI;TZA;ZMB;MOZ","Southern Rift Mountains","TZA",0.0333824351543021
6996,6696959099.19967,625290415.496723,1979,FALSE,1,"18512","MWI;TZA;ZMB;MOZ","Southern Rift Mountains","TZA",0.0933693048194737
7024,1847686.44161773,1129458.95198681,1939,FALSE,1,"18512","MWI;TZA;ZMB;MOZ","Southern Rift Mountains","TZA",0.611282805646351
7024,1847686.44161773,716002.529365566,1955,FALSE,1,"18512","MWI;TZA;ZMB;MOZ","Southern Rift Mountains","TZA",0.387513007206284
7028,453430816.96256,4170148.35412033,1931,FALSE,1,"18512","MWI;TZA;ZMB;MOZ","Southern Rift Mountains","TZA",0.00919687899039438
7028,453430816.96256,9130824.67839789,1935,FALSE,2,"18512","MWI;TZA;ZMB;MOZ","Southern Rift Mountains","TZA",0.0201371947755193
7028,453430816.96256,8405867.90363634,1937,FALSE,1,"18512","MWI;TZA;ZMB;MOZ","Southern Rift Mountains","TZA",0.0185383692267445
7028,453430816.96256,238786199.776065,1940,FALSE,1,"18512","MWI;TZA;ZMB;MOZ","Southern Rift Mountains","TZA",0.5266210209876
7028,453430816.96256,1985767.42958492,1952,FALSE,1,"18512","MWI;TZA;ZMB;MOZ","Southern Rift Mountains","TZA",0.00437942758916822
7028,453430816.96256,9301800.97037889,1956,FALSE,2,"18512","MWI;TZA;ZMB;MOZ","Southern Rift Mountains","TZA",0.0205142672760748
7028,453430816.96256,16640606.4421125,1958,FALSE,1,"18512","MWI;TZA;ZMB;MOZ","Southern Rift Mountains","TZA",0.036699328364103
7028,453430816.96256,2058.46829704195,1964,FALSE,1,"18512","MWI;TZA;ZMB;MOZ","Southern Rift Mountains","TZA",4.53976267169314e-06
7028,453430816.96256,36.0568310894887,1967,FALSE,1,"18512","MWI;TZA;ZMB;MOZ","Southern Rift Mountains","TZA",7.95200276219116e-08
7028,453430816.96256,8060.22110306757,2005,FALSE,1,"18512","MWI;TZA;ZMB;MOZ","Southern Rift Mountains","TZA",1.77760769703774e-05
7028,453430816.96256,152856462.584432,2019,FALSE,1,"18512","MWI;TZA;ZMB;MOZ","Southern Rift Mountains","TZA",0.337110881894589
7032,115821282.210251,38139204.1586474,1949,FALSE,1,"18512","MWI;TZA;ZMB;MOZ","Southern Rift Mountains","TZA",0.3292935756782
7032,115821282.210251,9588024.44870499,1956,FALSE,1,"18512","MWI;TZA;ZMB;MOZ","Southern Rift Mountains","TZA",0.0827829243963971
