"SitRecID","kba","ovl","year","random","nPAs","DOMAIN","range_countries","RangeName","COUNTRY","multiple_ranges","all_gmba_intersec","in_gmba","note","percPA"
29629,12378043304.926,51052.8011360168,1936,FALSE,1,"11446","USA","Judith Mountains","USA",TRUE,"16863;11446;12373;17438;19597",TRUE,"",4.12446457637613e-06
29629,12378043304.926,26231115.967996,1941,FALSE,1,"11446","USA","Judith Mountains","USA",TRUE,"16863;11446;12373;17438;19597",TRUE,"",0.0021191649860812
29629,12378043304.926,14146.600818634,1988,FALSE,1,"11446","USA","Judith Mountains","USA",TRUE,"16863;11446;12373;17438;19597",TRUE,"",1.14287860125713e-06
29629,12378043304.926,19151.4150276184,1992,FALSE,1,"11446","USA","Judith Mountains","USA",TRUE,"16863;11446;12373;17438;19597",TRUE,"",1.54720859798551e-06
29629,12378043304.926,12782747.4438052,1994,FALSE,1,"11446","USA","Judith Mountains","USA",TRUE,"16863;11446;12373;17438;19597",TRUE,"",0.00103269532420509
29629,12378043304.926,11732578.7720256,1999,FALSE,1,"11446","USA","Judith Mountains","USA",TRUE,"16863;11446;12373;17438;19597",TRUE,"",0.00094785407378212
29629,12378043304.926,7153353.03176652,2002,FALSE,1,"11446","USA","Judith Mountains","USA",TRUE,"16863;11446;12373;17438;19597",TRUE,"",0.000577906608948424
29629,12378043304.926,49388946.8625404,2013,FALSE,1,"11446","USA","Judith Mountains","USA",TRUE,"16863;11446;12373;17438;19597",TRUE,"",0.00399004476280072
