"SitRecID","kba","ovl","year","random","nPAs","DOMAIN","range_countries","RangeName","COUNTRY","percPA"
120,434531904.753328,30697971.999458,1949,FALSE,1,"14788","MKD;GRC;SRB;ALB","Hellenides","MKD",0.0706460714705963
120,434531904.753328,1250.26955581084,1966,FALSE,1,"14788","MKD;GRC;SRB;ALB","Hellenides","MKD",2.87727907234011e-06
1011,177559405.668985,116145894.309742,2001,FALSE,1,"14788","MKD;GRC;SRB;ALB","Hellenides","GRC",0.654124144379417
1011,177559405.668985,27783939.4703467,2006,FALSE,3,"14788","MKD;GRC;SRB;ALB","Hellenides","GRC",0.156476866802218
1011,177559405.668985,32764126.3563812,2010,FALSE,3,"14788","MKD;GRC;SRB;ALB","Hellenides","GRC",0.184524870608442
9027,187072826.261566,0,0,FALSE,0,"14788","MKD;GRC;SRB;ALB","Hellenides","MKD",0
24466,276663844.740223,1536100.93674365,1983,FALSE,1,"14788","MKD;GRC;SRB;ALB","Hellenides","MKD",0.00555222869177572
24467,198191287.67471,2415478.85357015,1991,FALSE,1,"14788","MKD;GRC;SRB;ALB","Hellenides","MKD",0.0121876137034573
24468,1136708091.0229,148287.069352262,2003,FALSE,1,"14788","MKD;GRC;SRB;ALB","Hellenides","MKD",0.000130453078079897
24468,1136708091.0229,1912842.76525304,2006,FALSE,1,"14788","MKD;GRC;SRB;ALB","Hellenides","MKD",0.00168279154548087
24469,25396289.4655352,0,0,FALSE,0,"14788","MKD;GRC;SRB;ALB","Hellenides","MKD",0
24470,482132712.730356,0,0,FALSE,0,"14788","MKD;GRC;SRB;ALB","Hellenides","MKD",0
24472,277093653.679555,20145771.6351052,2003,FALSE,1,"14788","MKD;GRC;SRB;ALB","Hellenides","MKD",0.0727038362935689
24476,230991117.489933,3080174.38757324,1969,FALSE,1,"14788","MKD;GRC;SRB;ALB","Hellenides","MKD",0.0133346010056316
24476,230991117.489933,11760866.1635184,2002,FALSE,1,"14788","MKD;GRC;SRB;ALB","Hellenides","MKD",0.0509147983321522
24477,92917722.2596251,690006.977240063,1986,FALSE,1,"14788","MKD;GRC;SRB;ALB","Hellenides","MKD",0.00742599969586089
24478,267050228.053757,77744194.6791801,1997,FALSE,1,"14788","MKD;GRC;SRB;ALB","Hellenides","MKD",0.29112199321369
24479,633170570.532372,350907.230584562,1961,FALSE,1,"14788","MKD;GRC;SRB;ALB","Hellenides","MKD",0.000554206475973003
998,223704304.874154,293725.986417122,1996,FALSE,1,"14788","MKD;GRC;SRB;ALB","Hellenides","GRC",0.00131300998692162
998,223704304.874154,59825538.0357733,2001,FALSE,1,"14788","MKD;GRC;SRB;ALB","Hellenides","GRC",0.267431322206466
998,223704304.874154,47355900.3135397,2006,FALSE,1,"14788","MKD;GRC;SRB;ALB","Hellenides","GRC",0.2116897139739
998,223704304.874154,80418878.321808,2010,FALSE,1,"14788","MKD;GRC;SRB;ALB","Hellenides","GRC",0.359487397290133
