"SitRecID","kba","ovl","year","random","nPAs","percPA","DOMAIN","range_countries","RangeName","COUNTRY","multiple_ranges","all_gmba_intersec","in_gmba","note"
16101,NA,0,0,FALSE,0,0,"11382","PRK","Hamgyong Mountains","KOR",NA,NA,NA,"no PAs in this range"
16102,NA,0,0,FALSE,0,0,"11382","PRK","Hamgyong Mountains","KOR",NA,NA,NA,"no PAs in this range"
16103,NA,0,0,FALSE,0,0,"11382","PRK","Hamgyong Mountains","KOR",NA,NA,NA,"no PAs in this range"
16106,NA,0,0,FALSE,0,0,"11382","PRK","Hamgyong Mountains","KOR",NA,NA,NA,"no PAs in this range"
