"SitRecID","kba","ovl","year","random","nPAs","DOMAIN","range_countries","RangeName","COUNTRY","multiple_ranges","all_gmba_intersec","in_gmba","note","percPA"
1754,1701976480.0626,822203994.572036,1990,FALSE,2,"14980","ESP","Sierra Cebollera","ESP",TRUE,"12796;14976;14978;14979;14980;14984;14985;19923;20807",TRUE,"",0.48308775368141
1754,1701976480.0626,6.19012715737844,1995,FALSE,1,"14980","ESP","Sierra Cebollera","ESP",TRUE,"12796;14976;14978;14979;14980;14984;14985;19923;20807",TRUE,"",3.6370227379116e-09
1754,1701976480.0626,558964545.258992,2000,FALSE,2,"14980","ESP","Sierra Cebollera","ESP",TRUE,"12796;14976;14978;14979;14980;14984;14985;19923;20807",TRUE,"",0.328420840009746
1754,1701976480.0626,1334.08357040318,2003,FALSE,2,"14980","ESP","Sierra Cebollera","ESP",TRUE,"12796;14976;14978;14979;14980;14984;14985;19923;20807",TRUE,"",7.83843717014295e-07
1754,1701976480.0626,0.00967301421215438,2006,FALSE,2,"14980","ESP","Sierra Cebollera","ESP",TRUE,"12796;14976;14978;14979;14980;14984;14985;19923;20807",TRUE,"",5.68340063770951e-12
1754,1701976480.0626,0.0416104719042778,2007,FALSE,1,"14980","ESP","Sierra Cebollera","ESP",TRUE,"12796;14976;14978;14979;14980;14984;14985;19923;20807",TRUE,"",2.44483236940779e-11
1754,1701976480.0626,22174.7145573929,2008,FALSE,2,"14980","ESP","Sierra Cebollera","ESP",TRUE,"12796;14976;14978;14979;14980;14984;14985;19923;20807",TRUE,"",1.30288019941247e-05
1754,1701976480.0626,5836240.48558526,2010,FALSE,1,"14980","ESP","Sierra Cebollera","ESP",TRUE,"12796;14976;14978;14979;14980;14984;14985;19923;20807",TRUE,"",0.00342909585059048
1754,1701976480.0626,18191652.2215774,2015,FALSE,6,"14980","ESP","Sierra Cebollera","ESP",TRUE,"12796;14976;14978;14979;14980;14984;14985;19923;20807",TRUE,"",0.0106885450149747
