"SitRecID","kba","ovl","year","random","nPAs","DOMAIN","range_countries","RangeName","COUNTRY","multiple_ranges","all_gmba_intersec","in_gmba","note","percPA"
44639,36897493355.0616,4239.59673132002,1967,FALSE,1,"12868","NZL","Aorangi Range","NZL",TRUE,"12868;13749;13754;13781;13876",TRUE,"",1.14902025742582e-07
44639,36897493355.0616,35641.6278498153,1974,FALSE,1,"12868","NZL","Aorangi Range","NZL",TRUE,"12868;13749;13754;13781;13876",TRUE,"",9.6596339233234e-07
44639,36897493355.0616,5535.62823272962,1979,FALSE,1,"12868","NZL","Aorangi Range","NZL",TRUE,"12868;13749;13754;13781;13876",TRUE,"",1.5002721673965e-07
44639,36897493355.0616,32977.8507403247,1987,FALSE,1,"12868","NZL","Aorangi Range","NZL",TRUE,"12868;13749;13754;13781;13876",TRUE,"",8.93769406582218e-07
44639,36897493355.0616,148.852204538882,1992,FALSE,1,"12868","NZL","Aorangi Range","NZL",TRUE,"12868;13749;13754;13781;13876",TRUE,"",4.03420912923512e-09
44639,36897493355.0616,880.561918273568,1997,FALSE,1,"12868","NZL","Aorangi Range","NZL",TRUE,"12868;13749;13754;13781;13876",TRUE,"",2.38650877933629e-08
44639,36897493355.0616,1257.1615191102,2005,FALSE,1,"12868","NZL","Aorangi Range","NZL",TRUE,"12868;13749;13754;13781;13876",TRUE,"",3.40717323806428e-08
44639,36897493355.0616,9063.07534191012,2009,FALSE,1,"12868","NZL","Aorangi Range","NZL",TRUE,"12868;13749;13754;13781;13876",TRUE,"",2.4562848361261e-07
