"SitRecID","kba","ovl","year","random","nPAs","DOMAIN","range_countries","RangeName","COUNTRY","multiple_ranges","all_gmba_intersec","in_gmba","note","percPA"
1914,12640499.2590803,11342073.3904951,1992,TRUE,1,"17991","ESP","Sierra de Aitana","ESP",FALSE,"17991",TRUE,"",0.897280491697949
1914,12640499.2590803,1079896.28079024,1994,TRUE,3,"17991","ESP","Sierra de Aitana","ESP",FALSE,"17991",TRUE,"",0.0854314579398039
1818,1220653246.75315,7047194.12496628,1991,FALSE,1,"17991","ESP","Sierra de Aitana","ESP",TRUE,"17990;17991;20052",TRUE,"",0.00577329732560113
1818,1220653246.75315,54635.3178005964,1992,FALSE,1,"17991","ESP","Sierra de Aitana","ESP",TRUE,"17990;17991;20052",TRUE,"",4.47590812099362e-05
1818,1220653246.75315,341561.527379028,1994,FALSE,3,"17991","ESP","Sierra de Aitana","ESP",TRUE,"17990;17991;20052",TRUE,"",0.000279818636691098
1818,1220653246.75315,NA,1995,FALSE,1,"17991","ESP","Sierra de Aitana","ESP",TRUE,"17990;17991;20052",TRUE,"",NA
1818,1220653246.75315,175949218.839985,2000,FALSE,1,"17991","ESP","Sierra de Aitana","ESP",TRUE,"17990;17991;20052",TRUE,"",0.144143489814161
1818,1220653246.75315,157103042.669013,2001,FALSE,1,"17991","ESP","Sierra de Aitana","ESP",TRUE,"17990;17991;20052",TRUE,"",0.128704071436255
1818,1220653246.75315,50931.8323477637,2003,FALSE,1,"17991","ESP","Sierra de Aitana","ESP",TRUE,"17990;17991;20052",TRUE,"",4.17250619561606e-05
1818,1220653246.75315,33761568.3618124,2004,FALSE,2,"17991","ESP","Sierra de Aitana","ESP",TRUE,"17990;17991;20052",TRUE,"",0.0276586069398626
1818,1220653246.75315,264761.376256647,2005,FALSE,2,"17991","ESP","Sierra de Aitana","ESP",TRUE,"17990;17991;20052",TRUE,"",0.000216901382076272
1818,1220653246.75315,14478195.1326222,2006,FALSE,18,"17991","ESP","Sierra de Aitana","ESP",TRUE,"17990;17991;20052",TRUE,"",0.0118610220970887
1818,1220653246.75315,39943354.1986697,2007,FALSE,2,"17991","ESP","Sierra de Aitana","ESP",TRUE,"17990;17991;20052",TRUE,"",0.0327229328270877
1818,1220653246.75315,7767669.52367184,2008,FALSE,1,"17991","ESP","Sierra de Aitana","ESP",TRUE,"17990;17991;20052",TRUE,"",0.00636353488948094
1818,1220653246.75315,75464747.5974042,2009,FALSE,3,"17991","ESP","Sierra de Aitana","ESP",TRUE,"17990;17991;20052",TRUE,"",0.0618232473457431
1818,1220653246.75315,810056.068775165,2011,FALSE,3,"17991","ESP","Sierra de Aitana","ESP",TRUE,"17990;17991;20052",TRUE,"",0.000663625047432477
1818,1220653246.75315,1026068.45570275,2014,FALSE,2,"17991","ESP","Sierra de Aitana","ESP",TRUE,"17990;17991;20052",TRUE,"",0.000840589625622197
