"SitRecID","kba","ovl","year","random","nPAs","DOMAIN","range_countries","RangeName","COUNTRY","percPA"
2711,1173295311.8512,190807.119883925,1993,FALSE,1,"10001","LIE;HUN;ITA;AUT;CHE;DEU;FRA;SVN","European Alps","ITA",0.000162624974255521
2711,1173295311.8512,6418.25192777812,2003,FALSE,2,"10001","LIE;HUN;ITA;AUT;CHE;DEU;FRA;SVN","European Alps","ITA",5.47027833738767e-06
2711,1173295311.8512,204825967.630347,2007,FALSE,1,"10001","LIE;HUN;ITA;AUT;CHE;DEU;FRA;SVN","European Alps","ITA",0.17457324303732
2711,1173295311.8512,0.0321258116455283,2008,FALSE,1,"10001","LIE;HUN;ITA;AUT;CHE;DEU;FRA;SVN","European Alps","ITA",2.73808403741432e-11
2711,1173295311.8512,3584586.77249623,2013,FALSE,9,"10001","LIE;HUN;ITA;AUT;CHE;DEU;FRA;SVN","European Alps","ITA",0.00305514454569886
2711,1173295311.8512,19.7519667446613,2018,FALSE,1,"10001","LIE;HUN;ITA;AUT;CHE;DEU;FRA;SVN","European Alps","ITA",1.68346080864306e-08
2712,3714907.71160129,3178901.713179,1995,FALSE,1,"10001","LIE;HUN;ITA;AUT;CHE;DEU;FRA;SVN","European Alps","ITA",0.855714854840567
2712,3714907.71160129,27488.5737351783,2000,FALSE,1,"10001","LIE;HUN;ITA;AUT;CHE;DEU;FRA;SVN","European Alps","ITA",0.00739953072032831
2712,3714907.71160129,0.0073149502353335,2017,FALSE,1,"10001","LIE;HUN;ITA;AUT;CHE;DEU;FRA;SVN","European Alps","ITA",1.96907993501148e-09
2713,368869638.288512,94793.0237099389,1977,FALSE,1,"10001","LIE;HUN;ITA;AUT;CHE;DEU;FRA;SVN","European Alps","ITA",0.000256982450899893
2713,368869638.288512,177954634.644994,1980,FALSE,3,"10001","LIE;HUN;ITA;AUT;CHE;DEU;FRA;SVN","European Alps","ITA",0.482432318015304
2713,368869638.288512,822007.321391634,2000,FALSE,1,"10001","LIE;HUN;ITA;AUT;CHE;DEU;FRA;SVN","European Alps","ITA",0.00222844939259734
2713,368869638.288512,15920.1839070206,2003,FALSE,2,"10001","LIE;HUN;ITA;AUT;CHE;DEU;FRA;SVN","European Alps","ITA",4.31593773369024e-05
2713,368869638.288512,2372224.73894162,2006,FALSE,1,"10001","LIE;HUN;ITA;AUT;CHE;DEU;FRA;SVN","European Alps","ITA",0.00643106532147323
2713,368869638.288512,26079299.7636539,2016,FALSE,4,"10001","LIE;HUN;ITA;AUT;CHE;DEU;FRA;SVN","European Alps","ITA",0.0707005864853965
2713,368869638.288512,232443.977659389,2017,FALSE,3,"10001","LIE;HUN;ITA;AUT;CHE;DEU;FRA;SVN","European Alps","ITA",0.00063015210126235
2718,22474381.9569006,14510692.6478229,1976,FALSE,1,"10001","LIE;HUN;ITA;AUT;CHE;DEU;FRA;SVN","European Alps","ITA",0.645654802683793
2718,22474381.9569006,2814932.7344743,1985,FALSE,1,"10001","LIE;HUN;ITA;AUT;CHE;DEU;FRA;SVN","European Alps","ITA",0.125250729469337
2718,22474381.9569006,44946.0339349709,1988,FALSE,1,"10001","LIE;HUN;ITA;AUT;CHE;DEU;FRA;SVN","European Alps","ITA",0.00199987852930347
2718,22474381.9569006,1138497.81712382,2014,FALSE,2,"10001","LIE;HUN;ITA;AUT;CHE;DEU;FRA;SVN","European Alps","ITA",0.0506575806759504
2719,1143964945.75036,2939260.73753472,1985,FALSE,1,"10001","LIE;HUN;ITA;AUT;CHE;DEU;FRA;SVN","European Alps","ITA",0.00256936259144441
2719,1143964945.75036,686658274.832335,2004,FALSE,3,"10001","LIE;HUN;ITA;AUT;CHE;DEU;FRA;SVN","European Alps","ITA",0.600244157290967
2719,1143964945.75036,19449176.185949,2005,FALSE,1,"10001","LIE;HUN;ITA;AUT;CHE;DEU;FRA;SVN","European Alps","ITA",0.0170015490930901
2719,1143964945.75036,2048.24944120087,2006,FALSE,1,"10001","LIE;HUN;ITA;AUT;CHE;DEU;FRA;SVN","European Alps","ITA",1.79048269687788e-06
2719,1143964945.75036,63924316.0108575,2014,FALSE,19,"10001","LIE;HUN;ITA;AUT;CHE;DEU;FRA;SVN","European Alps","ITA",0.0558796108642362
2719,1143964945.75036,99539.7399376724,2016,FALSE,2,"10001","LIE;HUN;ITA;AUT;CHE;DEU;FRA;SVN","European Alps","ITA",8.7012928418345e-05
2722,130450552.490719,69830805.7758463,2007,FALSE,1,"10001","LIE;HUN;ITA;AUT;CHE;DEU;FRA;SVN","European Alps","ITA",0.535304791298713
2722,130450552.490719,940.001688263806,2014,FALSE,1,"10001","LIE;HUN;ITA;AUT;CHE;DEU;FRA;SVN","European Alps","ITA",7.20580841028389e-06
2722,130450552.490719,400.266923188348,2016,FALSE,1,"10001","LIE;HUN;ITA;AUT;CHE;DEU;FRA;SVN","European Alps","ITA",3.06834210776397e-06
2723,24390593.9109004,6649887.97692788,1984,FALSE,3,"10001","LIE;HUN;ITA;AUT;CHE;DEU;FRA;SVN","European Alps","ITA",0.272641494554012
2723,24390593.9109004,2818.16281318665,1988,FALSE,1,"10001","LIE;HUN;ITA;AUT;CHE;DEU;FRA;SVN","European Alps","ITA",0.000115543017258271
2723,24390593.9109004,15745371.2927552,2005,FALSE,1,"10001","LIE;HUN;ITA;AUT;CHE;DEU;FRA;SVN","European Alps","ITA",0.645550959122746
2723,24390593.9109004,507131.471154263,2016,FALSE,3,"10001","LIE;HUN;ITA;AUT;CHE;DEU;FRA;SVN","European Alps","ITA",0.0207920919435922
2724,216675355.929231,764418.120598003,1985,FALSE,1,"10001","LIE;HUN;ITA;AUT;CHE;DEU;FRA;SVN","European Alps","ITA",0.00352794214791862
2724,216675355.929231,12075.6992443353,1998,FALSE,1,"10001","LIE;HUN;ITA;AUT;CHE;DEU;FRA;SVN","European Alps","ITA",5.57317614296632e-05
2724,216675355.929231,36028747.5439428,2003,FALSE,1,"10001","LIE;HUN;ITA;AUT;CHE;DEU;FRA;SVN","European Alps","ITA",0.166279858590426
2724,216675355.929231,177519137.69,2004,FALSE,1,"10001","LIE;HUN;ITA;AUT;CHE;DEU;FRA;SVN","European Alps","ITA",0.819286240138819
2725,3763224.07551863,3741921.44546251,1984,FALSE,2,"10001","LIE;HUN;ITA;AUT;CHE;DEU;FRA;SVN","European Alps","ITA",0.994339260796427
2732,1532385099.67794,59830.1055954769,1914,FALSE,1,"10001","LIE;HUN;ITA;AUT;CHE;DEU;FRA;SVN","European Alps","ITA",3.90437792745775e-05
2732,1532385099.67794,1299074344.11513,1935,FALSE,1,"10001","LIE;HUN;ITA;AUT;CHE;DEU;FRA;SVN","European Alps","ITA",0.847746656103712
2732,1532385099.67794,417760.989387572,1983,FALSE,2,"10001","LIE;HUN;ITA;AUT;CHE;DEU;FRA;SVN","European Alps","ITA",0.000272621411860095
2732,1532385099.67794,1373145.45090724,1988,FALSE,1,"10001","LIE;HUN;ITA;AUT;CHE;DEU;FRA;SVN","European Alps","ITA",0.000896083791989255
2732,1532385099.67794,531707.076024958,2000,FALSE,5,"10001","LIE;HUN;ITA;AUT;CHE;DEU;FRA;SVN","European Alps","ITA",0.000346980061432799
2732,1532385099.67794,3226238.52193897,2007,FALSE,1,"10001","LIE;HUN;ITA;AUT;CHE;DEU;FRA;SVN","European Alps","ITA",0.00210537059034118
2732,1532385099.67794,NA,2010,FALSE,2,"10001","LIE;HUN;ITA;AUT;CHE;DEU;FRA;SVN","European Alps","ITA",NA
2732,1532385099.67794,91935.17707026,2014,FALSE,2,"10001","LIE;HUN;ITA;AUT;CHE;DEU;FRA;SVN","European Alps","ITA",5.99948257716562e-05
2732,1532385099.67794,87601.5503266874,2016,FALSE,3,"10001","LIE;HUN;ITA;AUT;CHE;DEU;FRA;SVN","European Alps","ITA",5.71667985711285e-05
2732,1532385099.67794,231453.403087116,2017,FALSE,16,"10001","LIE;HUN;ITA;AUT;CHE;DEU;FRA;SVN","European Alps","ITA",0.000151041277506392
2732,1532385099.67794,0.103791172755336,2018,FALSE,1,"10001","LIE;HUN;ITA;AUT;CHE;DEU;FRA;SVN","European Alps","ITA",6.77317815065875e-11
2733,1077573555.83056,153689.276255056,1935,FALSE,1,"10001","LIE;HUN;ITA;AUT;CHE;DEU;FRA;SVN","European Alps","ITA",0.000142625322812972
2733,1077573555.83056,508344.17445308,1980,FALSE,1,"10001","LIE;HUN;ITA;AUT;CHE;DEU;FRA;SVN","European Alps","ITA",0.000471748932314195
2733,1077573555.83056,592551326.997825,1988,FALSE,3,"10001","LIE;HUN;ITA;AUT;CHE;DEU;FRA;SVN","European Alps","ITA",0.549894087314626
2733,1077573555.83056,169654637.947301,2003,FALSE,1,"10001","LIE;HUN;ITA;AUT;CHE;DEU;FRA;SVN","European Alps","ITA",0.157441352406366
2733,1077573555.83056,19946429.8451035,2004,FALSE,1,"10001","LIE;HUN;ITA;AUT;CHE;DEU;FRA;SVN","European Alps","ITA",0.0185105042130783
2733,1077573555.83056,179127.229201486,2007,FALSE,2,"10001","LIE;HUN;ITA;AUT;CHE;DEU;FRA;SVN","European Alps","ITA",0.000166232020294355
2733,1077573555.83056,NA,2009,FALSE,1,"10001","LIE;HUN;ITA;AUT;CHE;DEU;FRA;SVN","European Alps","ITA",NA
2733,1077573555.83056,43315839.7872076,2016,FALSE,21,"10001","LIE;HUN;ITA;AUT;CHE;DEU;FRA;SVN","European Alps","ITA",0.040197571249622
2734,561823104.040259,90113361.1449913,1988,FALSE,1,"10001","LIE;HUN;ITA;AUT;CHE;DEU;FRA;SVN","European Alps","ITA",0.1603945450035
2734,561823104.040259,11277.751273552,1989,FALSE,1,"10001","LIE;HUN;ITA;AUT;CHE;DEU;FRA;SVN","European Alps","ITA",2.00734914467736e-05
2734,561823104.040259,109411.571650252,1994,FALSE,1,"10001","LIE;HUN;ITA;AUT;CHE;DEU;FRA;SVN","European Alps","ITA",0.000194743809685711
2734,561823104.040259,211004.548762098,2003,FALSE,1,"10001","LIE;HUN;ITA;AUT;CHE;DEU;FRA;SVN","European Alps","ITA",0.00037557114907645
2734,561823104.040259,275042947.086422,2007,FALSE,1,"10001","LIE;HUN;ITA;AUT;CHE;DEU;FRA;SVN","European Alps","ITA",0.489554354579753
2734,561823104.040259,45421.3601594488,2014,FALSE,11,"10001","LIE;HUN;ITA;AUT;CHE;DEU;FRA;SVN","European Alps","ITA",8.08463728757477e-05
2734,561823104.040259,825287.521408589,2016,FALSE,3,"10001","LIE;HUN;ITA;AUT;CHE;DEU;FRA;SVN","European Alps","ITA",0.00146894550165999
2735,79943182.0795791,23509.8750999682,1971,FALSE,1,"10001","LIE;HUN;ITA;AUT;CHE;DEU;FRA;SVN","European Alps","ITA",0.000294082303060758
2735,79943182.0795791,44463589.5988845,1990,FALSE,1,"10001","LIE;HUN;ITA;AUT;CHE;DEU;FRA;SVN","European Alps","ITA",0.55618988939699
2735,79943182.0795791,31818919.3421528,1998,FALSE,3,"10001","LIE;HUN;ITA;AUT;CHE;DEU;FRA;SVN","European Alps","ITA",0.398019174549229
2735,79943182.0795791,1256968.17339262,2003,FALSE,2,"10001","LIE;HUN;ITA;AUT;CHE;DEU;FRA;SVN","European Alps","ITA",0.0157232692106423
2735,79943182.0795791,NA,2014,FALSE,3,"10001","LIE;HUN;ITA;AUT;CHE;DEU;FRA;SVN","European Alps","ITA",NA
2735,79943182.0795791,43294.9563996792,2018,FALSE,2,"10001","LIE;HUN;ITA;AUT;CHE;DEU;FRA;SVN","European Alps","ITA",0.000541571592141296
2736,397487934.906493,6210643.6408667,1971,FALSE,1,"10001","LIE;HUN;ITA;AUT;CHE;DEU;FRA;SVN","European Alps","ITA",0.0156247349805164
2736,397487934.906493,150404165.833891,1975,FALSE,7,"10001","LIE;HUN;ITA;AUT;CHE;DEU;FRA;SVN","European Alps","ITA",0.37838674491912
2736,397487934.906493,147631573.420056,1988,FALSE,1,"10001","LIE;HUN;ITA;AUT;CHE;DEU;FRA;SVN","European Alps","ITA",0.371411457947235
2736,397487934.906493,86142007.907989,2003,FALSE,3,"10001","LIE;HUN;ITA;AUT;CHE;DEU;FRA;SVN","European Alps","ITA",0.216716031716166
2737,1630605.17265032,966687.170980342,1971,FALSE,1,"10001","LIE;HUN;ITA;AUT;CHE;DEU;FRA;SVN","European Alps","ITA",0.592839509646058
2737,1630605.17265032,41773.076403991,1976,FALSE,1,"10001","LIE;HUN;ITA;AUT;CHE;DEU;FRA;SVN","European Alps","ITA",0.0256181429475626
2737,1630605.17265032,620476.349827296,2003,FALSE,1,"10001","LIE;HUN;ITA;AUT;CHE;DEU;FRA;SVN","European Alps","ITA",0.380519061410064
2742,434386677.433264,1067023.54286968,1983,FALSE,1,"10001","LIE;HUN;ITA;AUT;CHE;DEU;FRA;SVN","European Alps","ITA",0.00245639104121376
2742,434386677.433264,27070.3416273743,2002,FALSE,1,"10001","LIE;HUN;ITA;AUT;CHE;DEU;FRA;SVN","European Alps","ITA",6.23185356128542e-05
2742,434386677.433264,56372.8272601105,2003,FALSE,1,"10001","LIE;HUN;ITA;AUT;CHE;DEU;FRA;SVN","European Alps","ITA",0.000129775681872221
2742,434386677.433264,390550941.869169,2005,FALSE,2,"10001","LIE;HUN;ITA;AUT;CHE;DEU;FRA;SVN","European Alps","ITA",0.899085911605036
2742,434386677.433264,26.0323131764828,2013,FALSE,3,"10001","LIE;HUN;ITA;AUT;CHE;DEU;FRA;SVN","European Alps","ITA",5.99288940680788e-08
2742,434386677.433264,NA,2016,FALSE,1,"10001","LIE;HUN;ITA;AUT;CHE;DEU;FRA;SVN","European Alps","ITA",NA
2742,434386677.433264,8437.9069177307,2018,FALSE,2,"10001","LIE;HUN;ITA;AUT;CHE;DEU;FRA;SVN","European Alps","ITA",1.94248750159402e-05
2742,434386677.433264,3640.05874136265,2019,FALSE,1,"10001","LIE;HUN;ITA;AUT;CHE;DEU;FRA;SVN","European Alps","ITA",8.37976607126005e-06
2744,108235429.493123,46784881.6904329,2003,FALSE,1,"10001","LIE;HUN;ITA;AUT;CHE;DEU;FRA;SVN","European Alps","ITA",0.432251083675013
2744,108235429.493123,5348358.65113711,2005,FALSE,2,"10001","LIE;HUN;ITA;AUT;CHE;DEU;FRA;SVN","European Alps","ITA",0.0494141213850584
2744,108235429.493123,155584.693215156,2018,FALSE,2,"10001","LIE;HUN;ITA;AUT;CHE;DEU;FRA;SVN","European Alps","ITA",0.0014374654763581
2744,108235429.493123,0.972093965268868,2019,FALSE,1,"10001","LIE;HUN;ITA;AUT;CHE;DEU;FRA;SVN","European Alps","ITA",8.98129170661841e-09
2841,285972640.570178,122756.621985883,1973,FALSE,1,"10001","LIE;HUN;ITA;AUT;CHE;DEU;FRA;SVN","European Alps","ITA",0.000429260022011644
2841,285972640.570178,63268020.8472663,1978,FALSE,1,"10001","LIE;HUN;ITA;AUT;CHE;DEU;FRA;SVN","European Alps","ITA",0.221238020256488
2841,285972640.570178,191042114.148422,2002,FALSE,1,"10001","LIE;HUN;ITA;AUT;CHE;DEU;FRA;SVN","European Alps","ITA",0.668043326688589
2841,285972640.570178,779085.581860212,2004,FALSE,1,"10001","LIE;HUN;ITA;AUT;CHE;DEU;FRA;SVN","European Alps","ITA",0.00272433607741935
2841,285972640.570178,959327.083239383,2005,FALSE,1,"10001","LIE;HUN;ITA;AUT;CHE;DEU;FRA;SVN","European Alps","ITA",0.00335461141082118
2841,285972640.570178,266481.921954621,2006,FALSE,1,"10001","LIE;HUN;ITA;AUT;CHE;DEU;FRA;SVN","European Alps","ITA",0.000931844114259687
2841,285972640.570178,148.822637852281,2007,FALSE,1,"10001","LIE;HUN;ITA;AUT;CHE;DEU;FRA;SVN","European Alps","ITA",5.20408657120331e-07
2841,285972640.570178,70389.8419501102,2015,FALSE,1,"10001","LIE;HUN;ITA;AUT;CHE;DEU;FRA;SVN","European Alps","ITA",0.000246141875005124
2841,285972640.570178,5713259.36911968,2016,FALSE,11,"10001","LIE;HUN;ITA;AUT;CHE;DEU;FRA;SVN","European Alps","ITA",0.0199783425355952
2841,285972640.570178,0.00232725590467453,2017,FALSE,1,"10001","LIE;HUN;ITA;AUT;CHE;DEU;FRA;SVN","European Alps","ITA",8.13803691162343e-12
2867,11376170.018871,8887514.08169168,1978,FALSE,2,"10001","LIE;HUN;ITA;AUT;CHE;DEU;FRA;SVN","European Alps","ITA",0.781239561904307
2867,11376170.018871,925048.608718812,1990,FALSE,1,"10001","LIE;HUN;ITA;AUT;CHE;DEU;FRA;SVN","European Alps","ITA",0.0813145906912719
2867,11376170.018871,423906.332286665,2000,FALSE,3,"10001","LIE;HUN;ITA;AUT;CHE;DEU;FRA;SVN","European Alps","ITA",0.0372626579581249
2867,11376170.018871,652019.538807392,2006,FALSE,1,"10001","LIE;HUN;ITA;AUT;CHE;DEU;FRA;SVN","European Alps","ITA",0.0573145037148541
2867,11376170.018871,NA,2017,FALSE,3,"10001","LIE;HUN;ITA;AUT;CHE;DEU;FRA;SVN","European Alps","ITA",NA
2870,23513022.3678234,15068342.9040768,2003,FALSE,1,"10001","LIE;HUN;ITA;AUT;CHE;DEU;FRA;SVN","European Alps","ITA",0.640850957752553
2870,23513022.3678234,NA,2018,FALSE,1,"10001","LIE;HUN;ITA;AUT;CHE;DEU;FRA;SVN","European Alps","ITA",NA
2873,334141691.749862,224266855.218302,2003,FALSE,1,"10001","LIE;HUN;ITA;AUT;CHE;DEU;FRA;SVN","European Alps","ITA",0.671172920816443
2873,334141691.749862,7162728.33227675,2018,FALSE,2,"10001","LIE;HUN;ITA;AUT;CHE;DEU;FRA;SVN","European Alps","ITA",0.0214362005973165
2873,334141691.749862,93802.2688549757,2019,FALSE,1,"10001","LIE;HUN;ITA;AUT;CHE;DEU;FRA;SVN","European Alps","ITA",0.000280726024830197
2874,893153337.407029,348311959.587092,1996,FALSE,1,"10001","LIE;HUN;ITA;AUT;CHE;DEU;FRA;SVN","European Alps","ITA",0.389980023585087
2874,893153337.407029,3030745.90158263,1998,FALSE,1,"10001","LIE;HUN;ITA;AUT;CHE;DEU;FRA;SVN","European Alps","ITA",0.00339330972034587
2874,893153337.407029,30903635.8789898,2000,FALSE,1,"10001","LIE;HUN;ITA;AUT;CHE;DEU;FRA;SVN","European Alps","ITA",0.0346005938562668
2874,893153337.407029,14681.8438114226,2003,FALSE,1,"10001","LIE;HUN;ITA;AUT;CHE;DEU;FRA;SVN","European Alps","ITA",1.64382118909687e-05
2874,893153337.407029,132995694.665725,2005,FALSE,1,"10001","LIE;HUN;ITA;AUT;CHE;DEU;FRA;SVN","European Alps","ITA",0.14890578033536
2874,893153337.407029,97633.0515674222,2009,FALSE,1,"10001","LIE;HUN;ITA;AUT;CHE;DEU;FRA;SVN","European Alps","ITA",0.000109312754572319
2874,893153337.407029,26033227.18071,2013,FALSE,5,"10001","LIE;HUN;ITA;AUT;CHE;DEU;FRA;SVN","European Alps","ITA",0.0291475450971148
2874,893153337.407029,30643.6843630302,2018,FALSE,1,"10001","LIE;HUN;ITA;AUT;CHE;DEU;FRA;SVN","European Alps","ITA",3.43095447104233e-05
2874,893153337.407029,0.0178660323760492,2019,FALSE,1,"10001","LIE;HUN;ITA;AUT;CHE;DEU;FRA;SVN","European Alps","ITA",2.00033204017546e-11
2875,213045986.740423,90032237.0912557,2007,FALSE,1,"10001","LIE;HUN;ITA;AUT;CHE;DEU;FRA;SVN","European Alps","ITA",0.422595320703937
2875,213045986.740423,183.851100328692,2013,FALSE,3,"10001","LIE;HUN;ITA;AUT;CHE;DEU;FRA;SVN","European Alps","ITA",8.62964391592589e-07
2886,9582582.49551597,9122346.02042051,2000,FALSE,1,"10001","LIE;HUN;ITA;AUT;CHE;DEU;FRA;SVN","European Alps","ITA",0.951971561391637
2886,9582582.49551597,NA,2017,FALSE,1,"10001","LIE;HUN;ITA;AUT;CHE;DEU;FRA;SVN","European Alps","ITA",NA
2888,268363969.247247,10005.9283470027,1990,FALSE,1,"10001","LIE;HUN;ITA;AUT;CHE;DEU;FRA;SVN","European Alps","ITA",3.72849171036971e-05
2888,268363969.247247,238479.416521357,1996,FALSE,1,"10001","LIE;HUN;ITA;AUT;CHE;DEU;FRA;SVN","European Alps","ITA",0.000888641709951918
2888,268363969.247247,2897224.97169491,2000,FALSE,1,"10001","LIE;HUN;ITA;AUT;CHE;DEU;FRA;SVN","European Alps","ITA",0.0107958791182793
2888,268363969.247247,27133.9626367351,2004,FALSE,2,"10001","LIE;HUN;ITA;AUT;CHE;DEU;FRA;SVN","European Alps","ITA",0.000101108813947137
2888,268363969.247247,0.0827385919374457,2008,FALSE,2,"10001","LIE;HUN;ITA;AUT;CHE;DEU;FRA;SVN","European Alps","ITA",3.08307378853894e-10
2888,268363969.247247,35758222.1471278,2013,FALSE,6,"10001","LIE;HUN;ITA;AUT;CHE;DEU;FRA;SVN","European Alps","ITA",0.133245242449754
2893,488215304.863926,252326602.095105,1980,FALSE,1,"10001","LIE;HUN;ITA;AUT;CHE;DEU;FRA;SVN","European Alps","ITA",0.516834682528916
2893,488215304.863926,118006765.477203,1981,FALSE,1,"10001","LIE;HUN;ITA;AUT;CHE;DEU;FRA;SVN","European Alps","ITA",0.241710500063274
2893,488215304.863926,111476463.130799,1990,FALSE,1,"10001","LIE;HUN;ITA;AUT;CHE;DEU;FRA;SVN","European Alps","ITA",0.228334634371754
2895,179112884.455698,4969382.52796745,1996,FALSE,1,"10001","LIE;HUN;ITA;AUT;CHE;DEU;FRA;SVN","European Alps","ITA",0.0277444168411937
2895,179112884.455698,15946067.298161,2013,FALSE,2,"10001","LIE;HUN;ITA;AUT;CHE;DEU;FRA;SVN","European Alps","ITA",0.0890280302649311
2897,90989245.4953963,90505793.7868747,2003,FALSE,1,"10001","LIE;HUN;ITA;AUT;CHE;DEU;FRA;SVN","European Alps","ITA",0.994686715931213
3206,271583541.971134,271574738.539555,1980,FALSE,1,"10001","LIE;HUN;ITA;AUT;CHE;DEU;FRA;SVN","European Alps","AUT",0.999967584811967
3207,84948129.1006975,114227.649653595,1965,FALSE,2,"10001","LIE;HUN;ITA;AUT;CHE;DEU;FRA;SVN","European Alps","AUT",0.00134467528435134
3207,84948129.1006975,409434.223769069,1979,FALSE,1,"10001","LIE;HUN;ITA;AUT;CHE;DEU;FRA;SVN","European Alps","AUT",0.00481981449272091
3207,84948129.1006975,22146658.6348037,1980,FALSE,1,"10001","LIE;HUN;ITA;AUT;CHE;DEU;FRA;SVN","European Alps","AUT",0.260708021109576
3207,84948129.1006975,3788.28544942662,1982,FALSE,1,"10001","LIE;HUN;ITA;AUT;CHE;DEU;FRA;SVN","European Alps","AUT",4.45952781954266e-05
3207,84948129.1006975,14337.6056159139,1984,FALSE,1,"10001","LIE;HUN;ITA;AUT;CHE;DEU;FRA;SVN","European Alps","AUT",0.000168780710860837
3207,84948129.1006975,60861557.3094261,1995,FALSE,1,"10001","LIE;HUN;ITA;AUT;CHE;DEU;FRA;SVN","European Alps","AUT",0.716455535321806
3208,40650888.7427247,52776.727048412,1973,FALSE,1,"10001","LIE;HUN;ITA;AUT;CHE;DEU;FRA;SVN","European Alps","AUT",0.00129829208365973
3208,40650888.7427247,151735.486761093,1979,FALSE,1,"10001","LIE;HUN;ITA;AUT;CHE;DEU;FRA;SVN","European Alps","AUT",0.00373264869364632
3208,40650888.7427247,8620.11665412784,1997,FALSE,1,"10001","LIE;HUN;ITA;AUT;CHE;DEU;FRA;SVN","European Alps","AUT",0.000212052354099407
3208,40650888.7427247,23889237.0041634,1999,FALSE,1,"10001","LIE;HUN;ITA;AUT;CHE;DEU;FRA;SVN","European Alps","AUT",0.587668258752125
3208,40650888.7427247,7094679.05409623,2006,FALSE,2,"10001","LIE;HUN;ITA;AUT;CHE;DEU;FRA;SVN","European Alps","AUT",0.174527034304163
3208,40650888.7427247,29190.6117478609,2012,FALSE,1,"10001","LIE;HUN;ITA;AUT;CHE;DEU;FRA;SVN","European Alps","AUT",0.000718080530357044
3209,22380100.773221,13325.018894197,1990,FALSE,1,"10001","LIE;HUN;ITA;AUT;CHE;DEU;FRA;SVN","European Alps","AUT",0.000595395839778391
3209,22380100.773221,21839398.8619211,1995,FALSE,1,"10001","LIE;HUN;ITA;AUT;CHE;DEU;FRA;SVN","European Alps","AUT",0.975840059132043
3209,22380100.773221,1534.36960060667,1997,FALSE,1,"10001","LIE;HUN;ITA;AUT;CHE;DEU;FRA;SVN","European Alps","AUT",6.85595483306592e-05
3209,22380100.773221,77925.2783916611,1998,FALSE,2,"10001","LIE;HUN;ITA;AUT;CHE;DEU;FRA;SVN","European Alps","AUT",0.00348190024617328
3209,22380100.773221,0.00159432553846273,2007,FALSE,2,"10001","LIE;HUN;ITA;AUT;CHE;DEU;FRA;SVN","European Alps","AUT",7.12385325972447e-11
3213,133025408.984876,446778.784419173,1979,FALSE,1,"10001","LIE;HUN;ITA;AUT;CHE;DEU;FRA;SVN","European Alps","AUT",0.0033585973373701
3213,133025408.984876,112174.891894102,1980,FALSE,1,"10001","LIE;HUN;ITA;AUT;CHE;DEU;FRA;SVN","European Alps","AUT",0.000843259139363786
3213,133025408.984876,111819846.240925,2001,FALSE,1,"10001","LIE;HUN;ITA;AUT;CHE;DEU;FRA;SVN","European Alps","AUT",0.84059013307479
3213,133025408.984876,3243311.97654581,2004,FALSE,1,"10001","LIE;HUN;ITA;AUT;CHE;DEU;FRA;SVN","European Alps","AUT",0.0243811464388323
3214,105445063.145187,825707.279046655,1940,FALSE,1,"10001","LIE;HUN;ITA;AUT;CHE;DEU;FRA;SVN","European Alps","AUT",0.00783068694178445
