"SitRecID","kba","ovl","year","random","nPAs","DOMAIN","range_countries","RangeName","COUNTRY","percPA"
12064,86392370.3525852,0,0,FALSE,0,"18496","VNM;HKG;MAC;CHN","South China Hills","VNM",0
16077,33576465.6835177,13686906.9296322,1977,FALSE,2,"18496","VNM;HKG;MAC;CHN","South China Hills","HKG",0.407633937968373
16077,33576465.6835177,12920744.28283,1979,FALSE,2,"18496","VNM;HKG;MAC;CHN","South China Hills","HKG",0.384815495609852
16078,35076312.4671133,5831939.86356068,1995,FALSE,1,"18496","VNM;HKG;MAC;CHN","South China Hills","HKG",0.166264337764369
12063,117670483.284291,0,0,FALSE,0,"18496","VNM;HKG;MAC;CHN","South China Hills","VNM",0
25071,83793488.3104272,18897663.3228888,1977,FALSE,2,"18496","VNM;HKG;MAC;CHN","South China Hills","HKG",0.225526633440527
25071,83793488.3104272,9724704.98086616,1979,FALSE,2,"18496","VNM;HKG;MAC;CHN","South China Hills","HKG",0.116055616933375
25075,157680252.379637,73557368.6762011,1978,FALSE,2,"18496","VNM;HKG;MAC;CHN","South China Hills","HKG",0.466497025252736
16079,161713457.394084,0,0,FALSE,0,"18496","VNM;HKG;MAC;CHN","South China Hills","MAC",0
15662,120500560.550883,0,0,FALSE,0,"18496","VNM;HKG;MAC;CHN","South China Hills","CHN",0
15726,75626220.7877918,0,0,FALSE,0,"18496","VNM;HKG;MAC;CHN","South China Hills","CHN",0
15731,334949171.022007,0,0,FALSE,0,"18496","VNM;HKG;MAC;CHN","South China Hills","CHN",0
15734,16396381.5702681,0,0,FALSE,0,"18496","VNM;HKG;MAC;CHN","South China Hills","CHN",0
15735,25525935.8074107,0,0,FALSE,0,"18496","VNM;HKG;MAC;CHN","South China Hills","CHN",0
15736,3732830.2745302,0,0,FALSE,0,"18496","VNM;HKG;MAC;CHN","South China Hills","CHN",0
15770,93368638.1304455,0,0,FALSE,0,"18496","VNM;HKG;MAC;CHN","South China Hills","CHN",0
15772,1939482203.33696,0,0,FALSE,0,"18496","VNM;HKG;MAC;CHN","South China Hills","CHN",0
15774,96507676.4621792,0,0,FALSE,0,"18496","VNM;HKG;MAC;CHN","South China Hills","CHN",0
25062,95421772.1568811,0,0,FALSE,0,"18496","VNM;HKG;MAC;CHN","South China Hills","CHN",0
25065,75455904.1184788,0,0,FALSE,0,"18496","VNM;HKG;MAC;CHN","South China Hills","CHN",0
31509,336101961.223662,0,0,FALSE,0,"18496","VNM;HKG;MAC;CHN","South China Hills","CHN",0
25068,128016708.606678,0,0,FALSE,0,"18496","VNM;HKG;MAC;CHN","South China Hills","CHN",0
31512,503633468.952236,0,0,FALSE,0,"18496","VNM;HKG;MAC;CHN","South China Hills","CHN",0
31513,20101688.9626493,0,0,FALSE,0,"18496","VNM;HKG;MAC;CHN","South China Hills","CHN",0
31514,40005990.9541187,0,0,FALSE,0,"18496","VNM;HKG;MAC;CHN","South China Hills","CHN",0
25070,143885098.312364,0,0,FALSE,0,"18496","VNM;HKG;MAC;CHN","South China Hills","CHN",0
25086,181747831.320736,0,0,FALSE,0,"18496","VNM;HKG;MAC;CHN","South China Hills","CHN",0
25090,64173744.4550285,0,0,FALSE,0,"18496","VNM;HKG;MAC;CHN","South China Hills","CHN",0
25094,40571537.115582,0,0,FALSE,0,"18496","VNM;HKG;MAC;CHN","South China Hills","CHN",0
25072,466628916.086651,24276541.7352818,1977,FALSE,3,"18496","VNM;HKG;MAC;CHN","South China Hills","HKG",0.0520253694067552
25072,466628916.086651,185296030.159003,1978,FALSE,4,"18496","VNM;HKG;MAC;CHN","South China Hills","HKG",0.397095044415538
25072,466628916.086651,107496691.515471,1979,FALSE,4,"18496","VNM;HKG;MAC;CHN","South China Hills","HKG",0.230368688715187
47216,152783250.062822,152783362.849385,2002,FALSE,1,"18496","VNM;HKG;MAC;CHN","South China Hills","VNM",1.00000073821288
