"SitRecID","kba","ovl","year","random","nPAs","DOMAIN","range_countries","RangeName","COUNTRY","multiple_ranges","all_gmba_intersec","in_gmba","note","percPA"
7161,1761974742.96324,176491.467432521,1973,FALSE,1,"15559","ZAF","Boland Mountains","ZAF",TRUE,"15558;15559;20366",TRUE,"",0.000100166854341909
7161,1761974742.96324,254323662.623599,1979,FALSE,1,"15559","ZAF","Boland Mountains","ZAF",TRUE,"15558;15559;20366",TRUE,"",0.144340129527557
7161,1761974742.96324,129711430.484579,1981,FALSE,2,"15559","ZAF","Boland Mountains","ZAF",TRUE,"15558;15559;20366",TRUE,"",0.073617077090693
7161,1761974742.96324,749569.660503296,1982,FALSE,2,"15559","ZAF","Boland Mountains","ZAF",TRUE,"15558;15559;20366",TRUE,"",0.000425414531903386
7161,1761974742.96324,90120374.3549725,1985,FALSE,1,"15559","ZAF","Boland Mountains","ZAF",TRUE,"15558;15559;20366",TRUE,"",0.0511473701396029
7161,1761974742.96324,8579249.73838434,1994,FALSE,2,"15559","ZAF","Boland Mountains","ZAF",TRUE,"15558;15559;20366",TRUE,"",0.00486911050947075
7161,1761974742.96324,6252.75039143716,1997,FALSE,1,"15559","ZAF","Boland Mountains","ZAF",TRUE,"15558;15559;20366",TRUE,"",3.54871737884361e-06
7161,1761974742.96324,0.000915795564651489,1999,FALSE,1,"15559","ZAF","Boland Mountains","ZAF",TRUE,"15558;15559;20366",TRUE,"",5.19755216871798e-13
7161,1761974742.96324,5070201.52018959,2000,FALSE,1,"15559","ZAF","Boland Mountains","ZAF",TRUE,"15558;15559;20366",TRUE,"",0.00287756764984194
7161,1761974742.96324,1280.94057166576,2002,FALSE,1,"15559","ZAF","Boland Mountains","ZAF",TRUE,"15558;15559;20366",TRUE,"",7.26991449100748e-07
7161,1761974742.96324,877594147.941451,2004,FALSE,1,"15559","ZAF","Boland Mountains","ZAF",TRUE,"15558;15559;20366",TRUE,"",0.498074192860186
7161,1761974742.96324,10466337.6170993,2009,FALSE,1,"15559","ZAF","Boland Mountains","ZAF",TRUE,"15558;15559;20366",TRUE,"",0.00594011784726116
7161,1761974742.96324,2578.38094000239,2017,FALSE,1,"15559","ZAF","Boland Mountains","ZAF",TRUE,"15558;15559;20366",TRUE,"",1.46334727571982e-06
7161,1761974742.96324,0.000974213869710638,2018,FALSE,1,"15559","ZAF","Boland Mountains","ZAF",TRUE,"15558;15559;20366",TRUE,"",5.52910235292154e-13
