"SitRecID","kba","ovl","year","random","nPAs","DOMAIN","range_countries","RangeName","COUNTRY","percPA"
16412,1491941158.73817,0,0,FALSE,0,"11400","NPL;BTN;PAK;IND;CHN","Himalaya","PAK",0
16417,472284533.680606,0,0,FALSE,0,"11400","NPL;BTN;PAK;IND;CHN","Himalaya","PAK",0
16418,224839553.663025,0,0,FALSE,0,"11400","NPL;BTN;PAK;IND;CHN","Himalaya","PAK",0
18035,1466605861.38842,0,0,FALSE,0,"11400","NPL;BTN;PAK;IND;CHN","Himalaya","IND",0
18036,1601645268.38415,0,0,FALSE,0,"11400","NPL;BTN;PAK;IND;CHN","Himalaya","IND",0
18037,240758752.554232,145942552.314183,1978,FALSE,1,"11400","NPL;BTN;PAK;IND;CHN","Himalaya","IND",0.606177556437159
18038,499968397.724407,61973055.5787755,1980,FALSE,1,"11400","NPL;BTN;PAK;IND;CHN","Himalaya","IND",0.123953945611051
18042,166435191.515008,25166127.0255775,1978,FALSE,1,"11400","NPL;BTN;PAK;IND;CHN","Himalaya","IND",0.151206765807748
18043,38880330.2513686,29481860.4428699,1991,FALSE,1,"11400","NPL;BTN;PAK;IND;CHN","Himalaya","IND",0.758271862719893
18044,1704248357.95039,0,0,FALSE,0,"11400","NPL;BTN;PAK;IND;CHN","Himalaya","IND",0
18045,815077034.954306,0,0,FALSE,0,"11400","NPL;BTN;PAK;IND;CHN","Himalaya","IND",0
18048,287061471.157461,142266157.755436,1980,FALSE,1,"11400","NPL;BTN;PAK;IND;CHN","Himalaya","IND",0.495594749033383
18049,505750745.523402,75220924.8373716,1986,FALSE,1,"11400","NPL;BTN;PAK;IND;CHN","Himalaya","IND",0.148731218892274
18051,1146855963.89651,0,0,FALSE,0,"11400","NPL;BTN;PAK;IND;CHN","Himalaya","IND",0
18054,889114699.511197,344780768.030384,1977,FALSE,1,"11400","NPL;BTN;PAK;IND;CHN","Himalaya","IND",0.387779853622859
18054,889114699.511197,25417223.6587858,1985,FALSE,1,"11400","NPL;BTN;PAK;IND;CHN","Himalaya","IND",0.0285871144327715
18055,691878744.941158,0,0,FALSE,0,"11400","NPL;BTN;PAK;IND;CHN","Himalaya","IND",0
18056,5008997.32466549,0,0,FALSE,0,"11400","NPL;BTN;PAK;IND;CHN","Himalaya","IND",0
18057,381638925.304921,4701856.18089247,1993,FALSE,1,"11400","NPL;BTN;PAK;IND;CHN","Himalaya","IND",0.012320169325327
18058,350439541.633841,0,0,FALSE,0,"11400","NPL;BTN;PAK;IND;CHN","Himalaya","IND",0
18060,215528463.110789,0,0,FALSE,0,"11400","NPL;BTN;PAK;IND;CHN","Himalaya","IND",0
18061,373003325.767639,0,0,FALSE,0,"11400","NPL;BTN;PAK;IND;CHN","Himalaya","IND",0
18062,326079382.888138,9951133.89200148,1993,FALSE,1,"11400","NPL;BTN;PAK;IND;CHN","Himalaya","IND",0.0305175193962362
18065,29013081.6814756,19136471.7777833,1980,FALSE,1,"11400","NPL;BTN;PAK;IND;CHN","Himalaya","IND",0.659580805233855
18067,87367702.9404309,0,0,FALSE,0,"11400","NPL;BTN;PAK;IND;CHN","Himalaya","IND",0
18094,208942491.616355,54523897.8712709,1985,FALSE,1,"11400","NPL;BTN;PAK;IND;CHN","Himalaya","IND",0.260951697519639
18099,1039016874.39525,559041.941184863,1974,FALSE,1,"11400","NPL;BTN;PAK;IND;CHN","Himalaya","IND",0.000538048952775912
18102,253269712.711015,94307093.2106792,1998,FALSE,1,"11400","NPL;BTN;PAK;IND;CHN","Himalaya","IND",0.37235835347705
18103,180238004.748655,0,0,FALSE,0,"11400","NPL;BTN;PAK;IND;CHN","Himalaya","IND",0
18118,907464829.991346,1441626.74186837,1973,FALSE,1,"11400","NPL;BTN;PAK;IND;CHN","Himalaya","IND",0.00158863097965142
18118,907464829.991346,181217274.978732,1978,FALSE,2,"11400","NPL;BTN;PAK;IND;CHN","Himalaya","IND",0.19969619646908
18118,907464829.991346,34198.2695329122,1984,FALSE,1,"11400","NPL;BTN;PAK;IND;CHN","Himalaya","IND",3.76855040577587e-05
18118,907464829.991346,50031.4039856195,1987,FALSE,1,"11400","NPL;BTN;PAK;IND;CHN","Himalaya","IND",5.51331603518967e-05
18118,907464829.991346,30464.2059360147,1996,FALSE,1,"11400","NPL;BTN;PAK;IND;CHN","Himalaya","IND",3.35706739580256e-05
18118,907464829.991346,252103.454946712,2005,FALSE,1,"11400","NPL;BTN;PAK;IND;CHN","Himalaya","IND",0.000277810716861739
18145,37669490.4724,10218779.4092085,1962,FALSE,1,"11400","NPL;BTN;PAK;IND;CHN","Himalaya","IND",0.271274691562279
18146,105532164.072853,105269537.581584,1976,FALSE,1,"11400","NPL;BTN;PAK;IND;CHN","Himalaya","IND",0.997511408075663
18147,63314650.2209885,57549276.6669166,1985,FALSE,1,"11400","NPL;BTN;PAK;IND;CHN","Himalaya","IND",0.908940923878615
18148,37113702.2290288,19464481.3869592,1962,FALSE,1,"11400","NPL;BTN;PAK;IND;CHN","Himalaya","IND",0.524455395660714
18149,1009162145.18239,11980291.9677854,1954,FALSE,1,"11400","NPL;BTN;PAK;IND;CHN","Himalaya","IND",0.0118715233473409
18149,1009162145.18239,44200982.437405,1962,FALSE,2,"11400","NPL;BTN;PAK;IND;CHN","Himalaya","IND",0.0437996833793407
18150,111628064.273998,0,0,FALSE,0,"11400","NPL;BTN;PAK;IND;CHN","Himalaya","IND",0
18151,37357692.024123,7041275.22147928,1962,FALSE,1,"11400","NPL;BTN;PAK;IND;CHN","Himalaya","IND",0.188482607997639
18151,37357692.024123,19773478.8061172,1982,FALSE,1,"11400","NPL;BTN;PAK;IND;CHN","Himalaya","IND",0.529301403131351
