"SitRecID","kba","ovl","year","random","nPAs","percPA","DOMAIN","range_countries","RangeName","COUNTRY","multiple_ranges","all_gmba_intersec","in_gmba","note"
24315,NA,0,0,FALSE,0,0,"21063","PYF","Ua Huka","TON",NA,NA,NA,"no PAs in this range"
23782,NA,0,0,FALSE,0,0,"21063","PYF","Ua Huka","TON",NA,NA,NA,"no PAs in this range"
