"SitRecID","kba","ovl","year","random","nPAs","DOMAIN","range_countries","RangeName","COUNTRY","multiple_ranges","all_gmba_intersec","in_gmba","note","percPA"
362,1080574319.86133,729515421.298369,1979,FALSE,1,"17841","PRT","Serra de Montesinho","PRT",TRUE,"17832;17841;20032",TRUE,"",0.675118229157982
362,1080574319.86133,332743340.293627,1988,FALSE,1,"17841","PRT","Serra de Montesinho","PRT",TRUE,"17832;17841;20032",TRUE,"",0.307931934136959
