"SitRecID","kba","ovl","year","random","nPAs","DOMAIN","range_countries","RangeName","COUNTRY","multiple_ranges","all_gmba_intersec","in_gmba","note","percPA"
1762,247842880.634102,3912409.62384536,1987,FALSE,3,"17973","ESP","Sierra de Atuzcarraz","ESP",TRUE,"17882;17885;17973;19493",TRUE,"",0.0157858463145503
1762,247842880.634102,198260314.000301,1990,FALSE,2,"17973","ESP","Sierra de Atuzcarraz","ESP",TRUE,"17882;17885;17973;19493",TRUE,"",0.799943550902313
1762,247842880.634102,NA,1991,FALSE,2,"17973","ESP","Sierra de Atuzcarraz","ESP",TRUE,"17882;17885;17973;19493",TRUE,"",NA
1762,247842880.634102,1008482.52179528,2014,FALSE,3,"17973","ESP","Sierra de Atuzcarraz","ESP",TRUE,"17882;17885;17973;19493",TRUE,"",0.00406903970457049
1762,247842880.634102,147165.1514618,2015,FALSE,1,"17973","ESP","Sierra de Atuzcarraz","ESP",TRUE,"17882;17885;17973;19493",TRUE,"",0.00059378405821172
1762,247842880.634102,25719.9834972452,2017,FALSE,3,"17973","ESP","Sierra de Atuzcarraz","ESP",TRUE,"17882;17885;17973;19493",TRUE,"",0.0001037753573209
