"SitRecID","kba","ovl","year","random","nPAs","percPA","DOMAIN","range_countries","RangeName","COUNTRY","multiple_ranges","all_gmba_intersec","in_gmba","note"
16090,NA,0,0,FALSE,0,0,"11461","PRK","Kangnam Mountains","CHN",NA,NA,NA,"no PAs in this range"
16091,NA,0,0,FALSE,0,0,"11461","PRK","Kangnam Mountains","CHN",NA,NA,NA,"no PAs in this range"
