"SitRecID","kba","ovl","year","random","nPAs","DOMAIN","range_countries","RangeName","COUNTRY","percPA"
26089,8731331950.41484,404848.703357309,1980,FALSE,1,"11191","USA;CAN","Brooks Range","USA",4.63673475772587e-05
26088,7121247684.00567,80694.8359284699,1980,FALSE,1,"11191","USA;CAN","Brooks Range","USA",1.13315586690954e-05
31094,1291540828.49343,1622544.83860514,1980,FALSE,1,"11191","USA;CAN","Brooks Range","USA",0.00125628613730921
31148,309294850.83326,74009096.0406745,1980,FALSE,1,"11191","USA;CAN","Brooks Range","USA",0.239283311187656
31148,309294850.83326,11.7030908962447,1981,FALSE,1,"11191","USA;CAN","Brooks Range","USA",3.78379752030008e-08
11543,8051718058.46452,325889350.071236,1960,FALSE,2,"11191","USA;CAN","Brooks Range","CAN",0.0404745108689739
11543,8051718058.46452,NA,1980,FALSE,1,"11191","USA;CAN","Brooks Range","CAN",NA
11543,8051718058.46452,2134230952.23455,1993,FALSE,1,"11191","USA;CAN","Brooks Range","CAN",0.265065286282708
11543,8051718058.46452,33822986.366089,1995,FALSE,1,"11191","USA;CAN","Brooks Range","CAN",0.00420071668189276
11543,8051718058.46452,4249170164.2299,2003,FALSE,2,"11191","USA;CAN","Brooks Range","CAN",0.527734594452532
11545,989535469.017716,489906179.463671,1984,FALSE,2,"11191","USA;CAN","Brooks Range","CAN",0.495087033060055
