"SitRecID","kba","ovl","year","random","nPAs","DOMAIN","range_countries","RangeName","COUNTRY","percPA"
22190,650207747.130993,639810020.880775,1986,FALSE,1,"12686","GEO;AZE;ARM;RUS;TUR","Caucasus Mountains","RUS",0.984008609100558
1490,1074552592.79002,745781602.635173,1976,FALSE,1,"12686","GEO;AZE;ARM;RUS;TUR","Caucasus Mountains","RUS",0.694039182110941
22199,1014127351.67029,4112669.19635224,1972,FALSE,1,"12686","GEO;AZE;ARM;RUS;TUR","Caucasus Mountains","RUS",0.0040553774529191
22199,1014127351.67029,993001068.14282,1986,FALSE,1,"12686","GEO;AZE;ARM;RUS;TUR","Caucasus Mountains","RUS",0.979168017219267
18593,559105682.129434,1053881.76067957,1967,FALSE,1,"12686","GEO;AZE;ARM;RUS;TUR","Caucasus Mountains","RUS",0.00188494196064278
18593,559105682.129434,1401178.58372939,1976,FALSE,1,"12686","GEO;AZE;ARM;RUS;TUR","Caucasus Mountains","RUS",0.00250610685692337
1491,1334131722.58907,307888081.526287,1958,FALSE,1,"12686","GEO;AZE;ARM;RUS;TUR","Caucasus Mountains","RUS",0.230777873213889
1491,1334131722.58907,685639913.421562,1967,FALSE,1,"12686","GEO;AZE;ARM;RUS;TUR","Caucasus Mountains","RUS",0.513922202592547
1491,1334131722.58907,5165713.60257722,1998,FALSE,1,"12686","GEO;AZE;ARM;RUS;TUR","Caucasus Mountains","RUS",0.00387196669947435
1491,1334131722.58907,358947.226225615,2007,FALSE,1,"12686","GEO;AZE;ARM;RUS;TUR","Caucasus Mountains","RUS",0.000269049315107378
1489,843325775.823925,821727164.251429,1936,FALSE,1,"12686","GEO;AZE;ARM;RUS;TUR","Caucasus Mountains","RUS",0.974388768621006
23442,2572849327.8316,134244283.875272,1924,FALSE,1,"12686","GEO;AZE;ARM;RUS;TUR","Caucasus Mountains","RUS",0.0521772815932495
23442,2572849327.8316,1104084496.43719,1983,FALSE,1,"12686","GEO;AZE;ARM;RUS;TUR","Caucasus Mountains","RUS",0.429129092206778
23442,2572849327.8316,792150694.421174,1993,FALSE,1,"12686","GEO;AZE;ARM;RUS;TUR","Caucasus Mountains","RUS",0.307888489952421
23442,2572849327.8316,10533364.4311069,1999,FALSE,1,"12686","GEO;AZE;ARM;RUS;TUR","Caucasus Mountains","RUS",0.00409404636220357
18602,191622031.382709,481599.906963944,1975,FALSE,1,"12686","GEO;AZE;ARM;RUS;TUR","Caucasus Mountains","RUS",0.00251328045887422
1486,2783082867.87733,2542033611.42458,1924,FALSE,1,"12686","GEO;AZE;ARM;RUS;TUR","Caucasus Mountains","RUS",0.91338768268995
1486,2783082867.87733,1413536.18170214,1929,FALSE,1,"12686","GEO;AZE;ARM;RUS;TUR","Caucasus Mountains","RUS",0.000507903015759012
1486,2783082867.87733,87795155.5482238,1983,FALSE,1,"12686","GEO;AZE;ARM;RUS;TUR","Caucasus Mountains","RUS",0.0315460084072831
1486,2783082867.87733,3968854.75051333,1993,FALSE,2,"12686","GEO;AZE;ARM;RUS;TUR","Caucasus Mountains","RUS",0.00142606416658387
1486,2783082867.87733,129902735.201736,1999,FALSE,1,"12686","GEO;AZE;ARM;RUS;TUR","Caucasus Mountains","RUS",0.0466758416362979
22014,837412202.665287,308120.09542799,1967,FALSE,1,"12686","GEO;AZE;ARM;RUS;TUR","Caucasus Mountains","RUS",0.000367943164008496
22014,837412202.665287,567728.820064232,1983,FALSE,1,"12686","GEO;AZE;ARM;RUS;TUR","Caucasus Mountains","RUS",0.000677956230226027
22014,837412202.665287,662681220.466936,1987,FALSE,1,"12686","GEO;AZE;ARM;RUS;TUR","Caucasus Mountains","RUS",0.791344117458256
46752,214239336.490938,188558111.014141,1994,FALSE,1,"12686","GEO;AZE;ARM;RUS;TUR","Caucasus Mountains","RUS",0.880128337319214
46747,129456545.279493,129252108.132442,1971,FALSE,1,"12686","GEO;AZE;ARM;RUS;TUR","Caucasus Mountains","RUS",0.998420804860733
46755,301012184.410935,189222.096887887,1924,FALSE,1,"12686","GEO;AZE;ARM;RUS;TUR","Caucasus Mountains","RUS",0.000628619393790269
46755,301012184.410935,144266835.521396,1993,FALSE,1,"12686","GEO;AZE;ARM;RUS;TUR","Caucasus Mountains","RUS",0.479272411526193
46755,301012184.410935,644272.973225869,1999,FALSE,1,"12686","GEO;AZE;ARM;RUS;TUR","Caucasus Mountains","RUS",0.00214035513042994
46757,408861524.756076,0,0,FALSE,0,"12686","GEO;AZE;ARM;RUS;TUR","Caucasus Mountains","RUS",0
46745,86123865.8295298,6017163.42314911,1924,FALSE,1,"12686","GEO;AZE;ARM;RUS;TUR","Caucasus Mountains","RUS",0.0698663879656685
46745,86123865.8295298,181951.180255771,1999,FALSE,1,"12686","GEO;AZE;ARM;RUS;TUR","Caucasus Mountains","RUS",0.00211266852112651
46746,350336730.161025,11500490.6238754,1936,FALSE,1,"12686","GEO;AZE;ARM;RUS;TUR","Caucasus Mountains","RUS",0.032826962273095
46746,350336730.161025,239453871.073738,1986,FALSE,1,"12686","GEO;AZE;ARM;RUS;TUR","Caucasus Mountains","RUS",0.68349633497943
46749,386248165.138307,203050551.75033,1971,FALSE,1,"12686","GEO;AZE;ARM;RUS;TUR","Caucasus Mountains","RUS",0.525699718670824
46749,386248165.138307,134469.98175019,2007,FALSE,1,"12686","GEO;AZE;ARM;RUS;TUR","Caucasus Mountains","RUS",0.000348144001414323
46749,386248165.138307,505979.606089847,2014,FALSE,2,"12686","GEO;AZE;ARM;RUS;TUR","Caucasus Mountains","RUS",0.00130998578571543
46742,472084928.687742,250519622.948307,1983,FALSE,1,"12686","GEO;AZE;ARM;RUS;TUR","Caucasus Mountains","RUS",0.530666428273147
46682,402783555.145388,0,0,FALSE,0,"12686","GEO;AZE;ARM;RUS;TUR","Caucasus Mountains","GEO",0
137,79001193.7894859,57418053.2179378,1977,FALSE,1,"12686","GEO;AZE;ARM;RUS;TUR","Caucasus Mountains","GEO",0.72679981736655
46692,3942074.84099185,3194318.85813725,1935,FALSE,1,"12686","GEO;AZE;ARM;RUS;TUR","Caucasus Mountains","GEO",0.810314107921283
46692,3942074.84099185,331580.209551128,2012,FALSE,1,"12686","GEO;AZE;ARM;RUS;TUR","Caucasus Mountains","GEO",0.0841131188335583
46691,52313073.2182398,48499271.4444453,2007,FALSE,1,"12686","GEO;AZE;ARM;RUS;TUR","Caucasus Mountains","GEO",0.927096583336176
46694,388415242.810092,387400545.660586,1941,FALSE,1,"12686","GEO;AZE;ARM;RUS;TUR","Caucasus Mountains","GEO",0.997387596989849
135,165171724.290909,163597005.694481,1930,FALSE,1,"12686","GEO;AZE;ARM;RUS;TUR","Caucasus Mountains","GEO",0.990466173292137
46683,40221055.5032778,39605889.7930773,1965,FALSE,1,"12686","GEO;AZE;ARM;RUS;TUR","Caucasus Mountains","GEO",0.984705381236193
46697,29545605.8246799,26456620.0517691,1995,FALSE,1,"12686","GEO;AZE;ARM;RUS;TUR","Caucasus Mountains","GEO",0.89545024761921
46680,30545688.3311205,28976773.640767,2003,FALSE,2,"12686","GEO;AZE;ARM;RUS;TUR","Caucasus Mountains","GEO",0.948637114562743
46681,8022812.65653598,5778739.09918033,2003,FALSE,1,"12686","GEO;AZE;ARM;RUS;TUR","Caucasus Mountains","GEO",0.720288425839351
46688,153025089.073203,138956361.202049,2006,FALSE,1,"12686","GEO;AZE;ARM;RUS;TUR","Caucasus Mountains","GEO",0.908062606227763
46688,153025089.073203,102668.18632257,2007,FALSE,1,"12686","GEO;AZE;ARM;RUS;TUR","Caucasus Mountains","GEO",0.000670923878851369
18572,2616344377.15396,131724264.979463,1929,FALSE,1,"12686","GEO;AZE;ARM;RUS;TUR","Caucasus Mountains","GEO",0.0503466845304026
18572,2616344377.15396,604104126.024879,1995,FALSE,2,"12686","GEO;AZE;ARM;RUS;TUR","Caucasus Mountains","GEO",0.2308962578856
18572,2616344377.15396,4424180.49269507,2019,FALSE,1,"12686","GEO;AZE;ARM;RUS;TUR","Caucasus Mountains","GEO",0.00169097788935097
46686,38493015.1837877,0,0,FALSE,0,"12686","GEO;AZE;ARM;RUS;TUR","Caucasus Mountains","GEO",0
46684,238223724.846906,0,0,FALSE,0,"12686","GEO;AZE;ARM;RUS;TUR","Caucasus Mountains","GEO",0
46695,19782239.0183776,0,0,FALSE,0,"12686","GEO;AZE;ARM;RUS;TUR","Caucasus Mountains","GEO",0
46690,367491193.055419,2546801.85500985,1964,FALSE,1,"12686","GEO;AZE;ARM;RUS;TUR","Caucasus Mountains","GEO",0.00693023915440005
46690,367491193.055419,3982441.88446613,1998,FALSE,2,"12686","GEO;AZE;ARM;RUS;TUR","Caucasus Mountains","GEO",0.0108368362554625
46690,367491193.055419,198477.800785899,2007,FALSE,1,"12686","GEO;AZE;ARM;RUS;TUR","Caucasus Mountains","GEO",0.000540088591336576
46693,193780195.241586,0,0,FALSE,0,"12686","GEO;AZE;ARM;RUS;TUR","Caucasus Mountains","GEO",0
46685,306760420.666955,0,0,FALSE,0,"12686","GEO;AZE;ARM;RUS;TUR","Caucasus Mountains","GEO",0
46689,114301805.875045,87942044.1047809,1995,FALSE,1,"12686","GEO;AZE;ARM;RUS;TUR","Caucasus Mountains","GEO",0.769384555489172
3085,512717086.171036,276669176.836304,1998,FALSE,2,"12686","GEO;AZE;ARM;RUS;TUR","Caucasus Mountains","GEO",0.539613725188028
46679,337610193.671568,6796776.73432773,1936,FALSE,1,"12686","GEO;AZE;ARM;RUS;TUR","Caucasus Mountains","GEO",0.0201320246299782
46679,337610193.671568,908.480536596037,1941,FALSE,1,"12686","GEO;AZE;ARM;RUS;TUR","Caucasus Mountains","GEO",2.69091559918898e-06
46696,299599222.351818,14520.5929765701,1986,FALSE,1,"12686","GEO;AZE;ARM;RUS;TUR","Caucasus Mountains","GEO",4.84667245214631e-05
18571,2334168247.3649,3289949.13748911,1976,FALSE,1,"12686","GEO;AZE;ARM;RUS;TUR","Caucasus Mountains","GEO",0.00140947386342146
18571,2334168247.3649,4787788.35038006,1986,FALSE,1,"12686","GEO;AZE;ARM;RUS;TUR","Caucasus Mountains","GEO",0.00205117534084576
18573,590250436.010679,0,0,FALSE,0,"12686","GEO;AZE;ARM;RUS;TUR","Caucasus Mountains","GEO",0
45505,250145560.373783,325.616495907307,2006,FALSE,1,"12686","GEO;AZE;ARM;RUS;TUR","Caucasus Mountains","GEO",1.30170807517331e-06
45505,250145560.373783,69283265.0101939,2012,FALSE,1,"12686","GEO;AZE;ARM;RUS;TUR","Caucasus Mountains","GEO",0.276971795568415
18588,386754808.264783,11852218.9896557,2006,FALSE,1,"12686","GEO;AZE;ARM;RUS;TUR","Caucasus Mountains","GEO",0.0306453048194333
18588,386754808.264783,5733.70563572645,2012,FALSE,1,"12686","GEO;AZE;ARM;RUS;TUR","Caucasus Mountains","GEO",1.48251696247846e-05
46703,291883649.846673,103020119.231313,1993,FALSE,1,"12686","GEO;AZE;ARM;RUS;TUR","Caucasus Mountains","AZE",0.352949263466555
46703,291883649.846673,140627059.806176,2006,FALSE,1,"12686","GEO;AZE;ARM;RUS;TUR","Caucasus Mountains","AZE",0.481791494247959
46702,13136518.1070243,13136451.364017,1981,FALSE,1,"12686","GEO;AZE;ARM;RUS;TUR","Caucasus Mountains","AZE",0.999994919277179
46704,137205179.108597,137204936.596713,1984,FALSE,1,"12686","GEO;AZE;ARM;RUS;TUR","Caucasus Mountains","AZE",0.999998232487392
46712,115966984.350975,0,0,FALSE,0,"12686","GEO;AZE;ARM;RUS;TUR","Caucasus Mountains","AZE",0
25048,19885659.7215647,0,0,FALSE,0,"12686","GEO;AZE;ARM;RUS;TUR","Caucasus Mountains","AZE",0
46707,3943041.47995758,0,0,FALSE,0,"12686","GEO;AZE;ARM;RUS;TUR","Caucasus Mountains","AZE",0
46711,863205936.413618,59433361.2998405,2006,FALSE,1,"12686","GEO;AZE;ARM;RUS;TUR","Caucasus Mountains","AZE",0.068851891295801
46713,1484351939.35877,219688182.444319,1964,FALSE,1,"12686","GEO;AZE;ARM;RUS;TUR","Caucasus Mountains","AZE",0.148002759062128
46713,1484351939.35877,8722.08720061183,1991,FALSE,1,"12686","GEO;AZE;ARM;RUS;TUR","Caucasus Mountains","AZE",5.87602371738046e-06
46706,4433118.82961321,0,0,FALSE,0,"12686","GEO;AZE;ARM;RUS;TUR","Caucasus Mountains","AZE",0
46701,706237778.693696,0,0,FALSE,0,"12686","GEO;AZE;ARM;RUS;TUR","Caucasus Mountains","AZE",0
46708,163225287.599889,64195510.4019933,2006,FALSE,1,"12686","GEO;AZE;ARM;RUS;TUR","Caucasus Mountains","AZE",0.393293902837865
46710,653884399.399081,0,0,FALSE,0,"12686","GEO;AZE;ARM;RUS;TUR","Caucasus Mountains","AZE",0
25052,271207173.075708,50203427.4418969,2009,FALSE,1,"12686","GEO;AZE;ARM;RUS;TUR","Caucasus Mountains","ARM",0.185110986824388
25054,269333809.862148,30341111.5317985,1958,FALSE,1,"12686","GEO;AZE;ARM;RUS;TUR","Caucasus Mountains","ARM",0.112652442511127
25054,269333809.862148,3468184.02540534,1978,FALSE,1,"12686","GEO;AZE;ARM;RUS;TUR","Caucasus Mountains","ARM",0.0128768981034369
25054,269333809.862148,222105584.757116,1993,FALSE,1,"12686","GEO;AZE;ARM;RUS;TUR","Caucasus Mountains","ARM",0.824647989314059
141,280419155.669688,178232987.698148,1929,FALSE,1,"12686","GEO;AZE;ARM;RUS;TUR","Caucasus Mountains","AZE",0.635594908887368
141,280419155.669688,3542941.9672006,1986,FALSE,1,"12686","GEO;AZE;ARM;RUS;TUR","Caucasus Mountains","AZE",0.012634450591435
141,280419155.669688,47950643.8176244,2008,FALSE,1,"12686","GEO;AZE;ARM;RUS;TUR","Caucasus Mountains","AZE",0.170996320501395
164,202805054.357628,96580265.0046419,1987,FALSE,1,"12686","GEO;AZE;ARM;RUS;TUR","Caucasus Mountains","AZE",0.476222179523847
165,395058059.012293,376070221.033527,1969,FALSE,1,"12686","GEO;AZE;ARM;RUS;TUR","Caucasus Mountains","AZE",0.951936588697271
165,395058059.012293,5414154.08629981,2006,FALSE,1,"12686","GEO;AZE;ARM;RUS;TUR","Caucasus Mountains","AZE",0.0137047048219597
167,440276381.201698,152703983.730721,1961,FALSE,1,"12686","GEO;AZE;ARM;RUS;TUR","Caucasus Mountains","AZE",0.346836646821543
167,440276381.201698,29213563.4670563,2008,FALSE,1,"12686","GEO;AZE;ARM;RUS;TUR","Caucasus Mountains","AZE",0.0663527836476722
170,470325308.278908,280183293.958929,1961,FALSE,1,"12686","GEO;AZE;ARM;RUS;TUR","Caucasus Mountains","AZE",0.595722341594209
181,124326317.393322,0,0,FALSE,0,"12686","GEO;AZE;ARM;RUS;TUR","Caucasus Mountains","AZE",0
183,100326430.262344,0,0,FALSE,0,"12686","GEO;AZE;ARM;RUS;TUR","Caucasus Mountains","AZE",0
12537,110823145.076629,2075562.38328108,1964,FALSE,1,"12686","GEO;AZE;ARM;RUS;TUR","Caucasus Mountains","RUS",0.0187286002562545
12537,110823145.076629,7215.38644745946,1991,FALSE,1,"12686","GEO;AZE;ARM;RUS;TUR","Caucasus Mountains","RUS",6.51072160284783e-05
162,65626102.2665186,0,0,FALSE,0,"12686","GEO;AZE;ARM;RUS;TUR","Caucasus Mountains","AZE",0
46699,92398532.2421771,91892.555524081,1964,FALSE,1,"12686","GEO;AZE;ARM;RUS;TUR","Caucasus Mountains","AZE",0.00099452397450676
3082,2773451826.90798,99659880.2369541,1957,FALSE,1,"12686","GEO;AZE;ARM;RUS;TUR","Caucasus Mountains","GEO",0.0359335176728348
3082,2773451826.90798,88513879.7779122,1996,FALSE,3,"12686","GEO;AZE;ARM;RUS;TUR","Caucasus Mountains","GEO",0.0319146988309485
3082,2773451826.90798,243989091.946299,2003,FALSE,2,"12686","GEO;AZE;ARM;RUS;TUR","Caucasus Mountains","GEO",0.0879730772963571
18568,629170360.228096,7748532.48149463,2003,FALSE,2,"12686","GEO;AZE;ARM;RUS;TUR","Caucasus Mountains","GEO",0.0123154760162025
18576,110155937.800582,370193.142418027,1978,FALSE,1,"12686","GEO;AZE;ARM;RUS;TUR","Caucasus Mountains","GEO",0.00336062812236411
18576,110155937.800582,36866364.1568077,1996,FALSE,1,"12686","GEO;AZE;ARM;RUS;TUR","Caucasus Mountains","GEO",0.33467432526014
18585,835143632.725927,1219039.44182402,1971,FALSE,1,"12686","GEO;AZE;ARM;RUS;TUR","Caucasus Mountains","GEO",0.00145967638865311
18585,835143632.725927,14850458.2312474,2007,FALSE,1,"12686","GEO;AZE;ARM;RUS;TUR","Caucasus Mountains","GEO",0.017781921156215
18585,835143632.725927,677119367.003827,2014,FALSE,2,"12686","GEO;AZE;ARM;RUS;TUR","Caucasus Mountains","GEO",0.810781930760454
18586,1114124815.08719,1065853017.59389,2003,FALSE,3,"12686","GEO;AZE;ARM;RUS;TUR","Caucasus Mountains","GEO",0.956672899804746
18586,1114124815.08719,19899669.2649298,2014,FALSE,1,"12686","GEO;AZE;ARM;RUS;TUR","Caucasus Mountains","GEO",0.0178612566522652
18587,244002700.014479,181467093.059708,1912,FALSE,1,"12686","GEO;AZE;ARM;RUS;TUR","Caucasus Mountains","GEO",0.74370936489203
18587,244002700.014479,46800.5936226286,1929,FALSE,1,"12686","GEO;AZE;ARM;RUS;TUR","Caucasus Mountains","GEO",0.000191803589140004
18587,244002700.014479,1511195.61688235,1986,FALSE,1,"12686","GEO;AZE;ARM;RUS;TUR","Caucasus Mountains","GEO",0.00619335612594727
18587,244002700.014479,32818624.800836,2003,FALSE,1,"12686","GEO;AZE;ARM;RUS;TUR","Caucasus Mountains","GEO",0.134501072319645
18587,244002700.014479,124237.406714976,2008,FALSE,1,"12686","GEO;AZE;ARM;RUS;TUR","Caucasus Mountains","GEO",0.0005091640654288
18578,222938814.550257,195717826.289226,1995,FALSE,1,"12686","GEO;AZE;ARM;RUS;TUR","Caucasus Mountains","GEO",0.877899286779895
18584,1049755852.48,1826.87930312753,1967,FALSE,1,"12686","GEO;AZE;ARM;RUS;TUR","Caucasus Mountains","GEO",1.74028970527919e-06
18584,1049755852.48,363124.814950502,1971,FALSE,1,"12686","GEO;AZE;ARM;RUS;TUR","Caucasus Mountains","GEO",0.00034591358942428
18584,1049755852.48,707344681.203762,2007,FALSE,1,"12686","GEO;AZE;ARM;RUS;TUR","Caucasus Mountains","GEO",0.673818278347953
18584,1049755852.48,3403340.62877124,2012,FALSE,3,"12686","GEO;AZE;ARM;RUS;TUR","Caucasus Mountains","GEO",0.00324203063096148
18584,1049755852.48,38028.9160905778,2013,FALSE,2,"12686","GEO;AZE;ARM;RUS;TUR","Caucasus Mountains","GEO",3.62264387483397e-05
182,136787402.91474,124969093.065895,1964,FALSE,1,"12686","GEO;AZE;ARM;RUS;TUR","Caucasus Mountains","AZE",0.91360089016229
150,41568743.9026492,19574554.6246296,1978,FALSE,1,"12686","GEO;AZE;ARM;RUS;TUR","Caucasus Mountains","AZE",0.470895985466189
136,217262950.418401,30673272.8287272,1959,FALSE,1,"12686","GEO;AZE;ARM;RUS;TUR","Caucasus Mountains","GEO",0.141180411891015
136,217262950.418401,1460188.96286865,2006,FALSE,1,"12686","GEO;AZE;ARM;RUS;TUR","Caucasus Mountains","GEO",0.00672083740028678
136,217262950.418401,101616125.868405,2007,FALSE,1,"12686","GEO;AZE;ARM;RUS;TUR","Caucasus Mountains","GEO",0.467710328303626
133,88187477.6030406,45456266.201892,1941,FALSE,1,"12686","GEO;AZE;ARM;RUS;TUR","Caucasus Mountains","GEO",0.515450350065629
134,402058152.446204,1114193.4234798,1936,FALSE,1,"12686","GEO;AZE;ARM;RUS;TUR","Caucasus Mountains","GEO",0.00277122455222165
134,402058152.446204,200677627.385346,1941,FALSE,1,"12686","GEO;AZE;ARM;RUS;TUR","Caucasus Mountains","GEO",0.499125875608745
138,133096644.881376,54689466.8536303,2007,FALSE,1,"12686","GEO;AZE;ARM;RUS;TUR","Caucasus Mountains","GEO",0.410900416778897
145,54806460.6945801,27333361.1024212,2006,FALSE,1,"12686","GEO;AZE;ARM;RUS;TUR","Caucasus Mountains","AZE",0.498725164077677
146,118251846.479832,96935244.8893137,1958,FALSE,1,"12686","GEO;AZE;ARM;RUS;TUR","Caucasus Mountains","AZE",0.819735570943884
149,108037819.511943,92967943.7917057,2004,FALSE,1,"12686","GEO;AZE;ARM;RUS;TUR","Caucasus Mountains","AZE",0.860512959366316
157,99830327.4633532,82831778.680445,1961,FALSE,1,"12686","GEO;AZE;ARM;RUS;TUR","Caucasus Mountains","AZE",0.829725603282748
169,139686324.632303,90682154.6700791,1964,FALSE,1,"12686","GEO;AZE;ARM;RUS;TUR","Caucasus Mountains","AZE",0.649184198301315
177,10168548.7499456,0,0,FALSE,0,"12686","GEO;AZE;ARM;RUS;TUR","Caucasus Mountains","AZE",0
185,25445784.7589971,0,0,FALSE,0,"12686","GEO;AZE;ARM;RUS;TUR","Caucasus Mountains","AZE",0
3617,3982188.773323,0,0,FALSE,0,"12686","GEO;AZE;ARM;RUS;TUR","Caucasus Mountains","AZE",0
12528,36244947.721243,0,0,FALSE,0,"12686","GEO;AZE;ARM;RUS;TUR","Caucasus Mountains","RUS",0
1434,238709215.537055,78135.8109707832,2006,FALSE,1,"12686","GEO;AZE;ARM;RUS;TUR","Caucasus Mountains","RUS",0.000327326327955086
3138,566745649.026921,7615376.44977951,1959,FALSE,1,"12686","GEO;AZE;ARM;RUS;TUR","Caucasus Mountains","ARM",0.0134370267559262
3138,566745649.026921,31771460.6062284,1971,FALSE,2,"12686","GEO;AZE;ARM;RUS;TUR","Caucasus Mountains","ARM",0.0560594698182133
3138,566745649.026921,35245309.872159,1993,FALSE,1,"12686","GEO;AZE;ARM;RUS;TUR","Caucasus Mountains","ARM",0.0621889377230751
3138,566745649.026921,17094942.4931465,2002,FALSE,1,"12686","GEO;AZE;ARM;RUS;TUR","Caucasus Mountains","ARM",0.0301633413904417
3138,566745649.026921,25024748.6772807,2009,FALSE,1,"12686","GEO;AZE;ARM;RUS;TUR","Caucasus Mountains","ARM",0.0441551668199784
19753,185080876.03752,160983.807844073,2002,FALSE,1,"12686","GEO;AZE;ARM;RUS;TUR","Caucasus Mountains","ARM",0.000869802495485473
19756,61371375.8959246,29619924.3515528,2002,FALSE,1,"12686","GEO;AZE;ARM;RUS;TUR","Caucasus Mountains","ARM",0.482634190926127
24292,1402881587.82695,165178.681251049,2012,FALSE,1,"12686","GEO;AZE;ARM;RUS;TUR","Caucasus Mountains","TUR",0.000117742425792977
12530,301356202.627744,0,0,FALSE,0,"12686","GEO;AZE;ARM;RUS;TUR","Caucasus Mountains","RUS",0
12531,172572691.871415,0,0,FALSE,0,"12686","GEO;AZE;ARM;RUS;TUR","Caucasus Mountains","RUS",0
12533,3230871.91345149,0,0,FALSE,0,"12686","GEO;AZE;ARM;RUS;TUR","Caucasus Mountains","RUS",0
12534,56290075.556264,0,0,FALSE,0,"12686","GEO;AZE;ARM;RUS;TUR","Caucasus Mountains","RUS",0
1433,35677723.8262248,0,0,FALSE,0,"12686","GEO;AZE;ARM;RUS;TUR","Caucasus Mountains","RUS",0
22016,20409506.8126314,0,0,FALSE,0,"12686","GEO;AZE;ARM;RUS;TUR","Caucasus Mountains","RUS",0
12539,47486310.1478404,0,0,FALSE,0,"12686","GEO;AZE;ARM;RUS;TUR","Caucasus Mountains","RUS",0
12535,229172009.652793,212047242.922783,1974,FALSE,1,"12686","GEO;AZE;ARM;RUS;TUR","Caucasus Mountains","RUS",0.925275487368834
18589,112088615.062683,0,0,FALSE,0,"12686","GEO;AZE;ARM;RUS;TUR","Caucasus Mountains","RUS",0
12574,173996089.848825,94671706.8615003,1978,FALSE,1,"12686","GEO;AZE;ARM;RUS;TUR","Caucasus Mountains","RUS",0.544102496462735
12573,226734523.082259,6127898.84265947,1987,FALSE,1,"12686","GEO;AZE;ARM;RUS;TUR","Caucasus Mountains","RUS",0.02702675692857
12571,252540417.723969,0,0,FALSE,0,"12686","GEO;AZE;ARM;RUS;TUR","Caucasus Mountains","RUS",0
22191,68483693.6063209,267190.386234343,1972,FALSE,1,"12686","GEO;AZE;ARM;RUS;TUR","Caucasus Mountains","RUS",0.00390151833471906
