"SitRecID","kba","ovl","year","random","nPAs","DOMAIN","range_countries","RangeName","COUNTRY","multiple_ranges","all_gmba_intersec","in_gmba","note","percPA"
44708,612010181.59494,129716283.898361,1983,TRUE,1,"18807","VUT","Efate","VUT",FALSE,"18807",TRUE,"",0.211951186106597
44708,612010181.59494,1052636.63123466,2001,TRUE,1,"18807","VUT","Efate","VUT",FALSE,"18807",TRUE,"",0.00171996588110906
