"SitRecID","kba","ovl","year","random","nPAs","DOMAIN","range_countries","RangeName","COUNTRY","percPA"
6011,15255891976.4469,15231525188.7986,1964,FALSE,1,"14461","AGO;NAM;ZAF","Southwestern Great Escarpment","AGO",0.99840279495385
6703,22145475479.8436,22120141291.5508,1975,FALSE,1,"14461","AGO;NAM;ZAF","Southwestern Great Escarpment","NAM",0.998856010641275
6704,1556671084.63151,47816.4769248962,1975,FALSE,1,"14461","AGO;NAM;ZAF","Southwestern Great Escarpment","NAM",3.07171356858699e-05
6704,1556671084.63151,73886200.0397415,1998,FALSE,1,"14461","AGO;NAM;ZAF","Southwestern Great Escarpment","NAM",0.0474642336259697
6704,1556671084.63151,447867372.985329,2001,FALSE,1,"14461","AGO;NAM;ZAF","Southwestern Great Escarpment","NAM",0.287708416637897
6704,1556671084.63151,794703502.020889,2003,FALSE,2,"14461","AGO;NAM;ZAF","Southwestern Great Escarpment","NAM",0.510514719433496
6704,1556671084.63151,189571215.827791,2011,FALSE,1,"14461","AGO;NAM;ZAF","Southwestern Great Escarpment","NAM",0.121779878677881
6707,527135571.990236,527135571.990236,2001,FALSE,1,"14461","AGO;NAM;ZAF","Southwestern Great Escarpment","NAM",1
7098,22990071.1743531,21960347.6900591,1991,FALSE,1,"14461","AGO;NAM;ZAF","Southwestern Great Escarpment","ZAF",0.955210078451489
7098,22990071.1743531,699455.572443247,1995,FALSE,1,"14461","AGO;NAM;ZAF","Southwestern Great Escarpment","ZAF",0.0304242456292843
6718,21788803200.7055,9364.808639653,1986,FALSE,1,"14461","AGO;NAM;ZAF","Southwestern Great Escarpment","NAM",4.29799129093506e-07
6718,21788803200.7055,44877.0874607563,1991,FALSE,1,"14461","AGO;NAM;ZAF","Southwestern Great Escarpment","NAM",2.0596398548087e-06
6718,21788803200.7055,2098227.60942268,2002,FALSE,1,"14461","AGO;NAM;ZAF","Southwestern Great Escarpment","NAM",9.6298433195025e-05
6718,21788803200.7055,21658053222.6273,2008,FALSE,1,"14461","AGO;NAM;ZAF","Southwestern Great Escarpment","NAM",0.993999212491213
6709,50647329549.1206,3104362.68896484,1984,FALSE,1,"14461","AGO;NAM;ZAF","Southwestern Great Escarpment","NAM",6.12937091965344e-05
6709,50647329549.1206,50544360750.9742,1986,FALSE,1,"14461","AGO;NAM;ZAF","Southwestern Great Escarpment","NAM",0.997966945166446
6700,295977938.200676,357403.441765636,1964,FALSE,1,"14461","AGO;NAM;ZAF","Southwestern Great Escarpment","NAM",0.00120753406128302
6700,295977938.200676,52086691.3382615,2005,FALSE,1,"14461","AGO;NAM;ZAF","Southwestern Great Escarpment","NAM",0.175981668278756
6700,295977938.200676,127779645.22376,2006,FALSE,1,"14461","AGO;NAM;ZAF","Southwestern Great Escarpment","NAM",0.431720168065783
6700,295977938.200676,92394740.643157,2012,FALSE,2,"14461","AGO;NAM;ZAF","Southwestern Great Escarpment","NAM",0.312167660890024
