"SitRecID","kba","ovl","year","random","nPAs","DOMAIN","range_countries","RangeName","COUNTRY","multiple_ranges","all_gmba_intersec","in_gmba","note","percPA"
18584,1049755852.48,707518123.341163,2007,FALSE,1,"15677","GEO","Gudamakari mountains","GEO",TRUE,"15667;15677;18376;19540;20913",TRUE,"",0.673983499753474
18584,1049755852.48,3403340.62877124,2012,FALSE,3,"15677","GEO","Gudamakari mountains","GEO",TRUE,"15667;15677;18376;19540;20913",TRUE,"",0.00324203063096148
18584,1049755852.48,38028.9160905778,2013,FALSE,2,"15677","GEO","Gudamakari mountains","GEO",TRUE,"15667;15677;18376;19540;20913",TRUE,"",3.62264387483397e-05
