"SitRecID","kba","ovl","year","random","nPAs","DOMAIN","range_countries","RangeName","COUNTRY","percPA"
22629,52971028.6226962,2430418.85624838,2004,FALSE,1,"13920","VNM;THA;LAO;KHM;MMR;CHN","Central Highlands","VNM",0.0458820400404124
22633,470102767.43168,402135687.255868,2001,FALSE,1,"13920","VNM;THA;LAO;KHM;MMR;CHN","Central Highlands","VNM",0.855420803950724
22634,190379420.046847,162316672.240357,1999,FALSE,1,"13920","VNM;THA;LAO;KHM;MMR;CHN","Central Highlands","VNM",0.852595686027489
22634,190379420.046847,5071730.4581904,2004,FALSE,1,"13920","VNM;THA;LAO;KHM;MMR;CHN","Central Highlands","VNM",0.0266401192783464
22640,12926429.0884552,0,0,FALSE,0,"13920","VNM;THA;LAO;KHM;MMR;CHN","Central Highlands","VNM",0
22646,229208666.281308,211875774.862523,2013,FALSE,1,"13920","VNM;THA;LAO;KHM;MMR;CHN","Central Highlands","VNM",0.924379423780112
21899,1268519470.0994,1268519462.45866,1963,FALSE,1,"13920","VNM;THA;LAO;KHM;MMR;CHN","Central Highlands","THA",0.999999993976645
15096,969808143.815589,969808622.895314,1972,FALSE,2,"13920","VNM;THA;LAO;KHM;MMR;CHN","Central Highlands","THA",1.00000049399433
21891,708619695.794018,708619700.743047,1972,FALSE,1,"13920","VNM;THA;LAO;KHM;MMR;CHN","Central Highlands","THA",1.00000000698404
23495,527844989.985814,527844972.904593,1975,FALSE,1,"13920","VNM;THA;LAO;KHM;MMR;CHN","Central Highlands","THA",0.999999967639703
21896,254320141.325878,254320139.609934,1962,FALSE,1,"13920","VNM;THA;LAO;KHM;MMR;CHN","Central Highlands","THA",0.999999993252821
15080,464211616.10772,464211617.138947,1972,FALSE,1,"13920","VNM;THA;LAO;KHM;MMR;CHN","Central Highlands","THA",1.00000000222146
23503,120300175.395456,120300174.672508,1975,FALSE,1,"13920","VNM;THA;LAO;KHM;MMR;CHN","Central Highlands","THA",0.99999999399047
21906,59216816.9416347,59216817.2676371,1977,FALSE,1,"13920","VNM;THA;LAO;KHM;MMR;CHN","Central Highlands","THA",1.00000000550523
15097,1574518282.09828,1574518269.77925,1972,FALSE,2,"13920","VNM;THA;LAO;KHM;MMR;CHN","Central Highlands","THA",0.999999992176003
21908,1201337239.65422,1201337241.00926,1972,FALSE,1,"13920","VNM;THA;LAO;KHM;MMR;CHN","Central Highlands","THA",1.00000000112794
15112,733519589.686843,733519585.055975,1972,FALSE,1,"13920","VNM;THA;LAO;KHM;MMR;CHN","Central Highlands","THA",0.999999993686784
21913,916263286.615133,916263270.874568,1974,FALSE,1,"13920","VNM;THA;LAO;KHM;MMR;CHN","Central Highlands","THA",0.999999982820914
21887,972072719.076787,972072807.715459,1965,FALSE,1,"13920","VNM;THA;LAO;KHM;MMR;CHN","Central Highlands","THA",1.00000009118523
21898,535767978.957193,535767981.609502,1977,FALSE,1,"13920","VNM;THA;LAO;KHM;MMR;CHN","Central Highlands","THA",1.00000000495048
15113,1000421387.57295,0.000207353383302689,1972,FALSE,1,"13920","VNM;THA;LAO;KHM;MMR;CHN","Central Highlands","THA",2.07266043967467e-13
15113,1000421387.57295,1000421393.91224,1977,FALSE,1,"13920","VNM;THA;LAO;KHM;MMR;CHN","Central Highlands","THA",1.00000000633662
15092,580386045.049028,580386062.233375,1983,FALSE,1,"13920","VNM;THA;LAO;KHM;MMR;CHN","Central Highlands","THA",1.00000002960848
21910,852688827.017605,213.941365997638,1981,FALSE,1,"13920","VNM;THA;LAO;KHM;MMR;CHN","Central Highlands","THA",2.50902039781531e-07
21910,852688827.017605,852688614.583351,1982,FALSE,1,"13920","VNM;THA;LAO;KHM;MMR;CHN","Central Highlands","THA",0.999999750865442
21885,2216612061.4857,2216612046.48734,1981,FALSE,1,"13920","VNM;THA;LAO;KHM;MMR;CHN","Central Highlands","THA",0.999999993233656
15081,281804097.799031,281804093.721814,1981,FALSE,1,"13920","VNM;THA;LAO;KHM;MMR;CHN","Central Highlands","THA",0.999999985531731
15085,513044085.802708,131.065540058283,1995,FALSE,1,"13920","VNM;THA;LAO;KHM;MMR;CHN","Central Highlands","THA",2.55466428100849e-07
15085,513044085.802708,513043947.655089,1996,FALSE,1,"13920","VNM;THA;LAO;KHM;MMR;CHN","Central Highlands","THA",0.999999730729536
23519,1478254824.358,5.23457889960125,1978,FALSE,1,"13920","VNM;THA;LAO;KHM;MMR;CHN","Central Highlands","THA",3.54105314817736e-09
23519,1478254824.358,1478254812.76641,1989,FALSE,1,"13920","VNM;THA;LAO;KHM;MMR;CHN","Central Highlands","THA",0.999999992158599
15095,497401907.55323,497401906.382429,1986,FALSE,1,"13920","VNM;THA;LAO;KHM;MMR;CHN","Central Highlands","THA",0.999999997646168
21912,143010650.520299,143010649.771735,1986,FALSE,1,"13920","VNM;THA;LAO;KHM;MMR;CHN","Central Highlands","THA",0.999999994765676
15098,2183298376.73085,2183298365.32458,1962,FALSE,1,"13920","VNM;THA;LAO;KHM;MMR;CHN","Central Highlands","THA",0.999999994775671
15093,1278456480.84721,0.0769354152752655,1983,FALSE,1,"13920","VNM;THA;LAO;KHM;MMR;CHN","Central Highlands","THA",6.0178360724709e-11
15093,1278456480.84721,10.9907309921567,1986,FALSE,1,"13920","VNM;THA;LAO;KHM;MMR;CHN","Central Highlands","THA",8.5968753389817e-09
15093,1278456480.84721,330381734.408585,1997,FALSE,1,"13920","VNM;THA;LAO;KHM;MMR;CHN","Central Highlands","THA",0.258422354892868
15091,865144111.622472,1294.05204649125,1983,FALSE,1,"13920","VNM;THA;LAO;KHM;MMR;CHN","Central Highlands","THA",1.49576472764105e-06
23512,197452907.076199,8400054.03591606,1993,FALSE,2,"13920","VNM;THA;LAO;KHM;MMR;CHN","Central Highlands","THA",0.0425420631192551
23512,197452907.076199,606.735109928409,1998,FALSE,1,"13920","VNM;THA;LAO;KHM;MMR;CHN","Central Highlands","THA",3.07280920252172e-06
23512,197452907.076199,189052267.604406,2009,FALSE,1,"13920","VNM;THA;LAO;KHM;MMR;CHN","Central Highlands","THA",0.957454971941483
23510,171006934.78685,171006933.260129,1982,FALSE,1,"13920","VNM;THA;LAO;KHM;MMR;CHN","Central Highlands","THA",0.999999991072169
23517,879635791.927209,879635796.518163,1978,FALSE,1,"13920","VNM;THA;LAO;KHM;MMR;CHN","Central Highlands","THA",1.00000000521915
15114,65953317.4169804,0,0,FALSE,0,"13920","VNM;THA;LAO;KHM;MMR;CHN","Central Highlands","THA",0
16664,3289295069.76973,127918436.451692,1993,FALSE,1,"13920","VNM;THA;LAO;KHM;MMR;CHN","Central Highlands","KHM",0.0388893163241347
16664,3289295069.76973,3131402660.73586,2016,FALSE,2,"13920","VNM;THA;LAO;KHM;MMR;CHN","Central Highlands","KHM",0.95199810120868
31501,2310430264.4399,25383459.8490034,1993,FALSE,1,"13920","VNM;THA;LAO;KHM;MMR;CHN","Central Highlands","KHM",0.0109864644000225
31501,2310430264.4399,20524163.6294407,1995,FALSE,1,"13920","VNM;THA;LAO;KHM;MMR;CHN","Central Highlands","KHM",0.00888326470845303
31501,2310430264.4399,339593317.490756,2017,FALSE,1,"13920","VNM;THA;LAO;KHM;MMR;CHN","Central Highlands","KHM",0.146982716906663
31501,2310430264.4399,25928217.5406482,2018,FALSE,1,"13920","VNM;THA;LAO;KHM;MMR;CHN","Central Highlands","KHM",0.0112222463234284
23496,1022637349.73478,22424150.7105716,1972,FALSE,1,"13920","VNM;THA;LAO;KHM;MMR;CHN","Central Highlands","THA",0.0219277642425121
23496,1022637349.73478,903410462.520945,1995,FALSE,1,"13920","VNM;THA;LAO;KHM;MMR;CHN","Central Highlands","THA",0.883412348233951
23496,1022637349.73478,3434995.43571189,1996,FALSE,1,"13920","VNM;THA;LAO;KHM;MMR;CHN","Central Highlands","THA",0.0033589575391538
23496,1022637349.73478,35734194.6762942,2000,FALSE,1,"13920","VNM;THA;LAO;KHM;MMR;CHN","Central Highlands","THA",0.0349431738294733
23505,431345422.414146,407660315.452164,1982,FALSE,1,"13920","VNM;THA;LAO;KHM;MMR;CHN","Central Highlands","THA",0.945090162706672
23505,431345422.414146,10285858.4418437,1987,FALSE,1,"13920","VNM;THA;LAO;KHM;MMR;CHN","Central Highlands","THA",0.0238459895651054
23505,431345422.414146,11768189.5045305,1990,FALSE,1,"13920","VNM;THA;LAO;KHM;MMR;CHN","Central Highlands","THA",0.02728251858723
16681,181089535.92489,176088896.922338,1993,FALSE,1,"13920","VNM;THA;LAO;KHM;MMR;CHN","Central Highlands","KHM",0.972385820213122
16681,181089535.92489,2720592.7854957,2016,FALSE,1,"13920","VNM;THA;LAO;KHM;MMR;CHN","Central Highlands","KHM",0.0150234676542774
16679,160109099.120625,134681804.130381,1993,FALSE,2,"13920","VNM;THA;LAO;KHM;MMR;CHN","Central Highlands","KHM",0.841187695578208
16679,160109099.120625,521389.127930242,1996,FALSE,1,"13920","VNM;THA;LAO;KHM;MMR;CHN","Central Highlands","KHM",0.00325646156773034
16679,160109099.120625,3633068.52283204,2016,FALSE,1,"13920","VNM;THA;LAO;KHM;MMR;CHN","Central Highlands","KHM",0.0226912058264404
23509,826390062.353988,1445431.30921087,1974,FALSE,1,"13920","VNM;THA;LAO;KHM;MMR;CHN","Central Highlands","THA",0.0017490908652671
23509,826390062.353988,11181387.1697936,1981,FALSE,1,"13920","VNM;THA;LAO;KHM;MMR;CHN","Central Highlands","THA",0.0135303988747677
23509,826390062.353988,7663060.81783631,1991,FALSE,2,"13920","VNM;THA;LAO;KHM;MMR;CHN","Central Highlands","THA",0.00927293437678563
23509,826390062.353988,605709573.615463,2009,FALSE,1,"13920","VNM;THA;LAO;KHM;MMR;CHN","Central Highlands","THA",0.732958443244209
31520,107932418.365064,0,0,FALSE,0,"13920","VNM;THA;LAO;KHM;MMR;CHN","Central Highlands","LAO",0
21895,883035578.62646,367686.687821821,1978,FALSE,1,"13920","VNM;THA;LAO;KHM;MMR;CHN","Central Highlands","THA",0.000416389437437785
21895,883035578.62646,859825083.603521,1981,FALSE,1,"13920","VNM;THA;LAO;KHM;MMR;CHN","Central Highlands","THA",0.973715107766051
21895,883035578.62646,19649.3063050508,1983,FALSE,1,"13920","VNM;THA;LAO;KHM;MMR;CHN","Central Highlands","THA",2.22519984252671e-05
21909,1400979425.61012,1179414945.82118,1978,FALSE,1,"13920","VNM;THA;LAO;KHM;MMR;CHN","Central Highlands","THA",0.841850297200153
21909,1400979425.61012,3468583.13769089,1981,FALSE,1,"13920","VNM;THA;LAO;KHM;MMR;CHN","Central Highlands","THA",0.00247582732071911
21909,1400979425.61012,188069336.728307,1983,FALSE,1,"13920","VNM;THA;LAO;KHM;MMR;CHN","Central Highlands","THA",0.13424132666788
15101,189110552.457185,0,0,FALSE,0,"13920","VNM;THA;LAO;KHM;MMR;CHN","Central Highlands","THA",0
16630,399313186.223629,1633055.1021506,1993,FALSE,1,"13920","VNM;THA;LAO;KHM;MMR;CHN","Central Highlands","LAO",0.00408965984217719
23511,1044008332.37254,8847649.95310706,1998,FALSE,1,"13920","VNM;THA;LAO;KHM;MMR;CHN","Central Highlands","THA",0.00847469285326533
23511,1044008332.37254,13337949.6547611,2001,FALSE,1,"13920","VNM;THA;LAO;KHM;MMR;CHN","Central Highlands","THA",0.0127757118800481
23515,753608526.922455,11295145.2376269,1977,FALSE,1,"13920","VNM;THA;LAO;KHM;MMR;CHN","Central Highlands","THA",0.0149880804610232
23515,753608526.922455,667639749.705011,1987,FALSE,1,"13920","VNM;THA;LAO;KHM;MMR;CHN","Central Highlands","THA",0.885923826302074
23515,753608526.922455,13657931.4809615,2009,FALSE,1,"13920","VNM;THA;LAO;KHM;MMR;CHN","Central Highlands","THA",0.0181233770492712
23515,753608526.922455,856617.984959926,2016,FALSE,1,"13920","VNM;THA;LAO;KHM;MMR;CHN","Central Highlands","THA",0.00113668828623547
23516,77782274.4792435,5485981.08913457,1981,FALSE,1,"13920","VNM;THA;LAO;KHM;MMR;CHN","Central Highlands","THA",0.0705299649034888
23516,77782274.4792435,0.0250905156135559,2005,FALSE,1,"13920","VNM;THA;LAO;KHM;MMR;CHN","Central Highlands","THA",3.22573694090823e-10
16680,80512019.8644088,79569354.6977839,1993,FALSE,1,"13920","VNM;THA;LAO;KHM;MMR;CHN","Central Highlands","KHM",0.988291621943998
16683,105081846.778526,9059706.02153504,1993,FALSE,1,"13920","VNM;THA;LAO;KHM;MMR;CHN","Central Highlands","KHM",0.0862157099373175
23526,7551653.64625297,0,0,FALSE,0,"13920","VNM;THA;LAO;KHM;MMR;CHN","Central Highlands","THA",0
23525,943297270.835687,0,0,FALSE,0,"13920","VNM;THA;LAO;KHM;MMR;CHN","Central Highlands","THA",0
21900,164288221.967401,162337425.867667,1977,FALSE,1,"13920","VNM;THA;LAO;KHM;MMR;CHN","Central Highlands","THA",0.988125770208159
31503,6633085115.59415,773744570.133417,1993,FALSE,6,"13920","VNM;THA;LAO;KHM;MMR;CHN","Central Highlands","KHM",0.116649275058203
31503,6633085115.59415,5400.20376614481,1996,FALSE,1,"13920","VNM;THA;LAO;KHM;MMR;CHN","Central Highlands","KHM",8.14131534879467e-07
31503,6633085115.59415,5456781528.31691,2016,FALSE,3,"13920","VNM;THA;LAO;KHM;MMR;CHN","Central Highlands","KHM",0.82266116493639
31503,6633085115.59415,70362975.72789,2017,FALSE,1,"13920","VNM;THA;LAO;KHM;MMR;CHN","Central Highlands","KHM",0.0106078807224212
31503,6633085115.59415,NA,2018,FALSE,1,"13920","VNM;THA;LAO;KHM;MMR;CHN","Central Highlands","KHM",NA
15086,187979612.665657,0,0,FALSE,0,"13920","VNM;THA;LAO;KHM;MMR;CHN","Central Highlands","THA",0
16282,6745217.37271428,0,0,FALSE,0,"13920","VNM;THA;LAO;KHM;MMR;CHN","Central Highlands","MMR",0
16316,2856966618.33243,0,0,FALSE,0,"13920","VNM;THA;LAO;KHM;MMR;CHN","Central Highlands","MMR",0
22597,37042446.4070014,0,0,FALSE,0,"13920","VNM;THA;LAO;KHM;MMR;CHN","Central Highlands","MMR",0
16281,880305413.445879,0,0,FALSE,0,"13920","VNM;THA;LAO;KHM;MMR;CHN","Central Highlands","MMR",0
22580,115164760.757065,0,0,FALSE,0,"13920","VNM;THA;LAO;KHM;MMR;CHN","Central Highlands","MMR",0
22596,1264376896.47197,0,0,FALSE,0,"13920","VNM;THA;LAO;KHM;MMR;CHN","Central Highlands","MMR",0
22598,43073174.5527551,41181503.1912706,1996,FALSE,1,"13920","VNM;THA;LAO;KHM;MMR;CHN","Central Highlands","MMR",0.956082378855832
22589,348836240.409053,333348805.286059,2002,FALSE,1,"13920","VNM;THA;LAO;KHM;MMR;CHN","Central Highlands","MMR",0.955602562667133
22594,182728946.038953,158157160.187977,1927,FALSE,1,"13920","VNM;THA;LAO;KHM;MMR;CHN","Central Highlands","MMR",0.865528771529509
31525,1306372533.84481,295882734.359549,2017,FALSE,1,"13920","VNM;THA;LAO;KHM;MMR;CHN","Central Highlands","MMR",0.226491851821724
31575,100200079.605812,0,0,FALSE,0,"13920","VNM;THA;LAO;KHM;MMR;CHN","Central Highlands","MMR",0
31555,548480189.419915,0,0,FALSE,0,"13920","VNM;THA;LAO;KHM;MMR;CHN","Central Highlands","MMR",0
31581,440955.528060079,0,0,FALSE,0,"13920","VNM;THA;LAO;KHM;MMR;CHN","Central Highlands","MMR",0
16289,97804969.5307883,79350516.2602503,1989,FALSE,1,"13920","VNM;THA;LAO;KHM;MMR;CHN","Central Highlands","MMR",0.811313746539958
31551,25103827.2198642,22036145.3344912,1942,FALSE,1,"13920","VNM;THA;LAO;KHM;MMR;CHN","Central Highlands","MMR",0.877800231076097
