"SitRecID","kba","ovl","year","random","nPAs","DOMAIN","range_countries","RangeName","COUNTRY","multiple_ranges","all_gmba_intersec","in_gmba","note","percPA"
16601,13041250633.9285,8504368620.79536,1982,FALSE,1,"18065","RUS","North Anyuy Mountains","RUS",FALSE,"18065",TRUE,"",0.652112965199071
16601,13041250633.9285,191678155.820389,1993,FALSE,1,"18065","RUS","North Anyuy Mountains","RUS",FALSE,"18065",TRUE,"",0.0146978354454529
16601,13041250633.9285,1492140991.08118,2002,FALSE,1,"18065","RUS","North Anyuy Mountains","RUS",FALSE,"18065",TRUE,"",0.114417016662435
