"SitRecID","kba","ovl","year","random","nPAs","DOMAIN","range_countries","RangeName","COUNTRY","multiple_ranges","all_gmba_intersec","in_gmba","note","percPA"
1841,1238561761.95155,593613696.845824,1989,FALSE,4,"15088","ESP","Sierras de San Miguel, Albarrana y Sierra Alta","ESP",TRUE,"15086;15087;15088;15093;19494",TRUE,"",0.479276621547312
1841,1238561761.95155,1551195.47349277,1990,FALSE,1,"15088","ESP","Sierras de San Miguel, Albarrana y Sierra Alta","ESP",TRUE,"15086;15087;15088;15093;19494",TRUE,"",0.00125241673136156
1841,1238561761.95155,48783.1017522812,1992,FALSE,2,"15088","ESP","Sierras de San Miguel, Albarrana y Sierra Alta","ESP",TRUE,"15086;15087;15088;15093;19494",TRUE,"",3.93868947442846e-05
1841,1238561761.95155,2406946.28391812,2002,FALSE,2,"15088","ESP","Sierras de San Miguel, Albarrana y Sierra Alta","ESP",TRUE,"15086;15087;15088;15093;19494",TRUE,"",0.00194333973311561
1841,1238561761.95155,24909.3571918467,2004,FALSE,1,"15088","ESP","Sierras de San Miguel, Albarrana y Sierra Alta","ESP",TRUE,"15086;15087;15088;15093;19494",TRUE,"",2.01115180179615e-05
1841,1238561761.95155,576374911.899548,2006,FALSE,3,"15088","ESP","Sierras de San Miguel, Albarrana y Sierra Alta","ESP",TRUE,"15086;15087;15088;15093;19494",TRUE,"",0.465358232108974
1841,1238561761.95155,57027.3476406299,2008,FALSE,1,"15088","ESP","Sierras de San Miguel, Albarrana y Sierra Alta","ESP",TRUE,"15086;15087;15088;15093;19494",TRUE,"",4.60432005835336e-05
1841,1238561761.95155,0.00451009958737814,2012,FALSE,1,"15088","ESP","Sierras de San Miguel, Albarrana y Sierra Alta","ESP",TRUE,"15086;15087;15088;15093;19494",TRUE,"",3.64140063574365e-12
1841,1238561761.95155,3.14944999701922,2015,FALSE,2,"15088","ESP","Sierras de San Miguel, Albarrana y Sierra Alta","ESP",TRUE,"15086;15087;15088;15093;19494",TRUE,"",2.5428283786646e-09
