"SitRecID","kba","ovl","year","random","nPAs","DOMAIN","range_countries","RangeName","COUNTRY","percPA"
22255,38596004016.4739,3064028742.58095,1985,FALSE,1,"12143","BRA;GUY;VEN;COL","Guiana Highlands","BRA",0.079387201360875
22255,38596004016.4739,2395088461.99113,1989,FALSE,2,"12143","BRA;GUY;VEN;COL","Guiana Highlands","BRA",0.0620553480347043
22255,38596004016.4739,2129123729.09509,1998,FALSE,1,"12143","BRA;GUY;VEN;COL","Guiana Highlands","BRA",0.0551643566050598
22255,38596004016.4739,2518986887.99929,2005,FALSE,1,"12143","BRA;GUY;VEN;COL","Guiana Highlands","BRA",0.0652654841398637
22255,38596004016.4739,9323799997.72221,2006,FALSE,1,"12143","BRA;GUY;VEN;COL","Guiana Highlands","BRA",0.241574231201306
22255,38596004016.4739,835732287.472233,2009,FALSE,1,"12143","BRA;GUY;VEN;COL","Guiana Highlands","BRA",0.0216533371463926
22255,38596004016.4739,5464424.10254495,2017,FALSE,1,"12143","BRA;GUY;VEN;COL","Guiana Highlands","BRA",0.000141580048033278
22255,38596004016.4739,1.25507358461618e-05,2018,FALSE,1,"12143","BRA;GUY;VEN;COL","Guiana Highlands","BRA",3.25182260858011e-16
22256,14772198055.7592,961283877.32597,1995,FALSE,7,"12143","BRA;GUY;VEN;COL","Guiana Highlands","BRA",0.0650738552040464
22256,14772198055.7592,122351876.171916,1996,FALSE,2,"12143","BRA;GUY;VEN;COL","Guiana Highlands","BRA",0.00828257756293856
22256,14772198055.7592,60040043.3215194,1997,FALSE,1,"12143","BRA;GUY;VEN;COL","Guiana Highlands","BRA",0.00406439468892117
22256,14772198055.7592,3494395.05408069,1998,FALSE,1,"12143","BRA;GUY;VEN;COL","Guiana Highlands","BRA",0.000236552139423716
22256,14772198055.7592,14960926.8859977,1999,FALSE,1,"12143","BRA;GUY;VEN;COL","Guiana Highlands","BRA",0.00101277594773141
22256,14772198055.7592,59773114.459555,2000,FALSE,1,"12143","BRA;GUY;VEN;COL","Guiana Highlands","BRA",0.00404632501093846
22256,14772198055.7592,2722700222.74569,2002,FALSE,3,"12143","BRA;GUY;VEN;COL","Guiana Highlands","BRA",0.184312464026584
22256,14772198055.7592,1558202.26082057,2004,FALSE,1,"12143","BRA;GUY;VEN;COL","Guiana Highlands","BRA",0.000105482085667886
22256,14772198055.7592,93372711.3043082,2005,FALSE,1,"12143","BRA;GUY;VEN;COL","Guiana Highlands","BRA",0.00632084074095562
22256,14772198055.7592,6635736.81616623,2006,FALSE,1,"12143","BRA;GUY;VEN;COL","Guiana Highlands","BRA",0.000449204430587712
22256,14772198055.7592,19296300.5117216,2008,FALSE,1,"12143","BRA;GUY;VEN;COL","Guiana Highlands","BRA",0.00130625790683862
22257,14994407382.3445,25339509.3277939,1974,FALSE,1,"12143","BRA;GUY;VEN;COL","Guiana Highlands","BRA",0.00168993069760332
22257,14994407382.3445,395739.089133616,1989,FALSE,1,"12143","BRA;GUY;VEN;COL","Guiana Highlands","BRA",2.6392446132922e-05
22257,14994407382.3445,711165.595451444,1991,FALSE,1,"12143","BRA;GUY;VEN;COL","Guiana Highlands","BRA",4.74287230777003e-05
22257,14994407382.3445,40177817.3945928,2002,FALSE,1,"12143","BRA;GUY;VEN;COL","Guiana Highlands","BRA",0.00267952019510294
22257,14994407382.3445,14867826021.0683,2006,FALSE,1,"12143","BRA;GUY;VEN;COL","Guiana Highlands","BRA",0.99155809509182
22258,2482489235.52935,1718100.12319773,1961,FALSE,1,"12143","BRA;GUY;VEN;COL","Guiana Highlands","BRA",0.000692087642761269
22258,2482489235.52935,NA,1962,FALSE,1,"12143","BRA;GUY;VEN;COL","Guiana Highlands","BRA",NA
22258,2482489235.52935,NA,1987,FALSE,1,"12143","BRA;GUY;VEN;COL","Guiana Highlands","BRA",NA
22258,2482489235.52935,1163171935.0999,1989,FALSE,1,"12143","BRA;GUY;VEN;COL","Guiana Highlands","BRA",0.468550646042124
22258,2482489235.52935,NA,1991,FALSE,1,"12143","BRA;GUY;VEN;COL","Guiana Highlands","BRA",NA
22258,2482489235.52935,223774.505649656,1994,FALSE,1,"12143","BRA;GUY;VEN;COL","Guiana Highlands","BRA",9.01411786391652e-05
22258,2482489235.52935,1308304269.01008,2006,FALSE,1,"12143","BRA;GUY;VEN;COL","Guiana Highlands","BRA",0.527013068288737
24278,2521603104.85291,98528550.4687023,2011,FALSE,1,"12143","BRA;GUY;VEN;COL","Guiana Highlands","GUY",0.0390737742506268
14943,145594124.132409,69813546.5286989,1961,FALSE,1,"12143","BRA;GUY;VEN;COL","Guiana Highlands","VEN",0.47950799487765
14943,145594124.132409,11327549.8483061,1962,FALSE,1,"12143","BRA;GUY;VEN;COL","Guiana Highlands","VEN",0.0778022459066028
14943,145594124.132409,NA,1987,FALSE,1,"12143","BRA;GUY;VEN;COL","Guiana Highlands","VEN",NA
14943,145594124.132409,242501.689860203,1989,FALSE,1,"12143","BRA;GUY;VEN;COL","Guiana Highlands","VEN",0.00166560080157949
14943,145594124.132409,32469626.7419413,1991,FALSE,1,"12143","BRA;GUY;VEN;COL","Guiana Highlands","VEN",0.223014678205092
14943,145594124.132409,114223.154903829,1994,FALSE,1,"12143","BRA;GUY;VEN;COL","Guiana Highlands","VEN",0.000784531351003904
14943,145594124.132409,18434.8129336154,2006,FALSE,1,"12143","BRA;GUY;VEN;COL","Guiana Highlands","VEN",0.000126617836011363
14946,13764876838.5593,10486611755.289,1978,FALSE,1,"12143","BRA;GUY;VEN;COL","Guiana Highlands","VEN",0.761838400610532
14946,13764876838.5593,4610984.01132483,1979,FALSE,1,"12143","BRA;GUY;VEN;COL","Guiana Highlands","VEN",0.000334981857477152
14946,13764876838.5593,2197656.06699936,1989,FALSE,1,"12143","BRA;GUY;VEN;COL","Guiana Highlands","VEN",0.000159656791177608
14946,13764876838.5593,2734013262.17961,1991,FALSE,3,"12143","BRA;GUY;VEN;COL","Guiana Highlands","VEN",0.198622428245843
14946,13764876838.5593,1466029.45643344,2009,FALSE,1,"12143","BRA;GUY;VEN;COL","Guiana Highlands","VEN",0.000106505090719495
14952,1213012074.25667,980042987.67899,1968,FALSE,1,"12143","BRA;GUY;VEN;COL","Guiana Highlands","VEN",0.807941659014037
14952,1213012074.25667,232969086.050517,1974,FALSE,1,"12143","BRA;GUY;VEN;COL","Guiana Highlands","VEN",0.192058340551375
14954,173769596.184267,0,0,FALSE,0,"12143","BRA;GUY;VEN;COL","Guiana Highlands","VEN",0
14974,25108874022.4461,13974002456.099,1963,FALSE,1,"12143","BRA;GUY;VEN;COL","Guiana Highlands","VEN",0.55653640396646
14974,25108874022.4461,44960183.0942248,1978,FALSE,1,"12143","BRA;GUY;VEN;COL","Guiana Highlands","VEN",0.0017906092903263
14974,25108874022.4461,1273370716.87366,1991,FALSE,1,"12143","BRA;GUY;VEN;COL","Guiana Highlands","VEN",0.0507139713129041
14983,105492351.382748,0,0,FALSE,0,"12143","BRA;GUY;VEN;COL","Guiana Highlands","VEN",0
14984,56715379.4861562,0,0,FALSE,0,"12143","BRA;GUY;VEN;COL","Guiana Highlands","VEN",0
14989,1574151305.49596,507279188.43338,1991,FALSE,1,"12143","BRA;GUY;VEN;COL","Guiana Highlands","VEN",0.322255673048884
14992,217850930.559409,0,0,FALSE,0,"12143","BRA;GUY;VEN;COL","Guiana Highlands","VEN",0
14993,2535409198.78118,2037228728.21598,1974,FALSE,1,"12143","BRA;GUY;VEN;COL","Guiana Highlands","VEN",0.803510821525502
14993,2535409198.78118,298303257.853342,2009,FALSE,1,"12143","BRA;GUY;VEN;COL","Guiana Highlands","VEN",0.117654877168049
19073,127933372.7222,127929158.848619,1989,FALSE,2,"12143","BRA;GUY;VEN;COL","Guiana Highlands","COL",0.999967061967564
