"SitRecID","kba","ovl","year","random","nPAs","DOMAIN","range_countries","RangeName","COUNTRY","multiple_ranges","all_gmba_intersec","in_gmba","note","percPA"
1916,595934036.667836,22776340.0214548,1987,FALSE,1,"15186","ESP","Serra Mariola","ESP",TRUE,"15186;15187;17994;20052",TRUE,"",0.0382195656230825
1916,595934036.667836,204985779.834054,2000,FALSE,1,"15186","ESP","Serra Mariola","ESP",TRUE,"15186;15187;17994;20052",TRUE,"",0.343973942116532
1916,595934036.667836,125470.681874136,2002,FALSE,2,"15186","ESP","Serra Mariola","ESP",TRUE,"15186;15187;17994;20052",TRUE,"",0.000210544580698402
1916,595934036.667836,5435005.51937314,2004,FALSE,1,"15186","ESP","Serra Mariola","ESP",TRUE,"15186;15187;17994;20052",TRUE,"",0.009120146165443
1916,595934036.667836,8088763.96842215,2005,FALSE,1,"15186","ESP","Serra Mariola","ESP",TRUE,"15186;15187;17994;20052",TRUE,"",0.0135732538682477
1916,595934036.667836,58813712.76944,2006,FALSE,19,"15186","ESP","Serra Mariola","ESP",TRUE,"15186;15187;17994;20052",TRUE,"",0.0986916489923897
1916,595934036.667836,5221489.88007501,2007,FALSE,2,"15186","ESP","Serra Mariola","ESP",TRUE,"15186;15187;17994;20052",TRUE,"",0.00876185879442457
1916,595934036.667836,56245676.491039,2009,FALSE,3,"15186","ESP","Serra Mariola","ESP",TRUE,"15186;15187;17994;20052",TRUE,"",0.0943823863552694
1916,595934036.667836,7.43803915351543,2011,FALSE,2,"15186","ESP","Serra Mariola","ESP",TRUE,"15186;15187;17994;20052",TRUE,"",1.24813128565457e-08
1916,595934036.667836,NA,2013,FALSE,3,"15186","ESP","Serra Mariola","ESP",TRUE,"15186;15187;17994;20052",TRUE,"",NA
1916,595934036.667836,247807.468243887,2014,FALSE,1,"15186","ESP","Serra Mariola","ESP",TRUE,"15186;15187;17994;20052",TRUE,"",0.000415830365436923
1916,595934036.667836,3571.74715114034,2015,FALSE,1,"15186","ESP","Serra Mariola","ESP",TRUE,"15186;15187;17994;20052",TRUE,"",5.99352769160787e-06
