"SitRecID","kba","ovl","year","random","nPAs","DOMAIN","range_countries","RangeName","COUNTRY","percPA"
8171,59361583.413185,124674.951730013,2018,FALSE,1,"12542","JOR;SYR;ISR;TUR;LBN;PSE","Levant Ranges","ISR",0.00210026324369105
8176,143323773.405305,45874.819308944,1984,FALSE,1,"12542","JOR;SYR;ISR;TUR;LBN;PSE","Levant Ranges","ISR",0.000320078227212277
8177,112606930.249142,71117.180454433,1965,FALSE,1,"12542","JOR;SYR;ISR;TUR;LBN;PSE","Levant Ranges","ISR",0.000631552430184243
8177,112606930.249142,10935.5882314973,1968,FALSE,1,"12542","JOR;SYR;ISR;TUR;LBN;PSE","Levant Ranges","ISR",9.7112923754359e-05
8177,112606930.249142,647567.035493482,1969,FALSE,2,"12542","JOR;SYR;ISR;TUR;LBN;PSE","Levant Ranges","ISR",0.00575068545124839
8177,112606930.249142,364351.752004117,1970,FALSE,1,"12542","JOR;SYR;ISR;TUR;LBN;PSE","Levant Ranges","ISR",0.00323560682453551
8177,112606930.249142,30757.3585073501,1971,FALSE,1,"12542","JOR;SYR;ISR;TUR;LBN;PSE","Levant Ranges","ISR",0.000273139125978301
8177,112606930.249142,81311.9480683655,1972,FALSE,1,"12542","JOR;SYR;ISR;TUR;LBN;PSE","Levant Ranges","ISR",0.000722086534891445
8177,112606930.249142,693485.146079242,1974,FALSE,1,"12542","JOR;SYR;ISR;TUR;LBN;PSE","Levant Ranges","ISR",0.00615845884924589
8177,112606930.249142,529100.245145857,1988,FALSE,1,"12542","JOR;SYR;ISR;TUR;LBN;PSE","Levant Ranges","ISR",0.00469864726775899
8177,112606930.249142,56433.0190336108,2004,FALSE,1,"12542","JOR;SYR;ISR;TUR;LBN;PSE","Levant Ranges","ISR",0.000501150496765637
8177,112606930.249142,1639778.39229182,2016,FALSE,2,"12542","JOR;SYR;ISR;TUR;LBN;PSE","Levant Ranges","ISR",0.0145619669114842
8177,112606930.249142,159841.464908708,2018,FALSE,1,"12542","JOR;SYR;ISR;TUR;LBN;PSE","Levant Ranges","ISR",0.00141946383366512
8173,112875570.320374,1563000.36092072,1975,FALSE,1,"12542","JOR;SYR;ISR;TUR;LBN;PSE","Levant Ranges","ISR",0.0138471093123557
8173,112875570.320374,3826.62597799674,2000,FALSE,1,"12542","JOR;SYR;ISR;TUR;LBN;PSE","Levant Ranges","ISR",3.39012770180087e-05
8173,112875570.320374,759635.805451695,2008,FALSE,1,"12542","JOR;SYR;ISR;TUR;LBN;PSE","Levant Ranges","ISR",0.0067298513158837
8174,36812748.0218563,71532.0044387579,1996,FALSE,1,"12542","JOR;SYR;ISR;TUR;LBN;PSE","Levant Ranges","ISR",0.00194313134124864
8174,36812748.0218563,439721.318351245,2002,FALSE,1,"12542","JOR;SYR;ISR;TUR;LBN;PSE","Levant Ranges","ISR",0.0119448110228059
8174,36812748.0218563,222184.586075015,2003,FALSE,2,"12542","JOR;SYR;ISR;TUR;LBN;PSE","Levant Ranges","ISR",0.00603553383037585
8174,36812748.0218563,199218.354372263,2009,FALSE,1,"12542","JOR;SYR;ISR;TUR;LBN;PSE","Levant Ranges","ISR",0.00541166756293184
8174,36812748.0218563,368025.261963142,2011,FALSE,1,"12542","JOR;SYR;ISR;TUR;LBN;PSE","Levant Ranges","ISR",0.00999722329190528
8174,36812748.0218563,323552.336318787,2012,FALSE,2,"12542","JOR;SYR;ISR;TUR;LBN;PSE","Levant Ranges","ISR",0.00878913837474695
8174,36812748.0218563,40094.0093609095,2013,FALSE,1,"12542","JOR;SYR;ISR;TUR;LBN;PSE","Levant Ranges","ISR",0.00108913383312501
8174,36812748.0218563,218960.048648015,2015,FALSE,1,"12542","JOR;SYR;ISR;TUR;LBN;PSE","Levant Ranges","ISR",0.00594794087412368
8174,36812748.0218563,471060.348289374,2018,FALSE,1,"12542","JOR;SYR;ISR;TUR;LBN;PSE","Levant Ranges","ISR",0.0127961201921057
8175,465814585.502829,4770.96071378142,1965,FALSE,1,"12542","JOR;SYR;ISR;TUR;LBN;PSE","Levant Ranges","ISR",1.02421883347241e-05
8175,465814585.502829,723459.858757382,1967,FALSE,2,"12542","JOR;SYR;ISR;TUR;LBN;PSE","Levant Ranges","ISR",0.00155310692553011
8175,465814585.502829,1116033.92802284,1968,FALSE,1,"12542","JOR;SYR;ISR;TUR;LBN;PSE","Levant Ranges","ISR",0.00239587587584472
8175,465814585.502829,6932448.0973587,1974,FALSE,1,"12542","JOR;SYR;ISR;TUR;LBN;PSE","Levant Ranges","ISR",0.014882419557291
8175,465814585.502829,562685.77443105,1976,FALSE,1,"12542","JOR;SYR;ISR;TUR;LBN;PSE","Levant Ranges","ISR",0.00120796083236349
8175,465814585.502829,45266.1946428493,1979,FALSE,1,"12542","JOR;SYR;ISR;TUR;LBN;PSE","Levant Ranges","ISR",9.7176421803079e-05
8175,465814585.502829,7145159.56862007,2005,FALSE,1,"12542","JOR;SYR;ISR;TUR;LBN;PSE","Levant Ranges","ISR",0.0153390636338859
8175,465814585.502829,70117.5773068927,2006,FALSE,1,"12542","JOR;SYR;ISR;TUR;LBN;PSE","Levant Ranges","ISR",0.000150526796474618
8179,1072108198.49373,783348.314884697,1969,FALSE,1,"12542","JOR;SYR;ISR;TUR;LBN;PSE","Levant Ranges","ISR",0.00073066162163975
8179,1072108198.49373,295380.36774271,1976,FALSE,1,"12542","JOR;SYR;ISR;TUR;LBN;PSE","Levant Ranges","ISR",0.000275513579839897
8179,1072108198.49373,5133497.06587866,1989,FALSE,1,"12542","JOR;SYR;ISR;TUR;LBN;PSE","Levant Ranges","ISR",0.00478822666694559
8179,1072108198.49373,7623565.14018382,1994,FALSE,2,"12542","JOR;SYR;ISR;TUR;LBN;PSE","Levant Ranges","ISR",0.00711081694076647
8179,1072108198.49373,730500.34652804,2003,FALSE,1,"12542","JOR;SYR;ISR;TUR;LBN;PSE","Levant Ranges","ISR",0.000681368118958858
8179,1072108198.49373,137686.368258409,2005,FALSE,1,"12542","JOR;SYR;ISR;TUR;LBN;PSE","Levant Ranges","ISR",0.000128425814159292
8179,1072108198.49373,12185037.6507544,2007,FALSE,1,"12542","JOR;SYR;ISR;TUR;LBN;PSE","Levant Ranges","ISR",0.0113654924641692
8179,1072108198.49373,2884127.07645519,2008,FALSE,1,"12542","JOR;SYR;ISR;TUR;LBN;PSE","Levant Ranges","ISR",0.00269014552869504
8179,1072108198.49373,8413057.18580491,2017,FALSE,2,"12542","JOR;SYR;ISR;TUR;LBN;PSE","Levant Ranges","ISR",0.00784720907612212
8179,1072108198.49373,3807304.20349866,2018,FALSE,1,"12542","JOR;SYR;ISR;TUR;LBN;PSE","Levant Ranges","ISR",0.00355123131121261
8179,1072108198.49373,4015826.98764062,2019,FALSE,2,"12542","JOR;SYR;ISR;TUR;LBN;PSE","Levant Ranges","ISR",0.00374572920278262
798,66522298.9368155,0,0,FALSE,0,"12542","JOR;SYR;ISR;TUR;LBN;PSE","Levant Ranges","TUR",0
8168,192714630.173232,0,0,FALSE,0,"12542","JOR;SYR;ISR;TUR;LBN;PSE","Levant Ranges","SYR",0
8170,800974834.473536,865951.424100608,1977,FALSE,1,"12542","JOR;SYR;ISR;TUR;LBN;PSE","Levant Ranges","SYR",0.00108112188651942
8170,800974834.473536,10803326.6892835,2003,FALSE,1,"12542","JOR;SYR;ISR;TUR;LBN;PSE","Levant Ranges","SYR",0.0134877229899293
8170,800974834.473536,1290548.41189139,2007,FALSE,3,"12542","JOR;SYR;ISR;TUR;LBN;PSE","Levant Ranges","SYR",0.00161122217121796
8170,800974834.473536,1672563.4354638,2008,FALSE,3,"12542","JOR;SYR;ISR;TUR;LBN;PSE","Levant Ranges","SYR",0.00208815978165299
8170,800974834.473536,3979056.67429937,2009,FALSE,4,"12542","JOR;SYR;ISR;TUR;LBN;PSE","Levant Ranges","SYR",0.00496776740422154
8170,800974834.473536,12811120.8415993,2010,FALSE,4,"12542","JOR;SYR;ISR;TUR;LBN;PSE","Levant Ranges","SYR",0.0159944111727552
8170,800974834.473536,1411927.59432149,2011,FALSE,1,"12542","JOR;SYR;ISR;TUR;LBN;PSE","Levant Ranges","SYR",0.00176276149206301
8170,800974834.473536,11296892.4609674,2018,FALSE,1,"12542","JOR;SYR;ISR;TUR;LBN;PSE","Levant Ranges","SYR",0.0141039293305546
8302,80414593.2934428,0,0,FALSE,0,"12542","JOR;SYR;ISR;TUR;LBN;PSE","Levant Ranges","SYR",0
8304,255338490.114906,0,0,FALSE,0,"12542","JOR;SYR;ISR;TUR;LBN;PSE","Levant Ranges","SYR",0
8310,100730869.030865,0,0,FALSE,0,"12542","JOR;SYR;ISR;TUR;LBN;PSE","Levant Ranges","SYR",0
8311,106002717.83109,0,0,FALSE,0,"12542","JOR;SYR;ISR;TUR;LBN;PSE","Levant Ranges","SYR",0
24063,340395574.427063,173493115.582237,2005,FALSE,1,"12542","JOR;SYR;ISR;TUR;LBN;PSE","Levant Ranges","TUR",0.509680879001591
28329,745299706.142424,0,0,FALSE,0,"12542","JOR;SYR;ISR;TUR;LBN;PSE","Levant Ranges","TUR",0
820,3724712312.93581,0,0,FALSE,0,"12542","JOR;SYR;ISR;TUR;LBN;PSE","Levant Ranges","TUR",0
24080,2100474738.14162,0,0,FALSE,0,"12542","JOR;SYR;ISR;TUR;LBN;PSE","Levant Ranges","TUR",0
28370,91413483.1953616,0,0,FALSE,0,"12542","JOR;SYR;ISR;TUR;LBN;PSE","Levant Ranges","TUR",0
9622,160707663.838792,0,0,FALSE,0,"12542","JOR;SYR;ISR;TUR;LBN;PSE","Levant Ranges","TUR",0
31630,64880036.7962122,0,0,FALSE,0,"12542","JOR;SYR;ISR;TUR;LBN;PSE","Levant Ranges","TUR",0
31629,69875239.5887388,0,0,FALSE,0,"12542","JOR;SYR;ISR;TUR;LBN;PSE","Levant Ranges","TUR",0
31628,29141044.9316978,0,0,FALSE,0,"12542","JOR;SYR;ISR;TUR;LBN;PSE","Levant Ranges","TUR",0
8188,292964622.337794,0,0,FALSE,0,"12542","JOR;SYR;ISR;TUR;LBN;PSE","Levant Ranges","JOR",0
24079,54531905.8574705,0,0,FALSE,0,"12542","JOR;SYR;ISR;TUR;LBN;PSE","Levant Ranges","TUR",0
20309,59703432.2422061,157862.567420229,1970,FALSE,1,"12542","JOR;SYR;ISR;TUR;LBN;PSE","Levant Ranges","JOR",0.00264411209693623
20309,59703432.2422061,3284.72573226923,1971,FALSE,1,"12542","JOR;SYR;ISR;TUR;LBN;PSE","Levant Ranges","JOR",5.50173684980738e-05
20309,59703432.2422061,2822.53933639824,1988,FALSE,1,"12542","JOR;SYR;ISR;TUR;LBN;PSE","Levant Ranges","JOR",4.72759978848069e-05
20309,59703432.2422061,168.56807166338,2013,FALSE,1,"12542","JOR;SYR;ISR;TUR;LBN;PSE","Levant Ranges","JOR",2.82342346717236e-06
28330,188561760.302413,0,0,FALSE,0,"12542","JOR;SYR;ISR;TUR;LBN;PSE","Levant Ranges","TUR",0
28399,96355284.0752282,0,0,FALSE,0,"12542","JOR;SYR;ISR;TUR;LBN;PSE","Levant Ranges","TUR",0
31704,104822517.014861,0,0,FALSE,0,"12542","JOR;SYR;ISR;TUR;LBN;PSE","Levant Ranges","SYR",0
31737,160576127.03205,0,0,FALSE,0,"12542","JOR;SYR;ISR;TUR;LBN;PSE","Levant Ranges","SYR",0
31739,53431606.7720684,0,0,FALSE,0,"12542","JOR;SYR;ISR;TUR;LBN;PSE","Levant Ranges","SYR",0
31614,13603830.7070112,0,0,FALSE,0,"12542","JOR;SYR;ISR;TUR;LBN;PSE","Levant Ranges","TUR",0
31627,8512782.32004225,0,0,FALSE,0,"12542","JOR;SYR;ISR;TUR;LBN;PSE","Levant Ranges","TUR",0
31826,801017978.879559,0,0,FALSE,0,"12542","JOR;SYR;ISR;TUR;LBN;PSE","Levant Ranges","SYR",0
31835,6120520.01284409,0,0,FALSE,0,"12542","JOR;SYR;ISR;TUR;LBN;PSE","Levant Ranges","SYR",0
31886,68253782.1460438,0,0,FALSE,0,"12542","JOR;SYR;ISR;TUR;LBN;PSE","Levant Ranges","SYR",0
31937,200711.656189203,0,0,FALSE,0,"12542","JOR;SYR;ISR;TUR;LBN;PSE","Levant Ranges","SYR",0
31706,479696014.813025,0,0,FALSE,0,"12542","JOR;SYR;ISR;TUR;LBN;PSE","Levant Ranges","SYR",0
46649,164165933.947343,0,0,FALSE,0,"12542","JOR;SYR;ISR;TUR;LBN;PSE","Levant Ranges","SYR",0
31813,117863251.152163,0,0,FALSE,0,"12542","JOR;SYR;ISR;TUR;LBN;PSE","Levant Ranges","SYR",0
46651,41356459.0349097,0,0,FALSE,0,"12542","JOR;SYR;ISR;TUR;LBN;PSE","Levant Ranges","SYR",0
46612,15920815.1220938,0,0,FALSE,0,"12542","JOR;SYR;ISR;TUR;LBN;PSE","Levant Ranges","SYR",0
46650,1877257.65056837,0,0,FALSE,0,"12542","JOR;SYR;ISR;TUR;LBN;PSE","Levant Ranges","SYR",0
31744,125563030.003128,0,0,FALSE,0,"12542","JOR;SYR;ISR;TUR;LBN;PSE","Levant Ranges","SYR",0
46611,44225646.2319478,0,0,FALSE,0,"12542","JOR;SYR;ISR;TUR;LBN;PSE","Levant Ranges","SYR",0
31682,339892637.068812,0,0,FALSE,0,"12542","JOR;SYR;ISR;TUR;LBN;PSE","Levant Ranges","SYR",0
46614,189791457.005694,0,0,FALSE,0,"12542","JOR;SYR;ISR;TUR;LBN;PSE","Levant Ranges","SYR",0
8313,208574146.679962,6466496.67601908,2004,FALSE,1,"12542","JOR;SYR;ISR;TUR;LBN;PSE","Levant Ranges","SYR",0.031003347149929
31730,969805970.202729,0,0,FALSE,0,"12542","JOR;SYR;ISR;TUR;LBN;PSE","Levant Ranges","SYR",0
31695,1121601018.47026,0,0,FALSE,0,"12542","JOR;SYR;ISR;TUR;LBN;PSE","Levant Ranges","SYR",0
8300,171228101.431925,0,0,FALSE,0,"12542","JOR;SYR;ISR;TUR;LBN;PSE","Levant Ranges","SYR",0
31659,1572496191.50466,0,0,FALSE,0,"12542","JOR;SYR;ISR;TUR;LBN;PSE","Levant Ranges","SYR",0
8198,1187819836.00187,291496375.902532,1989,FALSE,1,"12542","JOR;SYR;ISR;TUR;LBN;PSE","Levant Ranges","JOR",0.245404536165763
8186,383366000.100416,20554744.8130272,2010,FALSE,1,"12542","JOR;SYR;ISR;TUR;LBN;PSE","Levant Ranges","JOR",0.0536165043526115
8189,151832774.005084,6774687.59194058,1987,FALSE,1,"12542","JOR;SYR;ISR;TUR;LBN;PSE","Levant Ranges","JOR",0.0446194020779318
8197,348386672.448909,5097.03774237423,1977,TRUE,1,"12542","JOR;SYR;ISR;TUR;LBN;PSE","Levant Ranges","JOR",1.46304039317742e-05
8197,348386672.448909,210264150.109892,1985,TRUE,1,"12542","JOR;SYR;ISR;TUR;LBN;PSE","Levant Ranges","JOR",0.6035367215166
8196,259250910.940005,0,0,FALSE,0,"12542","JOR;SYR;ISR;TUR;LBN;PSE","Levant Ranges","JOR",0
20315,260021150.42989,17678470.627844,2013,FALSE,1,"12542","JOR;SYR;ISR;TUR;LBN;PSE","Levant Ranges","JOR",0.0679885870769219
46642,511971162.882607,146677222.40906,1996,FALSE,1,"12542","JOR;SYR;ISR;TUR;LBN;PSE","Levant Ranges","LBN",0.286495086135726
46642,511971162.882607,2126156.91895404,1999,FALSE,1,"12542","JOR;SYR;ISR;TUR;LBN;PSE","Levant Ranges","LBN",0.00415288413312755
20608,21169486.333045,752603.284466833,1999,FALSE,1,"12542","JOR;SYR;ISR;TUR;LBN;PSE","Levant Ranges","LBN",0.0355513247996027
20703,101510654.11555,0,0,FALSE,0,"12542","JOR;SYR;ISR;TUR;LBN;PSE","Levant Ranges","LBN",0
31734,796813948.588527,0,0,FALSE,0,"12542","JOR;SYR;ISR;TUR;LBN;PSE","Levant Ranges","LBN",0
31729,116730734.576493,0,0,FALSE,0,"12542","JOR;SYR;ISR;TUR;LBN;PSE","Levant Ranges","LBN",0
46599,43868514.2393866,1775445.45000493,1998,FALSE,1,"12542","JOR;SYR;ISR;TUR;LBN;PSE","Levant Ranges","LBN",0.0404719758758293
46599,43868514.2393866,NA,1999,FALSE,1,"12542","JOR;SYR;ISR;TUR;LBN;PSE","Levant Ranges","LBN",NA
46599,43868514.2393866,918006.214945969,2012,FALSE,1,"12542","JOR;SYR;ISR;TUR;LBN;PSE","Levant Ranges","LBN",0.0209263119771162
46659,320958782.071824,0,0,FALSE,0,"12542","JOR;SYR;ISR;TUR;LBN;PSE","Levant Ranges","LBN",0
46600,663354228.319491,5124776.68857225,1995,FALSE,1,"12542","JOR;SYR;ISR;TUR;LBN;PSE","Levant Ranges","LBN",0.00772555064818853
8211,16501350.9908209,262299.977981271,1992,FALSE,1,"12542","JOR;SYR;ISR;TUR;LBN;PSE","Levant Ranges","LBN",0.0158956668534097
8211,16501350.9908209,NA,2001,FALSE,1,"12542","JOR;SYR;ISR;TUR;LBN;PSE","Levant Ranges","LBN",NA
8211,16501350.9908209,3911660.30091053,2012,FALSE,1,"12542","JOR;SYR;ISR;TUR;LBN;PSE","Levant Ranges","LBN",0.237050911957842
46658,465322305.395406,101966.698752761,1943,FALSE,1,"12542","JOR;SYR;ISR;TUR;LBN;PSE","Levant Ranges","LBN",0.000219131336646575
46658,465322305.395406,17020944.3228872,1992,FALSE,1,"12542","JOR;SYR;ISR;TUR;LBN;PSE","Levant Ranges","LBN",0.0365788274611589
46658,465322305.395406,2323163.67122304,1999,FALSE,2,"12542","JOR;SYR;ISR;TUR;LBN;PSE","Levant Ranges","LBN",0.00499259039226358
46597,55179761.7820182,8961220.80797905,1999,FALSE,1,"12542","JOR;SYR;ISR;TUR;LBN;PSE","Levant Ranges","LBN",0.162400498272889
46598,2082706.30402431,0,0,FALSE,0,"12542","JOR;SYR;ISR;TUR;LBN;PSE","Levant Ranges","LBN",0
24245,219530939.756667,270359.495937735,2010,FALSE,1,"12542","JOR;SYR;ISR;TUR;LBN;PSE","Levant Ranges","LBN",0.00123153254041279
31769,32785223.9558687,0,0,FALSE,0,"12542","JOR;SYR;ISR;TUR;LBN;PSE","Levant Ranges","LBN",0
46641,537503.93525584,0,0,FALSE,0,"12542","JOR;SYR;ISR;TUR;LBN;PSE","Levant Ranges","LBN",0
46596,46520186.5528526,0,0,FALSE,0,"12542","JOR;SYR;ISR;TUR;LBN;PSE","Levant Ranges","LBN",0
46601,3170050.23472205,0,0,FALSE,0,"12542","JOR;SYR;ISR;TUR;LBN;PSE","Levant Ranges","LBN",0
46607,47080699.534867,13035865.3029314,1968,TRUE,1,"12542","JOR;SYR;ISR;TUR;LBN;PSE","Levant Ranges","PSE",0.276883424242184
46607,47080699.534867,1615335.0796054,1969,TRUE,1,"12542","JOR;SYR;ISR;TUR;LBN;PSE","Levant Ranges","PSE",0.0343099209562321
46607,47080699.534867,3501096.78634292,2000,TRUE,1,"12542","JOR;SYR;ISR;TUR;LBN;PSE","Levant Ranges","PSE",0.0743637376022861
46607,47080699.534867,506207.673876345,2008,TRUE,1,"12542","JOR;SYR;ISR;TUR;LBN;PSE","Levant Ranges","PSE",0.0107519148797154
46608,143196302.010131,2866.89202058874,1981,FALSE,1,"12542","JOR;SYR;ISR;TUR;LBN;PSE","Levant Ranges","PSE",2.00207126884178e-05
46608,143196302.010131,13536420.7458696,2002,FALSE,1,"12542","JOR;SYR;ISR;TUR;LBN;PSE","Levant Ranges","PSE",0.0945305189858316
46608,143196302.010131,48925757.2112366,2014,FALSE,1,"12542","JOR;SYR;ISR;TUR;LBN;PSE","Levant Ranges","PSE",0.341669138968233
46606,57608120.9412018,46560.8011490963,2001,FALSE,1,"12542","JOR;SYR;ISR;TUR;LBN;PSE","Levant Ranges","PSE",0.00080823329052199
46606,57608120.9412018,957364.029649675,2002,FALSE,1,"12542","JOR;SYR;ISR;TUR;LBN;PSE","Levant Ranges","PSE",0.0166185602656059
46606,57608120.9412018,659108.322020173,2010,FALSE,1,"12542","JOR;SYR;ISR;TUR;LBN;PSE","Levant Ranges","PSE",0.0114412397289073
9638,51657718.2075669,251384.889450492,1965,FALSE,1,"12542","JOR;SYR;ISR;TUR;LBN;PSE","Levant Ranges","PSE",0.00486635682281586
9638,51657718.2075669,748388.135267135,1974,FALSE,1,"12542","JOR;SYR;ISR;TUR;LBN;PSE","Levant Ranges","PSE",0.0144874408168789
9638,51657718.2075669,148751.648566671,2000,FALSE,1,"12542","JOR;SYR;ISR;TUR;LBN;PSE","Levant Ranges","PSE",0.00287956289453144
10502,221097298.068327,3235008.6935302,1966,TRUE,1,"12542","JOR;SYR;ISR;TUR;LBN;PSE","Levant Ranges","PSE",0.014631606635602
10502,221097298.068327,6263.46753139049,1971,TRUE,1,"12542","JOR;SYR;ISR;TUR;LBN;PSE","Levant Ranges","PSE",2.83290098346423e-05
10502,221097298.068327,2572814.47819418,1974,TRUE,1,"12542","JOR;SYR;ISR;TUR;LBN;PSE","Levant Ranges","PSE",0.0116365713225454
10502,221097298.068327,2301914.73880567,1977,TRUE,1,"12542","JOR;SYR;ISR;TUR;LBN;PSE","Levant Ranges","PSE",0.0104113200790645
10502,221097298.068327,384371.475641916,2003,TRUE,1,"12542","JOR;SYR;ISR;TUR;LBN;PSE","Levant Ranges","PSE",0.00173847206184822
10502,221097298.068327,1762164.11977041,2007,TRUE,1,"12542","JOR;SYR;ISR;TUR;LBN;PSE","Levant Ranges","PSE",0.00797008437084489
10502,221097298.068327,85529511.1683202,2009,TRUE,1,"12542","JOR;SYR;ISR;TUR;LBN;PSE","Levant Ranges","PSE",0.386841051046623
10502,221097298.068327,594240.523159206,2018,TRUE,1,"12542","JOR;SYR;ISR;TUR;LBN;PSE","Levant Ranges","PSE",0.00268768785666283
46605,134947046.585535,12365748.6033681,1989,TRUE,1,"12542","JOR;SYR;ISR;TUR;LBN;PSE","Levant Ranges","PSE",0.0916340810432645
46605,134947046.585535,27928461.7332133,1998,TRUE,1,"12542","JOR;SYR;ISR;TUR;LBN;PSE","Levant Ranges","PSE",0.206958673345334
46605,134947046.585535,719975.480405241,2002,TRUE,1,"12542","JOR;SYR;ISR;TUR;LBN;PSE","Levant Ranges","PSE",0.00533524444307784
46605,134947046.585535,2864689.85758475,2004,TRUE,1,"12542","JOR;SYR;ISR;TUR;LBN;PSE","Levant Ranges","PSE",0.0212282515999265
46605,134947046.585535,20662609.4171897,2016,TRUE,1,"12542","JOR;SYR;ISR;TUR;LBN;PSE","Levant Ranges","PSE",0.153116425590633
46647,216303129.739877,660275.118263334,1968,TRUE,1,"12542","JOR;SYR;ISR;TUR;LBN;PSE","Levant Ranges","PSE",0.00305254537489758
