"SitRecID","kba","ovl","year","random","nPAs","DOMAIN","range_countries","RangeName","COUNTRY","multiple_ranges","all_gmba_intersec","in_gmba","note","percPA"
3120,289871270.934084,122066.926545391,1980,TRUE,1,"20306","SVK","Muranska planina","SVK",TRUE,"20293;20303;20305;20306;20307",TRUE,"",0.000421107363113431
3120,289871270.934084,211863048.385171,1997,TRUE,3,"20306","SVK","Muranska planina","SVK",TRUE,"20293;20303;20305;20306;20307",TRUE,"",0.730886671529956
3120,289871270.934084,345789.372157058,2003,TRUE,1,"20306","SVK","Muranska planina","SVK",TRUE,"20293;20303;20305;20306;20307",TRUE,"",0.00119290666868359
3120,289871270.934084,33893871.5922748,2004,TRUE,27,"20306","SVK","Muranska planina","SVK",TRUE,"20293;20303;20305;20306;20307",TRUE,"",0.116927322542365
3120,289871270.934084,NA,2008,TRUE,1,"20306","SVK","Muranska planina","SVK",TRUE,"20293;20303;20305;20306;20307",TRUE,"",NA
3120,289871270.934084,NA,2010,TRUE,1,"20306","SVK","Muranska planina","SVK",TRUE,"20293;20303;20305;20306;20307",TRUE,"",NA
3120,289871270.934084,6033.32238817215,2011,TRUE,2,"20306","SVK","Muranska planina","SVK",TRUE,"20293;20303;20305;20306;20307",TRUE,"",2.08137990658071e-05
