"SitRecID","kba","ovl","year","random","nPAs","DOMAIN","range_countries","RangeName","COUNTRY","multiple_ranges","all_gmba_intersec","in_gmba","note","percPA"
28549,54510446.9732865,308226.109289692,1931,FALSE,1,"13685","NZL","Wild Mans Brother Range","NZL",TRUE,"12869;13650;13657;13664;13665;13670;13676;13679;13685;13880;13895",TRUE,"",0.00565444105495487
28549,54510446.9732865,1544421.76571995,1957,FALSE,1,"13685","NZL","Wild Mans Brother Range","NZL",TRUE,"12869;13650;13657;13664;13665;13670;13676;13679;13685;13880;13895",TRUE,"",0.0283325830455365
28549,54510446.9732865,1552506.3873323,1987,FALSE,3,"13685","NZL","Wild Mans Brother Range","NZL",TRUE,"12869;13650;13657;13664;13665;13670;13676;13679;13685;13880;13895",TRUE,"",0.0284808962966883
28549,54510446.9732865,9790.12586783618,1988,FALSE,1,"13685","NZL","Wild Mans Brother Range","NZL",TRUE,"12869;13650;13657;13664;13665;13670;13676;13679;13685;13880;13895",TRUE,"",0.000179600909760178
28549,54510446.9732865,5173216.89770698,2007,FALSE,1,"13685","NZL","Wild Mans Brother Range","NZL",TRUE,"12869;13650;13657;13664;13665;13670;13676;13679;13685;13880;13895",TRUE,"",0.0949032191983708
28549,54510446.9732865,1237341.44742344,2008,FALSE,1,"13685","NZL","Wild Mans Brother Range","NZL",TRUE,"12869;13650;13657;13664;13665;13670;13676;13679;13685;13880;13895",TRUE,"",0.0226991616493223
