"SitRecID","kba","ovl","year","random","nPAs","DOMAIN","range_countries","RangeName","COUNTRY","percPA"
6221,4892137566.48722,0,0,FALSE,0,"11328","ERI;ETH;SDN;SSD","Ethiopian Highlands","ERI",0
6222,16706728608.1581,0,0,FALSE,0,"11328","ERI;ETH;SDN;SSD","Ethiopian Highlands","ERI",0
6223,1282955508.27005,654296.790793717,1959,FALSE,1,"11328","ERI;ETH;SDN;SSD","Ethiopian Highlands","ERI",0.000509991801411709
6224,230908270.0675,0,0,FALSE,0,"11328","ERI;ETH;SDN;SSD","Ethiopian Highlands","ERI",0
6225,305656997.362401,0,0,FALSE,0,"11328","ERI;ETH;SDN;SSD","Ethiopian Highlands","ERI",0
6226,820533098.680914,0,0,FALSE,0,"11328","ERI;ETH;SDN;SSD","Ethiopian Highlands","ERI",0
6227,264327644.304413,0,0,FALSE,0,"11328","ERI;ETH;SDN;SSD","Ethiopian Highlands","ERI",0
6228,3021532.10082586,0,0,FALSE,0,"11328","ERI;ETH;SDN;SSD","Ethiopian Highlands","ERI",0
6229,1494142461.41021,0,0,FALSE,0,"11328","ERI;ETH;SDN;SSD","Ethiopian Highlands","ERI",0
6230,811770831.702138,811765180.548623,1959,FALSE,1,"11328","ERI;ETH;SDN;SSD","Ethiopian Highlands","ERI",0.99999303848661
6231,32260671.9886093,0,0,FALSE,0,"11328","ERI;ETH;SDN;SSD","Ethiopian Highlands","ERI",0
6232,55089615.9283917,0,0,FALSE,0,"11328","ERI;ETH;SDN;SSD","Ethiopian Highlands","ERI",0
6233,424903715.009542,0,0,FALSE,0,"11328","ERI;ETH;SDN;SSD","Ethiopian Highlands","ERI",0
6235,5650892406.9832,1024552053.43938,1973,FALSE,1,"11328","ERI;ETH;SDN;SSD","Ethiopian Highlands","ETH",0.181308009363843
6235,5650892406.9832,329272.552561566,2007,FALSE,1,"11328","ERI;ETH;SDN;SSD","Ethiopian Highlands","ETH",5.82691243872669e-05
