"SitRecID","kba","ovl","year","random","nPAs","DOMAIN","range_countries","RangeName","COUNTRY","percPA"
6464,108590092.907131,0,0,FALSE,0,"11306","LSO;MOZ;SWZ;ZAF","Drakensberg","LSO",0
6465,1431404952.67122,472754.55802432,1973,FALSE,1,"11306","LSO;MOZ;SWZ;ZAF","Drakensberg","LSO",0.00033027310485554
6465,1431404952.67122,751317.019238941,1989,FALSE,1,"11306","LSO;MOZ;SWZ;ZAF","Drakensberg","LSO",0.000524880829730868
6465,1431404952.67122,624217.939568084,1997,FALSE,1,"11306","LSO;MOZ;SWZ;ZAF","Drakensberg","LSO",0.000436087592405769
6465,1431404952.67122,992294.169107344,2000,FALSE,1,"11306","LSO;MOZ;SWZ;ZAF","Drakensberg","LSO",0.000693230917816495
6466,457089989.646222,1612098.33451134,1975,TRUE,1,"11306","LSO;MOZ;SWZ;ZAF","Drakensberg","LSO",0.00352687298131177
6467,260381187.41136,0,0,FALSE,0,"11306","LSO;MOZ;SWZ;ZAF","Drakensberg","LSO",0
6468,69286772.5886101,68240609.5541765,1970,FALSE,1,"11306","LSO;MOZ;SWZ;ZAF","Drakensberg","LSO",0.984900970338955
6469,237963362.874292,276939.022516131,1990,FALSE,1,"11306","LSO;MOZ;SWZ;ZAF","Drakensberg","LSO",0.00116378848899706
6686,46619741.2465761,0,0,FALSE,0,"11306","LSO;MOZ;SWZ;ZAF","Drakensberg","MOZ",0
6886,159241456.973175,136227049.246607,1972,FALSE,1,"11306","LSO;MOZ;SWZ;ZAF","Drakensberg","SWZ",0.855474772939028
6887,313526993.521086,113849651.121199,1967,FALSE,1,"11306","LSO;MOZ;SWZ;ZAF","Drakensberg","SWZ",0.363125515422461
6887,313526993.521086,157823861.111253,1977,FALSE,1,"11306","LSO;MOZ;SWZ;ZAF","Drakensberg","SWZ",0.503382051219263
6888,38567058.3455431,0,0,FALSE,0,"11306","LSO;MOZ;SWZ;ZAF","Drakensberg","SWZ",0
7077,3893210041.22637,209975.258813858,1954,FALSE,1,"11306","LSO;MOZ;SWZ;ZAF","Drakensberg","ZAF",5.39337093530447e-05
7077,3893210041.22637,5394408.55468122,1956,FALSE,2,"11306","LSO;MOZ;SWZ;ZAF","Drakensberg","ZAF",0.00138559402075876
7077,3893210041.22637,9648.07411044836,1964,FALSE,1,"11306","LSO;MOZ;SWZ;ZAF","Drakensberg","ZAF",2.47817970473774e-06
7077,3893210041.22637,11049002.8503933,1965,FALSE,1,"11306","LSO;MOZ;SWZ;ZAF","Drakensberg","ZAF",0.0028380186872509
7077,3893210041.22637,15717.2038464397,1967,FALSE,1,"11306","LSO;MOZ;SWZ;ZAF","Drakensberg","ZAF",4.03708088698157e-06
7077,3893210041.22637,25597662.8904018,1969,FALSE,1,"11306","LSO;MOZ;SWZ;ZAF","Drakensberg","ZAF",0.00657495039295094
7077,3893210041.22637,33223653.3990166,1980,FALSE,1,"11306","LSO;MOZ;SWZ;ZAF","Drakensberg","ZAF",0.00853374286185471
7077,3893210041.22637,13917249.3873825,1985,FALSE,2,"11306","LSO;MOZ;SWZ;ZAF","Drakensberg","ZAF",0.00357474917613192
7077,3893210041.22637,6044255.51846504,1991,FALSE,1,"11306","LSO;MOZ;SWZ;ZAF","Drakensberg","ZAF",0.00155251205418167
7077,3893210041.22637,64801707.1242963,2014,FALSE,2,"11306","LSO;MOZ;SWZ;ZAF","Drakensberg","ZAF",0.0166448011892735
7077,3893210041.22637,406704216.116614,2018,FALSE,3,"11306","LSO;MOZ;SWZ;ZAF","Drakensberg","ZAF",0.104465007489938
7077,3893210041.22637,25772229.7135036,2019,FALSE,1,"11306","LSO;MOZ;SWZ;ZAF","Drakensberg","ZAF",0.00661978918183035
7080,26629268.2902317,16621181.6920279,1965,FALSE,1,"11306","LSO;MOZ;SWZ;ZAF","Drakensberg","ZAF",0.624169673416261
7076,21362707299.0123,19129376524.41,1926,FALSE,1,"11306","LSO;MOZ;SWZ;ZAF","Drakensberg","ZAF",0.895456566279612
7076,21362707299.0123,24017422.2039321,1954,FALSE,3,"11306","LSO;MOZ;SWZ;ZAF","Drakensberg","ZAF",0.00112426865508018
