"SitRecID","kba","ovl","year","random","nPAs","percPA","DOMAIN","range_countries","RangeName","COUNTRY","multiple_ranges","all_gmba_intersec","in_gmba","note"
16100,NA,0,0,FALSE,0,0,"11663","PRK","Nangang Shan","KOR",NA,NA,NA,"no PAs in this range"
