"SitRecID","kba","ovl","year","random","nPAs","DOMAIN","range_countries","RangeName","COUNTRY","multiple_ranges","all_gmba_intersec","in_gmba","note","percPA"
29528,342154738.123493,0,0,FALSE,0,"17254","USA","Tehachapi Mountains","USA",NA,NA,NA,"no pas overlapping kba",0
29532,1320473978.495,7168980.98862395,1963,TRUE,1,"17254","USA","Tehachapi Mountains","USA",TRUE,"11798;17059;16334;17254",TRUE,"",0.00542909675266356
29532,1320473978.495,401436.022456523,1985,TRUE,1,"17254","USA","Tehachapi Mountains","USA",TRUE,"11798;17059;16334;17254",TRUE,"",0.00030400903690208
29532,1320473978.495,162330.749809504,2009,TRUE,1,"17254","USA","Tehachapi Mountains","USA",TRUE,"11798;17059;16334;17254",TRUE,"",0.000122933698394056
