"SitRecID","kba","ovl","year","random","nPAs","DOMAIN","range_countries","RangeName","COUNTRY","multiple_ranges","all_gmba_intersec","in_gmba","note","percPA"
18761,117302903.890441,434524.114649646,1956,FALSE,2,"20213","CZE","Vizovicka vrchovina","CZE",TRUE,"20212;20213;20214",TRUE,"",0.00370429120028849
18761,117302903.890441,908953.192059487,1990,FALSE,1,"20213","CZE","Vizovicka vrchovina","CZE",TRUE,"20212;20213;20214",TRUE,"",0.00774876973982192
18761,117302903.890441,28335.4762111306,1991,FALSE,1,"20213","CZE","Vizovicka vrchovina","CZE",TRUE,"20212;20213;20214",TRUE,"",0.000241558182034398
18761,117302903.890441,368124.856045686,1994,FALSE,1,"20213","CZE","Vizovicka vrchovina","CZE",TRUE,"20212;20213;20214",TRUE,"",0.00313824162775637
18761,117302903.890441,756758.216041863,1999,FALSE,1,"20213","CZE","Vizovicka vrchovina","CZE",TRUE,"20212;20213;20214",TRUE,"",0.00645131698315554
18761,117302903.890441,52547.125743635,2000,FALSE,1,"20213","CZE","Vizovicka vrchovina","CZE",TRUE,"20212;20213;20214",TRUE,"",0.000447960996709112
18761,117302903.890441,112721997.027289,2005,FALSE,1,"20213","CZE","Vizovicka vrchovina","CZE",TRUE,"20212;20213;20214",TRUE,"",0.960948052339518
