"SitRecID","kba","ovl","year","random","nPAs","DOMAIN","range_countries","RangeName","COUNTRY","multiple_ranges","all_gmba_intersec","in_gmba","note","percPA"
47202,3288999256.70671,694103.225958286,1948,FALSE,1,"16761","USA","Chisos Mountains","USA",TRUE,"17724;17730;15356;16760;16761;16762;16764;16765;16767",TRUE,"",0.000211037817823436
47202,3288999256.70671,2331068415.75741,2003,FALSE,3,"16761","USA","Chisos Mountains","USA",TRUE,"17724;17730;15356;16760;16761;16762;16764;16765;16767",TRUE,"",0.708747018110158
