"SitRecID","kba","ovl","year","random","nPAs","DOMAIN","range_countries","RangeName","COUNTRY","multiple_ranges","all_gmba_intersec","in_gmba","note","percPA"
26019,413296476.684049,128003944.01799,1979,FALSE,1,"16135","USA","Paria Plateau","USA",TRUE,"11452;11455;16135;16141;19736",TRUE,"",0.309714578369958
26019,413296476.684049,200403202.749197,1984,FALSE,2,"16135","USA","Paria Plateau","USA",TRUE,"11452;11455;16135;16141;19736",TRUE,"",0.484889695545114
26019,413296476.684049,1289759.31896506,2001,FALSE,1,"16135","USA","Paria Plateau","USA",TRUE,"11452;11455;16135;16141;19736",TRUE,"",0.00312066371654805
26019,413296476.684049,80616.0678772819,2003,FALSE,1,"16135","USA","Paria Plateau","USA",TRUE,"11452;11455;16135;16141;19736",TRUE,"",0.000195056266929926
