"SitRecID","kba","ovl","year","random","nPAs","DOMAIN","range_countries","RangeName","COUNTRY","multiple_ranges","all_gmba_intersec","in_gmba","note","percPA"
3266,63583503.4966897,63411943.8491774,1990,FALSE,2,"10065","CHE;FRA","Chablais Massif","CHE",TRUE,"10065;15402;18675",TRUE,"",0.997301821414713
2406,241373307.46708,452407.591569722,1980,FALSE,1,"10065","CHE;FRA","Chablais Massif","FRA",TRUE,"10065;18675",TRUE,"",0.00187430663447086
2406,241373307.46708,59320.2195939072,1981,FALSE,2,"10065","CHE;FRA","Chablais Massif","FRA",TRUE,"10065;18675",TRUE,"",0.000245761307314388
2406,241373307.46708,21054077.0603897,1991,FALSE,2,"10065","CHE;FRA","Chablais Massif","FRA",TRUE,"10065;18675",TRUE,"",0.0872262027700028
2406,241373307.46708,13224.9116075039,1992,FALSE,1,"10065","CHE;FRA","Chablais Massif","FRA",TRUE,"10065;18675",TRUE,"",5.47902820998863e-05
2406,241373307.46708,25065.3458917688,1994,FALSE,1,"10065","CHE;FRA","Chablais Massif","FRA",TRUE,"10065;18675",TRUE,"",0.00010384472978723
2406,241373307.46708,37240.0932002859,1997,FALSE,1,"10065","CHE;FRA","Chablais Massif","FRA",TRUE,"10065;18675",TRUE,"",0.000154284223019834
2406,241373307.46708,156.72646714747,2001,FALSE,1,"10065","CHE;FRA","Chablais Massif","FRA",TRUE,"10065;18675",TRUE,"",6.49311511666819e-07
2406,241373307.46708,2917.00183037948,2003,FALSE,1,"10065","CHE;FRA","Chablais Massif","FRA",TRUE,"10065;18675",TRUE,"",1.20850224119223e-05
2406,241373307.46708,24418.03040649,2005,FALSE,1,"10065","CHE;FRA","Chablais Massif","FRA",TRUE,"10065;18675",TRUE,"",0.000101162927511445
2406,241373307.46708,69.9163116957237,2018,FALSE,3,"10065","CHE;FRA","Chablais Massif","FRA",TRUE,"10065;18675",TRUE,"",2.89660494896518e-07
