"SitRecID","kba","ovl","year","random","nPAs","DOMAIN","range_countries","RangeName","COUNTRY","multiple_ranges","all_gmba_intersec","in_gmba","note","percPA"
3107,661398319.540385,149061.654248238,1980,FALSE,1,"20257","SVK","Oravske Beskydy","SVK",TRUE,"20245;20249;20250;20257;20262;20267;20272;20274",TRUE,"",0.000225373500119902
3107,661398319.540385,513601.35427618,1984,FALSE,1,"20257","SVK","Oravske Beskydy","SVK",TRUE,"20245;20249;20250;20257;20262;20267;20272;20274",TRUE,"",0.00077653864411553
3107,661398319.540385,1339969.14039314,1988,FALSE,2,"20257","SVK","Oravske Beskydy","SVK",TRUE,"20245;20249;20250;20257;20262;20267;20272;20274",TRUE,"",0.00202596393248218
3107,661398319.540385,75768346.6319043,1998,FALSE,2,"20257","SVK","Oravske Beskydy","SVK",TRUE,"20245;20249;20250;20257;20262;20267;20272;20274",TRUE,"",0.114557815454622
3107,661398319.540385,NA,1999,FALSE,1,"20257","SVK","Oravske Beskydy","SVK",TRUE,"20245;20249;20250;20257;20262;20267;20272;20274",TRUE,"",NA
3107,661398319.540385,490678214.572501,2003,FALSE,1,"20257","SVK","Oravske Beskydy","SVK",TRUE,"20245;20249;20250;20257;20262;20267;20272;20274",TRUE,"",0.741880044257567
3107,661398319.540385,267160.800518242,2004,FALSE,12,"20257","SVK","Oravske Beskydy","SVK",TRUE,"20245;20249;20250;20257;20262;20267;20272;20274",TRUE,"",0.000403933291974336
3107,661398319.540385,0.00693286955356598,2011,FALSE,4,"20257","SVK","Oravske Beskydy","SVK",TRUE,"20245;20249;20250;20257;20262;20267;20272;20274",TRUE,"",1.04821396558487e-11
3107,661398319.540385,0.00689964731726641,2017,FALSE,5,"20257","SVK","Oravske Beskydy","SVK",TRUE,"20245;20249;20250;20257;20262;20267;20272;20274",TRUE,"",1.04319093554109e-11
