"SitRecID","kba","ovl","year","random","nPAs","DOMAIN","range_countries","RangeName","COUNTRY","multiple_ranges","all_gmba_intersec","in_gmba","note","percPA"
29518,656774558.21568,40414.4895005394,1985,FALSE,1,"17051","USA","Temblor Range","USA",TRUE,"17058;17048;17051",TRUE,"",6.15347975876794e-05
29518,656774558.21568,250814.768505305,1988,FALSE,1,"17051","USA","Temblor Range","USA",TRUE,"17058;17048;17051",TRUE,"",0.000381888679102791
29518,656774558.21568,24392756.4399984,2002,FALSE,1,"17051","USA","Temblor Range","USA",TRUE,"17058;17048;17051",TRUE,"",0.0371402273959401
