"SitRecID","kba","ovl","year","random","nPAs","DOMAIN","range_countries","RangeName","COUNTRY","percPA"
10019,1670729285.56714,8186134.27960552,2006,FALSE,1,"11922","MEX","Sierra Madre del Sur","MEX",0.00489973710901146
10019,1670729285.56714,12487210.5475661,2010,FALSE,1,"11922","MEX","Sierra Madre del Sur","MEX",0.00747410765791851
10019,1670729285.56714,2470130.48094493,2011,FALSE,1,"11922","MEX","Sierra Madre del Sur","MEX",0.00147847440173794
10019,1670729285.56714,21032585.79199,2012,FALSE,1,"11922","MEX","Sierra Madre del Sur","MEX",0.0125888652181316
10022,548980669.16367,0,0,FALSE,0,"11922","MEX","Sierra Madre del Sur","MEX",0
10023,1923377705.60296,1282762539.30567,2007,FALSE,2,"11922","MEX","Sierra Madre del Sur","MEX",0.666932207630814
10024,208256152.679375,0,0,FALSE,0,"11922","MEX","Sierra Madre del Sur","MEX",0
10025,4385763523.55553,2199586.90263962,2002,FALSE,1,"11922","MEX","Sierra Madre del Sur","MEX",0.000501528842315788
10025,4385763523.55553,387337.5297112,2004,FALSE,1,"11922","MEX","Sierra Madre del Sur","MEX",8.83170119936577e-05
10025,4385763523.55553,21831163.7449794,2005,FALSE,1,"11922","MEX","Sierra Madre del Sur","MEX",0.00497773389461749
10025,4385763523.55553,593282.190755547,2008,FALSE,2,"11922","MEX","Sierra Madre del Sur","MEX",0.000135274550843675
10028,1497932435.12443,429350.165040374,2008,FALSE,1,"11922","MEX","Sierra Madre del Sur","MEX",0.000286628525407896
10028,1497932435.12443,1045984.48324673,2012,FALSE,1,"11922","MEX","Sierra Madre del Sur","MEX",0.000698285489198207
10033,134704517.730812,128099786.432855,1994,FALSE,2,"11922","MEX","Sierra Madre del Sur","MEX",0.95096874693427
10033,134704517.730812,36617.9473657422,2002,FALSE,2,"11922","MEX","Sierra Madre del Sur","MEX",0.000271839044321572
10033,134704517.730812,297.189724937904,2004,FALSE,1,"11922","MEX","Sierra Madre del Sur","MEX",2.20623428185085e-06
10033,134704517.730812,7185.89951917529,2012,FALSE,1,"11922","MEX","Sierra Madre del Sur","MEX",5.33456460126697e-05
