"SitRecID","kba","ovl","year","random","nPAs","DOMAIN","range_countries","RangeName","COUNTRY","percPA"
8011,2060315007.66185,0,0,FALSE,0,"13075","AFG;IRN;PAK","Balochistan Ranges","AFG",0
8014,282172007.931976,0,0,FALSE,0,"13075","AFG;IRN;PAK","Balochistan Ranges","AFG",0
8145,88587399.3278198,88586961.4745269,1975,FALSE,1,"13075","AFG;IRN;PAK","Balochistan Ranges","IRN",0.999995057386307
8162,183807288.167206,81906801.5975188,1975,FALSE,1,"13075","AFG;IRN;PAK","Balochistan Ranges","IRN",0.445612371599813
8162,183807288.167206,101899632.739358,2001,FALSE,1,"13075","AFG;IRN;PAK","Balochistan Ranges","IRN",0.554382983152779
8163,66910958.0651152,10933037.0696239,2001,FALSE,1,"13075","AFG;IRN;PAK","Balochistan Ranges","IRN",0.163396809517872
8165,371326165.748952,0,0,FALSE,0,"13075","AFG;IRN;PAK","Balochistan Ranges","IRN",0
8167,4470140413.94286,4382944936.91139,1972,TRUE,1,"13075","AFG;IRN;PAK","Balochistan Ranges","IRN",0.980493794611127
16403,439355917.631902,110100604.625056,1968,FALSE,1,"13075","AFG;IRN;PAK","Balochistan Ranges","PAK",0.250595474435603
16404,5647345213.50894,724852105.49477,1988,FALSE,1,"13075","AFG;IRN;PAK","Balochistan Ranges","PAK",0.12835271762046
16424,19449877.5982952,6220023.51860905,1974,FALSE,1,"13075","AFG;IRN;PAK","Balochistan Ranges","PAK",0.319797566189015
16427,9814748.13285643,1456124.08539802,1978,FALSE,1,"13075","AFG;IRN;PAK","Balochistan Ranges","PAK",0.14836082043954
16430,345581741.890274,167987382.889863,1974,FALSE,1,"13075","AFG;IRN;PAK","Balochistan Ranges","PAK",0.486100284034104
16435,3693726225.33017,375678296.521398,1972,FALSE,3,"13075","AFG;IRN;PAK","Balochistan Ranges","PAK",0.101707130849368
16435,3693726225.33017,2510427626.03669,1974,FALSE,1,"13075","AFG;IRN;PAK","Balochistan Ranges","PAK",0.67964637141246
16435,3693726225.33017,109382996.526783,1976,FALSE,1,"13075","AFG;IRN;PAK","Balochistan Ranges","PAK",0.0296131845876059
16435,3693726225.33017,NA,2001,FALSE,1,"13075","AFG;IRN;PAK","Balochistan Ranges","PAK",NA
16441,224951606.958541,0,0,FALSE,0,"13075","AFG;IRN;PAK","Balochistan Ranges","PAK",0
16420,277370490.005025,149019586.587113,1978,FALSE,1,"13075","AFG;IRN;PAK","Balochistan Ranges","PAK",0.537258259104686
16398,1123907880.40605,50093961.2957687,1962,FALSE,1,"13075","AFG;IRN;PAK","Balochistan Ranges","PAK",0.0445712341456939
16398,1123907880.40605,64753088.2626305,1971,FALSE,1,"13075","AFG;IRN;PAK","Balochistan Ranges","PAK",0.0576142310161897
