"SitRecID","kba","ovl","year","random","nPAs","DOMAIN","range_countries","RangeName","COUNTRY","multiple_ranges","all_gmba_intersec","in_gmba","note","percPA"
3099,969268206.584175,257590.654195726,1975,FALSE,2,"20292","SVK","Ďumbierske Tatry","SVK",TRUE,"12991;20291;20292;20293;20296;20300;20303;20305;20306",TRUE,"",0.000265757870160116
3099,969268206.584175,82559.1239493564,1988,FALSE,2,"20292","SVK","Ďumbierske Tatry","SVK",TRUE,"12991;20291;20292;20293;20296;20300;20303;20305;20306",TRUE,"",8.51767584952624e-05
3099,969268206.584175,964031012.599174,1997,FALSE,3,"20292","SVK","Ďumbierske Tatry","SVK",TRUE,"12991;20291;20292;20293;20296;20300;20303;20305;20306",TRUE,"",0.994596754593388
