"SitRecID","kba","ovl","year","random","nPAs","DOMAIN","range_countries","RangeName","COUNTRY","multiple_ranges","all_gmba_intersec","in_gmba","note","percPA"
3183,498832934.281214,528214.710538983,1967,FALSE,1,"20432","NOR","Rásttigáisá","NOR",TRUE,"20542;20543;20426;20432;20882",TRUE,"",0.00105890103527368
3183,498832934.281214,12733066.1770446,1981,FALSE,1,"20432","NOR","Rásttigáisá","NOR",TRUE,"20542;20543;20426;20432;20882",TRUE,"",0.0255257127226216
3183,498832934.281214,15757034.529253,1983,FALSE,1,"20432","NOR","Rásttigáisá","NOR",TRUE,"20542;20543;20426;20432;20882",TRUE,"",0.0315877991335072
3183,498832934.281214,80573.0552034001,1985,FALSE,1,"20432","NOR","Rásttigáisá","NOR",TRUE,"20542;20543;20426;20432;20882",TRUE,"",0.000161523126614526
3183,498832934.281214,4128148.00819051,1991,FALSE,2,"20432","NOR","Rásttigáisá","NOR",TRUE,"20542;20543;20426;20432;20882",TRUE,"",0.00827561238341031
