"SitRecID","kba","ovl","year","random","nPAs","DOMAIN","range_countries","RangeName","COUNTRY","percPA"
23532,16004433977.4057,10658710920.5164,1998,FALSE,1,"12144","SUR;BRA;GUF","Tumucumaque Uplands","SUR",0.665984872414971
23532,16004433977.4057,4555453932.88265,2000,FALSE,1,"12144","SUR;BRA;GUF","Tumucumaque Uplands","SUR",0.284636991180932
23533,5612947387.99313,155691951.787443,1998,FALSE,1,"12144","SUR;BRA;GUF","Tumucumaque Uplands","SUR",0.0277380030535276
23533,5612947387.99313,23097217.3155343,2000,FALSE,1,"12144","SUR;BRA;GUF","Tumucumaque Uplands","SUR",0.00411498909912151
23534,774853186.500164,737010591.343128,1972,FALSE,1,"12144","SUR;BRA;GUF","Tumucumaque Uplands","SUR",0.951161593168427
23534,774853186.500164,14435512.0649245,1980,FALSE,1,"12144","SUR;BRA;GUF","Tumucumaque Uplands","SUR",0.0186299963869626
23536,158818415.782281,121207142.575693,1969,FALSE,1,"12144","SUR;BRA;GUF","Tumucumaque Uplands","SUR",0.763180654955351
23537,288425783.947803,0,0,FALSE,0,"12144","SUR;BRA;GUF","Tumucumaque Uplands","SUR",0
23538,788442763.318508,0,0,FALSE,0,"12144","SUR;BRA;GUF","Tumucumaque Uplands","SUR",0
23539,16825331592.836,247721906.686769,1998,FALSE,1,"12144","SUR;BRA;GUF","Tumucumaque Uplands","SUR",0.0147231515361187
23539,16825331592.836,8093267.78716402,2000,FALSE,1,"12144","SUR;BRA;GUF","Tumucumaque Uplands","SUR",0.000481016837172471
23880,38641215194.2878,140272.301762342,1980,FALSE,1,"12144","SUR;BRA;GUF","Tumucumaque Uplands","BRA",3.63012138870515e-06
23880,38641215194.2878,24216293.4526835,1989,FALSE,1,"12144","SUR;BRA;GUF","Tumucumaque Uplands","BRA",0.000626695960024138
23880,38641215194.2878,38885729.0491734,1997,FALSE,1,"12144","SUR;BRA;GUF","Tumucumaque Uplands","BRA",0.00100632779931108
23880,38641215194.2878,38550629646.636,2002,FALSE,1,"12144","SUR;BRA;GUF","Tumucumaque Uplands","BRA",0.997655727254012
23899,551054819.351755,547853131.202278,2007,FALSE,2,"12144","SUR;BRA;GUF","Tumucumaque Uplands","GUF",0.994189891754791
23903,20915400904.6778,2407882.10646158,1996,FALSE,1,"12144","SUR;BRA;GUF","Tumucumaque Uplands","GUF",0.000115124836355541
23903,20915400904.6778,289914691.272043,2002,FALSE,1,"12144","SUR;BRA;GUF","Tumucumaque Uplands","GUF",0.0138613021377564
23903,20915400904.6778,20400622250.3274,2007,FALSE,2,"12144","SUR;BRA;GUF","Tumucumaque Uplands","GUF",0.975387578909122
23905,101675563.726877,87391833.7603637,1995,FALSE,1,"12144","SUR;BRA;GUF","Tumucumaque Uplands","GUF",0.859516589405077
23906,768422034.459801,767140027.809423,1996,FALSE,1,"12144","SUR;BRA;GUF","Tumucumaque Uplands","GUF",0.998331637312718
