"SitRecID","kba","ovl","year","random","nPAs","DOMAIN","range_countries","RangeName","COUNTRY","multiple_ranges","all_gmba_intersec","in_gmba","note","percPA"
132,704469683.829132,704446880.088683,1949,FALSE,1,"20782","MKD","Bistra","MKD",TRUE,"11537;20782;20892",TRUE,"",0.999967629919395
