"SitRecID","kba","ovl","year","random","nPAs","DOMAIN","range_countries","RangeName","COUNTRY","percPA"
6335,550858367.944309,537857848.630171,1971,FALSE,1,"18171","GHA","Volta Highlands","GHA",0.976399524686078
24267,307591830.897755,51762397.6722365,1975,FALSE,1,"18171","GHA","Volta Highlands","GHA",0.168282745094887
6326,21851233.3101719,0,0,FALSE,0,"18171","GHA","Volta Highlands","GHA",0
22287,248821662.326182,4236.41100976616,1925,FALSE,1,"18171","GHA","Volta Highlands","GHA",1.70258930438807e-05
22287,248821662.326182,4332133.46662883,1927,FALSE,1,"18171","GHA","Volta Highlands","GHA",0.017410596111804
22287,248821662.326182,2071220.5394665,1928,FALSE,1,"18171","GHA","Volta Highlands","GHA",0.00832411663881308
22287,248821662.326182,12819463.7384051,1929,FALSE,1,"18171","GHA","Volta Highlands","GHA",0.0515206900338122
22287,248821662.326182,133813645.80324,1935,FALSE,3,"18171","GHA","Volta Highlands","GHA",0.537789373128707
6339,3425662.97371794,1992790.2357924,1971,FALSE,1,"18171","GHA","Volta Highlands","GHA",0.581723961487543
22289,9217995.36673355,637219.439249933,1962,FALSE,1,"18171","GHA","Volta Highlands","GHA",0.0691277673613905
6312,211106814.347665,169167466.700103,1926,FALSE,1,"18171","GHA","Volta Highlands","GHA",0.801335888767221
6312,211106814.347665,15294891.2499291,1957,FALSE,1,"18171","GHA","Volta Highlands","GHA",0.0724509594689843
6313,119679778.106033,22.1775453822629,1965,FALSE,1,"18171","GHA","Volta Highlands","GHA",1.85307373837326e-07
6313,119679778.106033,88916399.1464911,1974,FALSE,2,"18171","GHA","Volta Highlands","GHA",0.742952573556022
6313,119679778.106033,954292.068710387,1983,FALSE,1,"18171","GHA","Volta Highlands","GHA",0.00797371188192635
6315,269852785.388426,250488296.066527,1932,FALSE,1,"18171","GHA","Volta Highlands","GHA",0.928240543101955
6315,269852785.388426,266223.617875338,1943,FALSE,1,"18171","GHA","Volta Highlands","GHA",0.00098655130608393
6315,269852785.388426,21820.8520381451,1977,FALSE,1,"18171","GHA","Volta Highlands","GHA",8.08620596846394e-05
6316,75458824.2584308,63175904.1682493,1931,FALSE,1,"18171","GHA","Volta Highlands","GHA",0.837223542628824
6316,75458824.2584308,NA,2016,FALSE,1,"18171","GHA","Volta Highlands","GHA",NA
6319,1993916.91681814,1993916.91681814,1977,FALSE,1,"18171","GHA","Volta Highlands","GHA",1
6330,99342998.6647506,87668649.3523517,1935,FALSE,1,"18171","GHA","Volta Highlands","GHA",0.882484427998838
6330,99342998.6647506,3694838.75399355,1967,FALSE,1,"18171","GHA","Volta Highlands","GHA",0.0371927443670429
6331,207865349.590335,18973735.6886289,1930,FALSE,1,"18171","GHA","Volta Highlands","GHA",0.0912789732681408
6331,207865349.590335,23460.2223868668,1935,FALSE,1,"18171","GHA","Volta Highlands","GHA",0.000112862593179203
6331,207865349.590335,NA,1944,FALSE,1,"18171","GHA","Volta Highlands","GHA",NA
6331,207865349.590335,182179400.80117,1967,FALSE,1,"18171","GHA","Volta Highlands","GHA",0.876429867509004
6333,430607902.243887,353941529.988943,1929,FALSE,1,"18171","GHA","Volta Highlands","GHA",0.821957813929011
6333,430607902.243887,6352964.50058365,1938,FALSE,1,"18171","GHA","Volta Highlands","GHA",0.0147534786692917
6333,430607902.243887,736772.993806327,1951,FALSE,1,"18171","GHA","Volta Highlands","GHA",0.0017110066721187
6334,207728505.251034,5631338.02020106,1930,FALSE,1,"18171","GHA","Volta Highlands","GHA",0.0271091250254544
6334,207728505.251034,180510017.034784,1932,FALSE,1,"18171","GHA","Volta Highlands","GHA",0.86897085605388
6334,207728505.251034,668248.774277899,1967,FALSE,1,"18171","GHA","Volta Highlands","GHA",0.00321693343660437
24265,218814297.512712,215109695.402853,2003,FALSE,1,"18171","GHA","Volta Highlands","GHA",0.983069652431445
