"SitRecID","kba","ovl","year","random","nPAs","percPA","DOMAIN","range_countries","RangeName","COUNTRY","multiple_ranges","all_gmba_intersec","in_gmba","note"
47182,NA,0,0,FALSE,0,0,"19336","SOM","Karkaar Range (nn)","MEX",NA,NA,NA,"no PAs in this range"
