"SitRecID","kba","ovl","year","random","nPAs","DOMAIN","range_countries","RangeName","COUNTRY","percPA"
35,975020973.835635,6725407.72300124,1858,FALSE,1,"12457","CZE;POL;AUT;DEU","Bohemian Massif","CZE",0.0068977056940059
35,975020973.835635,155694.633606315,1922,FALSE,1,"12457","CZE;POL;AUT;DEU","Bohemian Massif","CZE",0.000159683368649833
35,975020973.835635,2012930.95192302,1933,FALSE,1,"12457","CZE;POL;AUT;DEU","Bohemian Massif","CZE",0.00206450015531907
35,975020973.835635,99416.3866411448,1948,FALSE,1,"12457","CZE;POL;AUT;DEU","Bohemian Massif","CZE",0.000101963331363069
35,975020973.835635,285384246.78834,1963,FALSE,1,"12457","CZE;POL;AUT;DEU","Bohemian Massif","CZE",0.292695495221674
35,975020973.835635,229832.79536739,1970,FALSE,1,"12457","CZE;POL;AUT;DEU","Bohemian Massif","CZE",0.00023572087322722
35,975020973.835635,NA,1973,FALSE,1,"12457","CZE;POL;AUT;DEU","Bohemian Massif","CZE",NA
35,975020973.835635,4895.46913003922,1983,FALSE,1,"12457","CZE;POL;AUT;DEU","Bohemian Massif","CZE",5.02088597210471e-06
35,975020973.835635,961382.773486791,1985,FALSE,2,"12457","CZE;POL;AUT;DEU","Bohemian Massif","CZE",0.000986012403102271
35,975020973.835635,348784.910030618,1989,FALSE,4,"12457","CZE;POL;AUT;DEU","Bohemian Massif","CZE",0.000357720417703973
35,975020973.835635,96859855.3838826,1990,FALSE,1,"12457","CZE;POL;AUT;DEU","Bohemian Massif","CZE",0.0993413044263505
35,975020973.835635,579714810.921787,1991,FALSE,2,"12457","CZE;POL;AUT;DEU","Bohemian Massif","CZE",0.594566503160693
37,3520511.12211645,3228793.52499707,2009,FALSE,1,"12457","CZE;POL;AUT;DEU","Bohemian Massif","CZE",0.917137714666841
38,1110664.72722512,951607.533127733,1949,FALSE,1,"12457","CZE;POL;AUT;DEU","Bohemian Massif","CZE",0.856790991738092
38,1110664.72722512,27035.5312786307,2004,FALSE,1,"12457","CZE;POL;AUT;DEU","Bohemian Massif","CZE",0.0243417573421784
38,1110664.72722512,0.0102489963173866,2008,FALSE,1,"12457","CZE;POL;AUT;DEU","Bohemian Massif","CZE",9.22780391432132e-09
935,20306317.5921711,20213106.4358604,1989,FALSE,1,"12457","CZE;POL;AUT;DEU","Bohemian Massif","POL",0.995409745962675
983,10396474.2602558,10293943.0161846,1998,FALSE,1,"12457","CZE;POL;AUT;DEU","Bohemian Massif","POL",0.990137883141479
2936,546641151.514828,3043114.92015281,1959,FALSE,1,"12457","CZE;POL;AUT;DEU","Bohemian Massif","CZE",0.00556693346580269
2936,546641151.514828,362054519.446458,1963,FALSE,1,"12457","CZE;POL;AUT;DEU","Bohemian Massif","CZE",0.662325766077341
2936,546641151.514828,663567.722329048,1967,FALSE,1,"12457","CZE;POL;AUT;DEU","Bohemian Massif","CZE",0.00121390005214609
2936,546641151.514828,NA,1977,FALSE,1,"12457","CZE;POL;AUT;DEU","Bohemian Massif","CZE",NA
2936,546641151.514828,NA,1981,FALSE,1,"12457","CZE;POL;AUT;DEU","Bohemian Massif","CZE",NA
2936,546641151.514828,11148.5366933346,1985,FALSE,1,"12457","CZE;POL;AUT;DEU","Bohemian Massif","CZE",2.03946165824513e-05
2936,546641151.514828,NA,1993,FALSE,1,"12457","CZE;POL;AUT;DEU","Bohemian Massif","CZE",NA
2936,546641151.514828,165601.14013654,1995,FALSE,1,"12457","CZE;POL;AUT;DEU","Bohemian Massif","CZE",0.000302943054465683
2936,546641151.514828,NA,1998,FALSE,1,"12457","CZE;POL;AUT;DEU","Bohemian Massif","CZE",NA
2936,546641151.514828,45454977.7860703,2004,FALSE,1,"12457","CZE;POL;AUT;DEU","Bohemian Massif","CZE",0.0831532307073981
2936,546641151.514828,1484077.52475063,2007,FALSE,1,"12457","CZE;POL;AUT;DEU","Bohemian Massif","CZE",0.00271490267543528
2936,546641151.514828,131927781.070614,2008,FALSE,3,"12457","CZE;POL;AUT;DEU","Bohemian Massif","CZE",0.241342571273716
2939,521729174.006923,7896947.56128266,1933,FALSE,1,"12457","CZE;POL;AUT;DEU","Bohemian Massif","CZE",0.0151361050037387
2939,521729174.006923,25310271.9688837,1955,FALSE,4,"12457","CZE;POL;AUT;DEU","Bohemian Massif","CZE",0.0485122803743151
2939,521729174.006923,485613460.264898,1969,FALSE,1,"12457","CZE;POL;AUT;DEU","Bohemian Massif","CZE",0.930776894332641
2940,624798255.567166,4190305.47985449,1933,FALSE,1,"12457","CZE;POL;AUT;DEU","Bohemian Massif","CZE",0.00670665361581509
2940,624798255.567166,199692.041628659,1948,FALSE,1,"12457","CZE;POL;AUT;DEU","Bohemian Massif","CZE",0.000319610434007032
2940,624798255.567166,90194.234884087,1949,FALSE,2,"12457","CZE;POL;AUT;DEU","Bohemian Massif","CZE",0.000144357373088714
2940,624798255.567166,5068.93451179331,1952,FALSE,1,"12457","CZE;POL;AUT;DEU","Bohemian Massif","CZE",8.11291399524146e-06
2940,624798255.567166,52912.3021621704,1965,FALSE,1,"12457","CZE;POL;AUT;DEU","Bohemian Massif","CZE",8.4687019675077e-05
2940,624798255.567166,285271.693437934,1966,FALSE,1,"12457","CZE;POL;AUT;DEU","Bohemian Massif","CZE",0.0004565820901324
2940,624798255.567166,29880.512119472,1977,FALSE,1,"12457","CZE;POL;AUT;DEU","Bohemian Massif","CZE",4.78242566352041e-05
2940,624798255.567166,614947092.745131,1979,FALSE,1,"12457","CZE;POL;AUT;DEU","Bohemian Massif","CZE",0.984233050053745
2941,631440222.083123,84066.2043083608,1933,FALSE,1,"12457","CZE;POL;AUT;DEU","Bohemian Massif","CZE",0.000133134066168649
2941,631440222.083123,13287.3109133244,1960,FALSE,1,"12457","CZE;POL;AUT;DEU","Bohemian Massif","CZE",2.10428643102422e-05
2941,631440222.083123,31405.2561863065,1966,FALSE,1,"12457","CZE;POL;AUT;DEU","Bohemian Massif","CZE",4.97359133738748e-05
2941,631440222.083123,352309.41245842,1967,FALSE,1,"12457","CZE;POL;AUT;DEU","Bohemian Massif","CZE",0.000557945788274542
2941,631440222.083123,13923377.795791,1974,FALSE,2,"12457","CZE;POL;AUT;DEU","Bohemian Massif","CZE",0.0220501914652471
2941,631440222.083123,96881.9598283768,1979,FALSE,1,"12457","CZE;POL;AUT;DEU","Bohemian Massif","CZE",0.0001534301370742
2941,631440222.083123,11128.7586570028,1989,FALSE,1,"12457","CZE;POL;AUT;DEU","Bohemian Massif","CZE",1.7624405712213e-05
2941,631440222.083123,99441.9983161236,1990,FALSE,2,"12457","CZE;POL;AUT;DEU","Bohemian Massif","CZE",0.000157484421863505
2941,631440222.083123,6289145.73035355,1992,FALSE,3,"12457","CZE;POL;AUT;DEU","Bohemian Massif","CZE",0.00996000177119798
2941,631440222.083123,634428.71764192,1996,FALSE,1,"12457","CZE;POL;AUT;DEU","Bohemian Massif","CZE",0.00100473282419187
2941,631440222.083123,555078.663169915,1998,FALSE,1,"12457","CZE;POL;AUT;DEU","Bohemian Massif","CZE",0.000879067635790937
2941,631440222.083123,603859124.60324,2004,FALSE,1,"12457","CZE;POL;AUT;DEU","Bohemian Massif","CZE",0.956320334822998
3216,316194251.388337,10093.9057604596,1943,FALSE,1,"12457","CZE;POL;AUT;DEU","Bohemian Massif","AUT",3.19231159837332e-05
3216,316194251.388337,22040744.5974819,1973,FALSE,1,"12457","CZE;POL;AUT;DEU","Bohemian Massif","AUT",0.0697063419107274
3216,316194251.388337,4207079.06739885,1989,FALSE,1,"12457","CZE;POL;AUT;DEU","Bohemian Massif","AUT",0.0133053622857674
3216,316194251.388337,5511.20797681436,1991,FALSE,1,"12457","CZE;POL;AUT;DEU","Bohemian Massif","AUT",1.74298171222781e-05
3216,316194251.388337,157669110.305192,1998,FALSE,1,"12457","CZE;POL;AUT;DEU","Bohemian Massif","AUT",0.498646353034259
3216,316194251.388337,5162.78891596198,2002,FALSE,1,"12457","CZE;POL;AUT;DEU","Bohemian Massif","AUT",1.63279025260369e-05
3216,316194251.388337,7472395.22780788,2004,FALSE,2,"12457","CZE;POL;AUT;DEU","Bohemian Massif","AUT",0.0236322931077914
3216,316194251.388337,34213.8723158594,2008,FALSE,2,"12457","CZE;POL;AUT;DEU","Bohemian Massif","AUT",0.000108205231959892
3216,316194251.388337,NA,2009,FALSE,1,"12457","CZE;POL;AUT;DEU","Bohemian Massif","AUT",NA
3216,316194251.388337,0.008049689229984,2013,FALSE,1,"12457","CZE;POL;AUT;DEU","Bohemian Massif","AUT",2.54580505326698e-11
3219,58966083.6367878,8143729.03756917,1955,FALSE,1,"12457","CZE;POL;AUT;DEU","Bohemian Massif","AUT",0.138108698005652
3219,58966083.6367878,0.00692504644393921,1996,FALSE,1,"12457","CZE;POL;AUT;DEU","Bohemian Massif","AUT",1.17441180028087e-10
3219,58966083.6367878,17749367.1705691,1998,FALSE,1,"12457","CZE;POL;AUT;DEU","Bohemian Massif","AUT",0.301009768257624
