"SitRecID","kba","ovl","year","random","nPAs","DOMAIN","range_countries","RangeName","COUNTRY","percPA"
6673,971135566.328122,971104059.062664,1922,FALSE,1,"11744","MWI;MOZ;TZA;ZMB","Plateau of Mozambique","MWI",0.99996755626449
6675,434407409.60358,434386534.280009,1924,FALSE,1,"11744","MWI;MOZ;TZA;ZMB","Plateau of Mozambique","MWI",0.999951945286591
6677,335933847.189818,46018748.4954753,1996,FALSE,1,"11744","MWI;MOZ;TZA;ZMB","Plateau of Mozambique","MWI",0.136987531564429
6678,1758977265.79079,1574082927.51547,1996,FALSE,1,"11744","MWI;MOZ;TZA;ZMB","Plateau of Mozambique","MWI",0.894885316671676
6679,4583871.95336215,3351455.67047947,1922,FALSE,1,"11744","MWI;MOZ;TZA;ZMB","Plateau of Mozambique","MWI",0.731140770200019
6681,3296264.02413358,0,0,FALSE,0,"11744","MWI;MOZ;TZA;ZMB","Plateau of Mozambique","MWI",0
6684,7028673.10355915,7028673.10355915,1931,FALSE,1,"11744","MWI;MOZ;TZA;ZMB","Plateau of Mozambique","MWI",1
6694,162566102.211916,0,0,FALSE,0,"11744","MWI;MOZ;TZA;ZMB","Plateau of Mozambique","MOZ",0
6696,209858331.238558,0,0,FALSE,0,"11744","MWI;MOZ;TZA;ZMB","Plateau of Mozambique","MOZ",0
6697,1105128527.74608,1104748177.05567,1953,TRUE,1,"11744","MWI;MOZ;TZA;ZMB","Plateau of Mozambique","MOZ",0.999655831262277
6981,43275899578.6574,36629196371.5281,1905,FALSE,2,"11744","MWI;MOZ;TZA;ZMB","Plateau of Mozambique","TZA",0.846410975350185
6981,43275899578.6574,8.05854797363281e-05,1922,FALSE,1,"11744","MWI;MOZ;TZA;ZMB","Plateau of Mozambique","TZA",1.86213297749842e-15
6981,43275899578.6574,447855.284521103,1957,FALSE,1,"11744","MWI;MOZ;TZA;ZMB","Plateau of Mozambique","TZA",1.03488382421049e-05
6981,43275899578.6574,108150.774344318,1958,FALSE,1,"11744","MWI;MOZ;TZA;ZMB","Plateau of Mozambique","TZA",2.49909939244001e-06
6981,43275899578.6574,62016604.1214827,1964,FALSE,1,"11744","MWI;MOZ;TZA;ZMB","Plateau of Mozambique","TZA",0.00143305176149516
6981,43275899578.6574,1660582.9741261,1972,FALSE,1,"11744","MWI;MOZ;TZA;ZMB","Plateau of Mozambique","TZA",3.8372003593082e-05
6981,43275899578.6574,20496857.4781262,1974,FALSE,1,"11744","MWI;MOZ;TZA;ZMB","Plateau of Mozambique","TZA",0.000473632152715196
6981,43275899578.6574,18743830.9825313,1978,FALSE,1,"11744","MWI;MOZ;TZA;ZMB","Plateau of Mozambique","TZA",0.000433124005856028
6981,43275899578.6574,5537371123.00232,1982,FALSE,1,"11744","MWI;MOZ;TZA;ZMB","Plateau of Mozambique","TZA",0.127955078390403
6981,43275899578.6574,8438349.35218236,2002,FALSE,1,"11744","MWI;MOZ;TZA;ZMB","Plateau of Mozambique","TZA",0.000194989576977943
6981,43275899578.6574,7507296.38784736,2006,FALSE,1,"11744","MWI;MOZ;TZA;ZMB","Plateau of Mozambique","TZA",0.000173475224338254
6981,43275899578.6574,564934389.197855,2009,FALSE,2,"11744","MWI;MOZ;TZA;ZMB","Plateau of Mozambique","TZA",0.0130542494713724
7011,132658229.403779,40277678.5217898,1947,FALSE,1,"11744","MWI;MOZ;TZA;ZMB","Plateau of Mozambique","TZA",0.303619901326999
7011,132658229.403779,45485492.2364828,1961,FALSE,1,"11744","MWI;MOZ;TZA;ZMB","Plateau of Mozambique","TZA",0.342877275242655
7011,132658229.403779,46883000.4064765,1971,FALSE,1,"11744","MWI;MOZ;TZA;ZMB","Plateau of Mozambique","TZA",0.353411926400556
7013,1886467376.18107,34340305.3072544,1947,TRUE,1,"11744","MWI;MOZ;TZA;ZMB","Plateau of Mozambique","TZA",0.0182034981048929
7013,1886467376.18107,335772678.216212,1955,TRUE,1,"11744","MWI;MOZ;TZA;ZMB","Plateau of Mozambique","TZA",0.177990185494723
7013,1886467376.18107,206636317.218338,1956,TRUE,1,"11744","MWI;MOZ;TZA;ZMB","Plateau of Mozambique","TZA",0.109536120172218
7013,1886467376.18107,604860316.402086,1957,TRUE,2,"11744","MWI;MOZ;TZA;ZMB","Plateau of Mozambique","TZA",0.320631209444265
7013,1886467376.18107,527064668.539036,1958,TRUE,1,"11744","MWI;MOZ;TZA;ZMB","Plateau of Mozambique","TZA",0.279392411018533
7013,1886467376.18107,17718541.8089142,1959,TRUE,1,"11744","MWI;MOZ;TZA;ZMB","Plateau of Mozambique","TZA",0.00939244538900181
7013,1886467376.18107,25451958.6940024,1961,TRUE,1,"11744","MWI;MOZ;TZA;ZMB","Plateau of Mozambique","TZA",0.0134918626292531
7013,1886467376.18107,NA,1973,TRUE,1,"11744","MWI;MOZ;TZA;ZMB","Plateau of Mozambique","TZA",NA
7013,1886467376.18107,5.12599945068359e-06,2019,TRUE,1,"11744","MWI;MOZ;TZA;ZMB","Plateau of Mozambique","TZA",2.71724786519265e-15
7014,437893412.309039,6960621.46547142,1937,TRUE,1,"11744","MWI;MOZ;TZA;ZMB","Plateau of Mozambique","TZA",0.0158956980621554
7014,437893412.309039,180775196.630096,1956,TRUE,1,"11744","MWI;MOZ;TZA;ZMB","Plateau of Mozambique","TZA",0.41282922178906
7014,437893412.309039,22696405.8461585,1957,TRUE,1,"11744","MWI;MOZ;TZA;ZMB","Plateau of Mozambique","TZA",0.0518308912812343
7014,437893412.309039,16958426.6255648,1958,TRUE,2,"11744","MWI;MOZ;TZA;ZMB","Plateau of Mozambique","TZA",0.0387272933295387
7014,437893412.309039,23907872.6079724,1963,TRUE,1,"11744","MWI;MOZ;TZA;ZMB","Plateau of Mozambique","TZA",0.0545974703796174
7014,437893412.309039,13292164.1450528,1968,TRUE,1,"11744","MWI;MOZ;TZA;ZMB","Plateau of Mozambique","TZA",0.0303547935899798
7014,437893412.309039,19541266.7142606,1970,TRUE,1,"11744","MWI;MOZ;TZA;ZMB","Plateau of Mozambique","TZA",0.0446256238732123
7014,437893412.309039,12726055.2448087,1979,TRUE,1,"11744","MWI;MOZ;TZA;ZMB","Plateau of Mozambique","TZA",0.0290619929121642
7014,437893412.309039,114359118.964257,2019,TRUE,1,"11744","MWI;MOZ;TZA;ZMB","Plateau of Mozambique","TZA",0.26115743180797
7016,97660537.8762999,8642694.11057314,1954,TRUE,1,"11744","MWI;MOZ;TZA;ZMB","Plateau of Mozambique","TZA",0.0884973019657157
7016,97660537.8762999,88144306.0602869,1998,TRUE,2,"11744","MWI;MOZ;TZA;ZMB","Plateau of Mozambique","TZA",0.902558064670229
