"SitRecID","kba","ovl","year","random","nPAs","DOMAIN","range_countries","RangeName","COUNTRY","percPA"
48,1000597451.37517,1000597451.37517,1974,FALSE,1,"11366","GRL","Greenland Kalaallit Nunaat","GRL",1
49,1029793206.63747,1029793206.63747,1974,FALSE,1,"11366","GRL","Greenland Kalaallit Nunaat","GRL",1
50,1867158030.75565,1867158030.75565,1974,FALSE,1,"11366","GRL","Greenland Kalaallit Nunaat","GRL",1
51,673961003.31012,673961003.31012,1974,FALSE,1,"11366","GRL","Greenland Kalaallit Nunaat","GRL",1
52,632961749.820465,579377926.903976,2011,FALSE,1,"11366","GRL","Greenland Kalaallit Nunaat","GRL",0.915344295399071
53,304167619.378021,284108645.36351,2011,FALSE,1,"11366","GRL","Greenland Kalaallit Nunaat","GRL",0.934052894731106
54,186334698.689911,115030836.870468,1974,FALSE,1,"11366","GRL","Greenland Kalaallit Nunaat","GRL",0.617334493678479
55,2513736946.4085,12360049.4320259,1974,FALSE,1,"11366","GRL","Greenland Kalaallit Nunaat","GRL",0.00491700193597637
55,2513736946.4085,1855634694.00441,1988,FALSE,1,"11366","GRL","Greenland Kalaallit Nunaat","GRL",0.738197645006432
56,1349137108.36312,0,0,FALSE,0,"11366","GRL","Greenland Kalaallit Nunaat","GRL",0
57,1148050475.78989,0,0,FALSE,0,"11366","GRL","Greenland Kalaallit Nunaat","GRL",0
59,416635795.538925,390449396.877675,1988,FALSE,1,"11366","GRL","Greenland Kalaallit Nunaat","GRL",0.937147986462907
60,2577486.40575695,0,0,FALSE,0,"11366","GRL","Greenland Kalaallit Nunaat","GRL",0
61,24688526.5031281,0,0,FALSE,0,"11366","GRL","Greenland Kalaallit Nunaat","GRL",0
62,23466247.2472572,0,0,FALSE,0,"11366","GRL","Greenland Kalaallit Nunaat","GRL",0
63,95141433.5063629,0,0,FALSE,0,"11366","GRL","Greenland Kalaallit Nunaat","GRL",0
64,1416911179.15421,1411141546.12899,1988,FALSE,1,"11366","GRL","Greenland Kalaallit Nunaat","GRL",0.995928020676171
66,908640199.362442,802354538.976929,1988,FALSE,1,"11366","GRL","Greenland Kalaallit Nunaat","GRL",0.883027781007169
68,2767681.68825555,0,0,FALSE,0,"11366","GRL","Greenland Kalaallit Nunaat","GRL",0
69,384780395.110443,254327790.7355,1988,FALSE,1,"11366","GRL","Greenland Kalaallit Nunaat","GRL",0.660968682311636
71,490425075.458954,54349339.8601246,1988,FALSE,1,"11366","GRL","Greenland Kalaallit Nunaat","GRL",0.110820882902986
74,42770382.1296158,0,0,FALSE,0,"11366","GRL","Greenland Kalaallit Nunaat","GRL",0
75,199971.917754956,0,0,FALSE,0,"11366","GRL","Greenland Kalaallit Nunaat","GRL",0
76,18007377.2437859,0,0,FALSE,0,"11366","GRL","Greenland Kalaallit Nunaat","GRL",0
77,126928677.870281,0,0,FALSE,0,"11366","GRL","Greenland Kalaallit Nunaat","GRL",0
80,303599557.14407,0,0,FALSE,0,"11366","GRL","Greenland Kalaallit Nunaat","GRL",0
81,68396003.0400181,0,0,FALSE,0,"11366","GRL","Greenland Kalaallit Nunaat","GRL",0
82,75090463.0973568,0,0,FALSE,0,"11366","GRL","Greenland Kalaallit Nunaat","GRL",0
2914,1192181152.83621,0,0,FALSE,0,"11366","GRL","Greenland Kalaallit Nunaat","GRL",0
2918,1071816605.06857,0,0,FALSE,0,"11366","GRL","Greenland Kalaallit Nunaat","GRL",0
2919,42456121.8738022,0,0,FALSE,0,"11366","GRL","Greenland Kalaallit Nunaat","GRL",0
2920,11115454.8879318,0,0,FALSE,0,"11366","GRL","Greenland Kalaallit Nunaat","GRL",0
2921,4999339.97165535,0,0,FALSE,0,"11366","GRL","Greenland Kalaallit Nunaat","GRL",0
2922,20442314.1209011,0,0,FALSE,0,"11366","GRL","Greenland Kalaallit Nunaat","GRL",0
2923,57428672.2527618,0,0,FALSE,0,"11366","GRL","Greenland Kalaallit Nunaat","GRL",0
2924,10685960.0257373,0,0,FALSE,0,"11366","GRL","Greenland Kalaallit Nunaat","GRL",0
2925,409055938.909935,0,0,FALSE,0,"11366","GRL","Greenland Kalaallit Nunaat","GRL",0
2926,378753019.995922,378753019.995922,1974,FALSE,1,"11366","GRL","Greenland Kalaallit Nunaat","GRL",1
2927,537090696.539047,537090696.539047,1974,FALSE,1,"11366","GRL","Greenland Kalaallit Nunaat","GRL",1
2928,832301900.146957,832301900.146957,1974,FALSE,1,"11366","GRL","Greenland Kalaallit Nunaat","GRL",1
2930,161626057.53492,0,0,FALSE,0,"11366","GRL","Greenland Kalaallit Nunaat","GRL",0
3292,9419744905.93097,0,0,FALSE,0,"11366","GRL","Greenland Kalaallit Nunaat","GRL",0
