"SitRecID","kba","ovl","year","random","nPAs","DOMAIN","range_countries","RangeName","COUNTRY","percPA"
14945,316209625.473105,14902618.2996073,1962,FALSE,1,"11258","VEN","Cordillera de Mérida","VEN",0.047128920497946
14945,316209625.473105,35672202.2325776,1991,FALSE,1,"11258","VEN","Cordillera de Mérida","VEN",0.112811879711776
14948,177502864.516321,63257459.8815301,1976,FALSE,1,"11258","VEN","Cordillera de Mérida","VEN",0.356374304459259
14929,2747084219.84642,1523048367.55566,1952,FALSE,1,"11258","VEN","Cordillera de Mérida","VEN",0.554423616339219
14929,2747084219.84642,815793.127562284,1973,FALSE,1,"11258","VEN","Cordillera de Mérida","VEN",0.000296966915563983
14929,2747084219.84642,306990628.451465,1974,FALSE,1,"11258","VEN","Cordillera de Mérida","VEN",0.111751444034223
14929,2747084219.84642,237021.065530419,1989,FALSE,1,"11258","VEN","Cordillera de Mérida","VEN",8.62809606702448e-05
14931,1977940680.81452,1193755.88481909,1973,FALSE,1,"11258","VEN","Cordillera de Mérida","VEN",0.000603534724978454
14931,1977940680.81452,270743431.406644,1974,FALSE,2,"11258","VEN","Cordillera de Mérida","VEN",0.13688147174118
14931,1977940680.81452,113049794.633888,1975,FALSE,1,"11258","VEN","Cordillera de Mérida","VEN",0.0571553008290083
14931,1977940680.81452,30169878.2727482,1980,FALSE,1,"11258","VEN","Cordillera de Mérida","VEN",0.0152531764806638
14931,1977940680.81452,48930027.3355067,1985,FALSE,1,"11258","VEN","Cordillera de Mérida","VEN",0.0247378638854615
14931,1977940680.81452,515630538.437694,1989,FALSE,2,"11258","VEN","Cordillera de Mérida","VEN",0.260690597771292
14994,1864515276.21649,1499483720.22961,1974,FALSE,1,"11258","VEN","Cordillera de Mérida","VEN",0.804221740286514
14937,458889748.634866,148867102.375669,1974,FALSE,2,"11258","VEN","Cordillera de Mérida","VEN",0.324407121358731
14937,458889748.634866,62670754.3503486,1988,FALSE,1,"11258","VEN","Cordillera de Mérida","VEN",0.136570395256781
14937,458889748.634866,91800770.9785872,1991,FALSE,1,"11258","VEN","Cordillera de Mérida","VEN",0.200049731447874
29878,5893421307.57512,1529024815.92637,1952,FALSE,1,"11258","VEN","Cordillera de Mérida","VEN",0.259446039257542
29878,5893421307.57512,44940507.2132874,1973,FALSE,1,"11258","VEN","Cordillera de Mérida","VEN",0.00762553784429478
29878,5893421307.57512,590630332.807296,1974,FALSE,2,"11258","VEN","Cordillera de Mérida","VEN",0.10021858305771
29878,5893421307.57512,113049780.836209,1975,FALSE,1,"11258","VEN","Cordillera de Mérida","VEN",0.0191823687695466
29878,5893421307.57512,32213274.543136,1979,FALSE,1,"11258","VEN","Cordillera de Mérida","VEN",0.00546597177801129
29878,5893421307.57512,80940900.7324078,1980,FALSE,2,"11258","VEN","Cordillera de Mérida","VEN",0.013734110715684
29878,5893421307.57512,81999360.9355308,1985,FALSE,1,"11258","VEN","Cordillera de Mérida","VEN",0.0139137110102976
29878,5893421307.57512,820720846.380306,1989,FALSE,2,"11258","VEN","Cordillera de Mérida","VEN",0.1392605082086
14936,1390300279.43746,202357721.239645,1974,FALSE,2,"11258","VEN","Cordillera de Mérida","VEN",0.145549651562699
14936,1390300279.43746,350211810.240149,1989,FALSE,1,"11258","VEN","Cordillera de Mérida","VEN",0.251896525822358
26753,65947001.6488903,4949518.90934324,1974,FALSE,1,"11258","VEN","Cordillera de Mérida","VEN",0.0750529786887822
26753,65947001.6488903,60997417.2466135,1991,FALSE,1,"11258","VEN","Cordillera de Mérida","VEN",0.924946028196567
14935,252034047.912912,252034042.648385,1988,FALSE,1,"11258","VEN","Cordillera de Mérida","VEN",0.999999979111843
