"SitRecID","kba","ovl","year","random","nPAs","DOMAIN","range_countries","RangeName","COUNTRY","multiple_ranges","all_gmba_intersec","in_gmba","note","percPA"
29627,2249895781.5726,33565852.6018994,1932,FALSE,1,"17458","USA","Blacktail Mountains","USA",TRUE,"11739;17458;17461;17567;17568;17570;17572;19604",TRUE,"",0.0149188477425555
29627,2249895781.5726,30527407.6868134,1936,FALSE,1,"17458","USA","Blacktail Mountains","USA",TRUE,"11739;17458;17461;17567;17568;17570;17572;19604",TRUE,"",0.0135683652268888
29627,2249895781.5726,NA,1976,FALSE,1,"17458","USA","Blacktail Mountains","USA",TRUE,"11739;17458;17461;17567;17568;17570;17572;19604",TRUE,"",NA
29627,2249895781.5726,80466995.4090187,2000,FALSE,1,"17458","USA","Blacktail Mountains","USA",TRUE,"11739;17458;17461;17567;17568;17570;17572;19604",TRUE,"",0.0357647656696236
29627,2249895781.5726,9644821.15961077,2001,FALSE,1,"17458","USA","Blacktail Mountains","USA",TRUE,"11739;17458;17461;17567;17568;17570;17572;19604",TRUE,"",0.00428678574296867
29627,2249895781.5726,9616210.09858394,2002,FALSE,1,"17458","USA","Blacktail Mountains","USA",TRUE,"11739;17458;17461;17567;17568;17570;17572;19604",TRUE,"",0.00427406912682086
29627,2249895781.5726,4208329.29392926,2006,FALSE,1,"17458","USA","Blacktail Mountains","USA",TRUE,"11739;17458;17461;17567;17568;17570;17572;19604",TRUE,"",0.00187045521325783
