"SitRecID","kba","ovl","year","random","nPAs","DOMAIN","range_countries","RangeName","COUNTRY","percPA"
6690,1707503849.50402,123662661.413889,1941,TRUE,1,"18301","MOZ;ZMB;ZWE","Northeastern Great Escarpment","MOZ",0.0724230644925393
6690,1707503849.50402,3997638.28765346,1950,TRUE,1,"18301","MOZ;ZMB;ZWE","Northeastern Great Escarpment","MOZ",0.00234121773067431
6690,1707503849.50402,921260904.999564,1976,TRUE,1,"18301","MOZ;ZMB;ZWE","Northeastern Great Escarpment","MOZ",0.539536648931809
6690,1707503849.50402,0.00021672248840332,1977,TRUE,1,"18301","MOZ;ZMB;ZWE","Northeastern Great Escarpment","MOZ",1.26923572363407e-13
6690,1707503849.50402,139797.775433656,1980,TRUE,1,"18301","MOZ;ZMB;ZWE","Northeastern Great Escarpment","MOZ",8.18725975196267e-05
6690,1707503849.50402,2532.15007274491,2002,TRUE,1,"18301","MOZ;ZMB;ZWE","Northeastern Great Escarpment","MOZ",1.48295423959391e-06
6690,1707503849.50402,625915283.859799,2003,TRUE,1,"18301","MOZ;ZMB;ZWE","Northeastern Great Escarpment","MOZ",0.36656742181964
7185,84199426.484794,702210.702553838,1952,FALSE,1,"18301","MOZ;ZMB;ZWE","Northeastern Great Escarpment","ZMB",0.00833985137274842
7185,84199426.484794,49740616.9444068,1971,FALSE,1,"18301","MOZ;ZMB;ZWE","Northeastern Great Escarpment","ZMB",0.59074769295952
7185,84199426.484794,4139005.78597951,1973,FALSE,1,"18301","MOZ;ZMB;ZWE","Northeastern Great Escarpment","ZMB",0.0491571731397362
7185,84199426.484794,647128.87781211,1989,FALSE,1,"18301","MOZ;ZMB;ZWE","Northeastern Great Escarpment","ZMB",0.00768566847577018
7185,84199426.484794,4758511.11542308,2002,FALSE,5,"18301","MOZ;ZMB;ZWE","Northeastern Great Escarpment","ZMB",0.0565147687351818
7185,84199426.484794,0.0110757946968079,2013,FALSE,1,"18301","MOZ;ZMB;ZWE","Northeastern Great Escarpment","ZMB",1.31542400693289e-10
7187,6268519459.80392,4864237752.13631,1971,FALSE,3,"18301","MOZ;ZMB;ZWE","Northeastern Great Escarpment","ZMB",0.77597872724614
7187,6268519459.80392,454269450.377793,1973,FALSE,1,"18301","MOZ;ZMB;ZWE","Northeastern Great Escarpment","ZMB",0.0724683800203122
7187,6268519459.80392,379.66540145874,1991,FALSE,1,"18301","MOZ;ZMB;ZWE","Northeastern Great Escarpment","ZMB",6.0566997341764e-08
7191,1073302947.35482,77359.1509906054,1970,FALSE,1,"18301","MOZ;ZMB;ZWE","Northeastern Great Escarpment","ZMB",7.20757836184635e-05
7191,1073302947.35482,977762377.898652,2010,FALSE,1,"18301","MOZ;ZMB;ZWE","Northeastern Great Escarpment","ZMB",0.910984527069796
7194,4142232765.14989,3980206.0647195,1964,FALSE,1,"18301","MOZ;ZMB;ZWE","Northeastern Great Escarpment","ZMB",0.000960884211579421
7194,4142232765.14989,5229083.7592231,1971,FALSE,1,"18301","MOZ;ZMB;ZWE","Northeastern Great Escarpment","ZMB",0.0012623828876101
7194,4142232765.14989,5765055.40258193,1975,FALSE,2,"18301","MOZ;ZMB;ZWE","Northeastern Great Escarpment","ZMB",0.00139177485415244
7194,4142232765.14989,104052587.760236,1980,FALSE,1,"18301","MOZ;ZMB;ZWE","Northeastern Great Escarpment","ZMB",0.0251199277442032
7194,4142232765.14989,4012360822.48097,1983,FALSE,1,"18301","MOZ;ZMB;ZWE","Northeastern Great Escarpment","ZMB",0.9686468747576
7195,8460447373.93864,8432396190.80005,1971,FALSE,6,"18301","MOZ;ZMB;ZWE","Northeastern Great Escarpment","ZMB",0.996684432643008
7196,4534770121.3078,4508938608.60413,1971,FALSE,4,"18301","MOZ;ZMB;ZWE","Northeastern Great Escarpment","ZMB",0.994303677581738
7199,111209224.647343,0,0,FALSE,0,"18301","MOZ;ZMB;ZWE","Northeastern Great Escarpment","ZMB",0
7200,1609980782.89258,54804990.9601866,1971,FALSE,1,"18301","MOZ;ZMB;ZWE","Northeastern Great Escarpment","ZMB",0.0340407733698045
7200,1609980782.89258,1507956641.66947,1972,FALSE,2,"18301","MOZ;ZMB;ZWE","Northeastern Great Escarpment","ZMB",0.936630211796812
7202,12782279805.0247,8240417642.7336,1971,FALSE,6,"18301","MOZ;ZMB;ZWE","Northeastern Great Escarpment","ZMB",0.644675110264312
7202,12782279805.0247,24304262.829001,1972,FALSE,2,"18301","MOZ;ZMB;ZWE","Northeastern Great Escarpment","ZMB",0.0019014028170035
7202,12782279805.0247,2063359.35163158,1991,FALSE,1,"18301","MOZ;ZMB;ZWE","Northeastern Great Escarpment","ZMB",0.000161423422355414
7210,232232250.56152,232218604.119277,1928,FALSE,1,"18301","MOZ;ZMB;ZWE","Northeastern Great Escarpment","ZWE",0.99994123795377
7211,253849472.354563,0,0,FALSE,0,"18301","MOZ;ZMB;ZWE","Northeastern Great Escarpment","ZWE",0
7212,17577603.5481691,17576271.4600163,1964,TRUE,1,"18301","MOZ;ZMB;ZWE","Northeastern Great Escarpment","ZWE",0.999924216736984
7213,210106793.431015,237123.496566907,1941,TRUE,1,"18301","MOZ;ZMB;ZWE","Northeastern Great Escarpment","ZWE",0.00112858557638576
7213,210106793.431015,203523796.892216,1950,TRUE,1,"18301","MOZ;ZMB;ZWE","Northeastern Great Escarpment","ZWE",0.968668330845947
