"SitRecID","kba","ovl","year","random","nPAs","DOMAIN","range_countries","RangeName","COUNTRY","multiple_ranges","all_gmba_intersec","in_gmba","note","percPA"
24032,190074907.68965,803891.502913944,1987,FALSE,1,"20315","SVK","Bodvianska pahorkatina (vych.)","SVK",TRUE,"20297;20299;20315;20224;20294",TRUE,"",0.0042293404883643
24032,190074907.68965,154921390.882703,2004,FALSE,3,"20315","SVK","Bodvianska pahorkatina (vych.)","SVK",TRUE,"20297;20299;20315;20224;20294",TRUE,"",0.815054405475001
