"SitRecID","kba","ovl","year","random","nPAs","DOMAIN","range_countries","RangeName","COUNTRY","multiple_ranges","all_gmba_intersec","in_gmba","note","percPA"
1002,121060203.009351,13624115.8292904,1976,FALSE,1,"14815","GRC","Mount Paiko","GRC",TRUE,"11160;14815;15149",TRUE,"",0.112540004812631
1002,121060203.009351,4235316.03207938,1977,FALSE,1,"14815","GRC","Mount Paiko","GRC",TRUE,"11160;14815;15149",TRUE,"",0.0349852051028878
1002,121060203.009351,94883915.3644193,1988,FALSE,1,"14815","GRC","Mount Paiko","GRC",TRUE,"11160;14815;15149",TRUE,"",0.783774626225352
1002,121060203.009351,1408032.06336796,2006,FALSE,1,"14815","GRC","Mount Paiko","GRC",TRUE,"11160;14815;15149",TRUE,"",0.0116308417495319
1002,121060203.009351,163.874481184268,2009,FALSE,3,"14815","GRC","Mount Paiko","GRC",TRUE,"11160;14815;15149",TRUE,"",1.35366104723622e-06
1002,121060203.009351,1779804.54058557,2010,FALSE,1,"14815","GRC","Mount Paiko","GRC",TRUE,"11160;14815;15149",TRUE,"",0.0147018136129186
