"SitRecID","kba","ovl","year","random","nPAs","DOMAIN","range_countries","RangeName","COUNTRY","multiple_ranges","all_gmba_intersec","in_gmba","note","percPA"
2310,65824774.9217765,8382.96740341187,1918,FALSE,1,"17887","FRA;ESP","Macizo del Monte Perdido","FRA",TRUE,"17887;17893",TRUE,"",0.000127352769734098
2310,65824774.9217765,65806883.1171379,1967,FALSE,2,"17887","FRA;ESP","Macizo del Monte Perdido","FRA",TRUE,"17887;17893",TRUE,"",0.999728190416756
1769,440122517.693367,156146948.572341,1918,FALSE,1,"17887","FRA;ESP","Macizo del Monte Perdido","ESP",TRUE,"14946;17886;17887;17888",TRUE,"",0.354780640151496
1769,440122517.693367,3829120.74762761,1967,FALSE,2,"17887","FRA;ESP","Macizo del Monte Perdido","ESP",TRUE,"14946;17886;17887;17888",TRUE,"",0.00870012461006449
1769,440122517.693367,2146929.14402757,1988,FALSE,1,"17887","FRA;ESP","Macizo del Monte Perdido","ESP",TRUE,"14946;17886;17887;17888",TRUE,"",0.00487802613526658
1769,440122517.693367,262578.801080167,1990,FALSE,1,"17887","FRA;ESP","Macizo del Monte Perdido","ESP",TRUE,"14946;17886;17887;17888",TRUE,"",0.00059660387852072
1769,440122517.693367,3022623.37402185,1997,FALSE,1,"17887","FRA;ESP","Macizo del Monte Perdido","ESP",TRUE,"14946;17886;17887;17888",TRUE,"",0.0068676862748652
1769,440122517.693367,144134743.006225,2001,FALSE,2,"17887","FRA;ESP","Macizo del Monte Perdido","ESP",TRUE,"14946;17886;17887;17888",TRUE,"",0.327487772635718
1769,440122517.693367,107233.578455378,2003,FALSE,5,"17887","FRA;ESP","Macizo del Monte Perdido","ESP",TRUE,"14946;17886;17887;17888",TRUE,"",0.000243644835573006
1769,440122517.693367,33476290.4367544,2006,FALSE,7,"17887","FRA;ESP","Macizo del Monte Perdido","ESP",TRUE,"14946;17886;17887;17888",TRUE,"",0.0760612990496371
1769,440122517.693367,0.000315956771373749,2007,FALSE,1,"17887","FRA;ESP","Macizo del Monte Perdido","ESP",TRUE,"14946;17886;17887;17888",TRUE,"",7.17883677094375e-13
