"SitRecID","kba","ovl","year","random","nPAs","DOMAIN","range_countries","RangeName","COUNTRY","percPA"
18040,1683001430.91541,7358193.97915936,1998,FALSE,1,"12162","IND;MMR;CHN","Transhimalaya","IND",0.00437206638330492
18040,1683001430.91541,29928043.0083016,2003,FALSE,1,"12162","IND;MMR;CHN","Transhimalaya","IND",0.017782541629821
31540,1896085043.61338,1695655.65281707,2003,FALSE,1,"12162","IND;MMR;CHN","Transhimalaya","MMR",0.000894293037397547
16260,2820546984.27906,212947.229016614,1998,FALSE,1,"12162","IND;MMR;CHN","Transhimalaya","MMR",7.54985576214553e-05
16260,2820546984.27906,2770724637.33745,2003,FALSE,1,"12162","IND;MMR;CHN","Transhimalaya","MMR",0.982335927315055
15473,917625826.795963,3165993.99995285,1987,FALSE,1,"12162","IND;MMR;CHN","Transhimalaya","CHN",0.00345020149553487
15478,141179054.120636,0,0,FALSE,0,"12162","IND;MMR;CHN","Transhimalaya","CHN",0
15482,29351725.8644543,0,0,FALSE,0,"12162","IND;MMR;CHN","Transhimalaya","CHN",0
15489,636237863.501745,0,0,FALSE,0,"12162","IND;MMR;CHN","Transhimalaya","CHN",0
15491,2028601607.25072,0,0,FALSE,0,"12162","IND;MMR;CHN","Transhimalaya","CHN",0
15488,402009103.408528,0,0,FALSE,0,"12162","IND;MMR;CHN","Transhimalaya","CHN",0
23235,21715199893.8355,0,0,FALSE,0,"12162","IND;MMR;CHN","Transhimalaya","CHN",0
23153,8773048543.20815,8596005.85582685,1991,FALSE,1,"12162","IND;MMR;CHN","Transhimalaya","CHN",0.000979819707310481
15492,2323260228.25825,0,0,FALSE,0,"12162","IND;MMR;CHN","Transhimalaya","CHN",0
16261,4340210087.82905,4148629554.66237,1998,FALSE,1,"12162","IND;MMR;CHN","Transhimalaya","MMR",0.955859156748215
16261,4340210087.82905,9566902.53852709,2003,FALSE,2,"12162","IND;MMR;CHN","Transhimalaya","MMR",0.00220424872181992
27230,8895446753.807,12074465.5815992,1991,FALSE,1,"12162","IND;MMR;CHN","Transhimalaya","CHN",0.0013573759605083
