"SitRecID","kba","ovl","year","random","nPAs","percPA","DOMAIN","range_countries","RangeName","COUNTRY","multiple_ranges","all_gmba_intersec","in_gmba","note"
45280,NA,0,0,FALSE,0,0,"18783","PYF","Tahiti","TON",NA,NA,NA,"no PAs in this range"
24314,NA,0,0,FALSE,0,0,"18783","PYF","Tahiti","TON",NA,NA,NA,"no PAs in this range"
24325,NA,0,0,FALSE,0,0,"18783","PYF","Tahiti","TON",NA,NA,NA,"no PAs in this range"
31035,NA,0,0,FALSE,0,0,"18783","PYF","Tahiti","TON",NA,NA,NA,"no PAs in this range"
27171,NA,0,0,FALSE,0,0,"18783","PYF","Tahiti","TON",NA,NA,NA,"no PAs in this range"
