"SitRecID","kba","ovl","year","random","nPAs","percPA","DOMAIN","range_countries","RangeName","COUNTRY","multiple_ranges","all_gmba_intersec","note"
45033,327805689.907058,0,0,FALSE,0,0,11822,"PNG","Schleinitz Range",NA,NA,NA,"no overlaps btwn PAs and range"
45035,37562880.5029318,0,0,FALSE,0,0,11822,"PNG","Schleinitz Range",NA,NA,NA,"no overlaps btwn PAs and range"
