"SitRecID","kba","ovl","year","random","nPAs","percPA","DOMAIN","range_countries","RangeName","COUNTRY","multiple_ranges","all_gmba_intersec","note"
1833,250005.896067774,0,0,FALSE,0,0,19921,"ESP","Subbaetic System (nn)",NA,NA,NA,"no overlaps btwn PAs and range"
1834,146211336.996683,0,0,FALSE,0,0,19921,"ESP","Subbaetic System (nn)",NA,NA,NA,"no overlaps btwn PAs and range"
