"SitRecID","kba","ovl","year","random","nPAs","percPA","DOMAIN","range_countries","RangeName","COUNTRY","multiple_ranges","all_gmba_intersec","note"
23675,NA,0,0,FALSE,0,0,18840,"FSM","Kosrae",NA,NA,NA,"no overlaps btwn PAs and range"
23714,NA,0,0,FALSE,0,0,18840,"FSM","Kosrae",NA,NA,NA,"no overlaps btwn PAs and range"
23674,NA,0,0,FALSE,0,0,18840,"FSM","Kosrae",NA,NA,NA,"no overlaps btwn PAs and range"
23709,NA,0,0,FALSE,0,0,18840,"FSM","Kosrae",NA,NA,NA,"no overlaps btwn PAs and range"
23712,NA,0,0,FALSE,0,0,18840,"FSM","Kosrae",NA,NA,NA,"no overlaps btwn PAs and range"
24534,NA,0,0,FALSE,0,0,18840,"FSM","Kosrae",NA,NA,NA,"no overlaps btwn PAs and range"
24535,NA,0,0,FALSE,0,0,18840,"FSM","Kosrae",NA,NA,NA,"no overlaps btwn PAs and range"
